Municípios;Código municipal;UF;% do total geral
Iracema do Oeste;4110656;PR;82,91
Iracemápolis;3521408;SP;99,5
Iraceminha;4207759;SC;71,28
Iraí;4310504;RS;70,69
Iraí de Minas;3131604;MG;81,83
Irajuba;2914208;BA;66,82
Iramaia;2914307;BA;57,71
Iranduba;1301852;AM;50,63
Irani;4207809;SC;76,41
Irapuã;3521507;SP;91,02
Irapuru;3521606;SP;90,04
Iraquara;2914406;BA;84,93
Irará;2914505;BA;71,61
Irati;4110706;PR;83,71
Irati;4207858;SC;80,56
Irauçuba;2306108;CE;74,83
Irecê;2914604;BA;98,95
Iretama;4110805;PR;70,88
Irineópolis;4207908;SC;42,8
Irituia;1503507;PA;61,79
Irupi;3202652;ES;37,77
Isaías Coelho;2204907;PI;45,79
Israelândia;5210307;GO;73,88
Itá;4208005;SC;75,64
Itaara;4310538;RS;80,52
Itabaiana;2506905;PB;75,43
Itabaiana;2802908;SE;89,19
Itabaianinha;2803005;SE;69,88
Itabela;2914653;BA;80,55
Itaberá;3521705;SP;69,85
Itaberaba;2914703;BA;90,63
Itaberaí;5210406;GO;77,45
Itabi;2803104;SE;95,46
Itabira;3131703;MG;92,91
Itabirinha;3131802;MG;78,75
Itabirito;3131901;MG;92,2
Itaboraí;3301900;RJ;25,24
Itabuna;2914802;BA;93,46
Itacajá;1710508;TO;75,15
Itacambira;3132008;MG;37,41
Itacarambi;3132107;MG;85,63
Itacaré;2914901;BA;61,75
Itacoatiara;1301902;AM;70,41
Itacuruba;2607406;PE;78,42
Itacurubi;4310553;RS;88,97
Itaeté;2915007;BA;73,24
Itagi;2915106;BA;76,7
Itagibá;2915205;BA;77,98
Itagimirim;2915304;BA;81,45
Itaguaçu;3202702;ES;61,2
Itaguaçu da Bahia;2915353;BA;61,35
Itaguaí;3302007;RJ;80,8
Itaguajé;4110904;PR;83,85
Itaguara;3132206;MG;78,3
Itaguari;5210562;GO;87,24
Itaguaru;5210604;GO;83,73
Itaguatins;1710706;TO;57,75
Itaí;3521804;SP;81,85
Itaíba;2607505;PE;49,5
Itaiçaba;2306207;CE;82,07
Itainópolis;2205003;PI;62,09
Itaiópolis;4208104;SC;56,64
Itaipava do Grajaú;2105351;MA;79,14
Itaipé;3132305;MG;56,93
Itaipulândia;4110953;PR;84,22
Itaitinga;2306256;CE;95,06
Itaituba;1503606;PA;25,52
Itajá;2404853;RN;88,99
Itajá;5210802;GO;77,82
Itajaí;4208203;SC;96,08
Itajobi;3521903;SP;88,05
Itaju;3522000;SP;76,59
Itaju do Colônia;2915403;BA;81,05
Itajubá;3132404;MG;93,97
Itajuípe;2915502;BA;89,1
Italva;3302056;RJ;86,37
Itamaraju;2915601;BA;82,64
Itamarandiba;3132503;MG;76,55
Itamarati;1301951;AM;36,18
Itamarati de Minas;3132602;MG;81,23
Itamari;2915700;BA;74,05
Itambacuri;3132701;MG;75,79
Itambaracá;4111001;PR;88,37
Itambé;2607653;PE;74,29
Itambé;2915809;BA;83,51
Itambé;4111100;PR;93,23
Itambé do Mato Dentro;3132800;MG;55,31
Itamogi;3132909;MG;79,47
Itamonte;3133006;MG;78,46
Itanagra;2915908;BA;75,4
Itanhaém;3522109;SP;93,46
Itanhandu;3133105;MG;95,32
Itanhangá;5104542;MT;71,59
Itanhém;2916005;BA;72,22
Itanhomi;3133204;MG;79,3
Itaobim;3133303;MG;88,46
Itaoca;3522158;SP;69,97
Itaocara;3302106;RJ;81,41
Itapaci;5210901;GO;76,84
Itapagipe;3133402;MG;79,24
Itapajé;2306306;CE;76,74
Itaparica;2916104;BA;94,29
Itapé;2916203;BA;85,17
Itapebi;2916302;BA;72,6
Itapecerica;3133501;MG;81,43
Itapecerica da Serra;3522208;SP;90,84
Itapecuru Mirim;2105401;MA;59,23
Itapejara d'Oeste;4111209;PR;75,06
Itapema;4208302;SC;91,52
Itapemirim;3202801;ES;81,05
Itaperuçu;4111258;PR;81,56
Itaperuna;3302205;RJ;91,96
Itapetim;2607703;PE;60,78
Itapetinga;2916401;BA;96,67
Itapetininga;3522307;SP;94,16
Itapeva;3133600;MG;66,7
Itapeva;3522406;SP;88,97
Itapevi;3522505;SP;96,56
Itapicuru;2916500;BA;80,2
Itapipoca;2306405;CE;68,47
Itapira;3522604;SP;93,15
Itapiranga;1302009;AM;65,56
Itapiranga;4208401;SC;86,59
Itapirapuã;5211008;GO;68,43
Itapirapuã Paulista;3522653;SP;71,97
Itapiratins;1710904;TO;24,49
Itapissuma;2607752;PE;81,74
Itapitanga;2916609;BA;82,6
Itapiúna;2306504;CE;63,4
Itapoá;4208450;SC;93,75
Itápolis;3522703;SP;93,37
Itaporã;5004502;MS;80,35
Itaporã do Tocantins;1711100;TO;62,29
Itaporanga;2507002;PB;75,23
Itaporanga;3522802;SP;82,4
Itaporanga d'Ajuda;2803203;SE;69,22
Itapororoca;2507101;PB;53,62
Itapuã do Oeste;1101104;RO;7,77
Itapuca;4310579;RS;39,45
Itapuí;3522901;SP;96,5
Itapura;3523008;SP;84,28
Itapuranga;5211206;GO;74,99
Itaquaquecetuba;3523107;SP;97,95
Itaquara;2916708;BA;77,62
Itaqui;4310603;RS;87,34
Itaquiraí;5004601;MS;76,57
Itaquitinga;2607802;PE;67,86
Itarana;3202900;ES;53,51
Itarantim;2916807;BA;82,87
Itararé;3523206;SP;94,43
Itarema;2306553;CE;56,77
Itariri;3523305;SP;77,24
Itarumã;5211305;GO;58,05
Itati;4310652;RS;78,1
Itatiaia;3302254;RJ;88,85
Itatiaiuçu;3133709;MG;72,98
Itatiba;3523404;SP;92,31
Itatiba do Sul;4310702;RS;72,37
Itatim;2916856;BA;94,88
Itatinga;3523503;SP;89,53
Itatira;2306603;CE;51,48
Itatuba;2507200;PB;61,77
Itaú;2404903;RN;96,95
Itaú de Minas;3133758;MG;97,74
Itaúba;5104559;MT;83,34
Itaubal;1600253;AP;64,44
Itauçu;5211404;GO;86,39
Itaueira;2205102;PI;59,36
Itaúna;3133808;MG;96,96
Itaúna do Sul;4111308;PR;83,47
Itaverava;3133907;MG;33,28
Itinga;3134004;MG;67,81
Itinga do Maranhão;2105427;MA;85,65
Itiquira;5104609;MT;73,4
Itirapina;3523602;SP;91,69
Itirapuã;3523701;SP;86,73
Itiruçu;2916906;BA;85,45
Itiúba;2917003;BA;61,47
Itobi;3523800;SP;88,51
Itororó;2917102;BA;92,32
Itu;3523909;SP;92,04
Ituaçu;2917201;BA;60,93
Ituberá;2917300;BA;67,51
Itueta;3134103;MG;58,21
Ituiutaba;3134202;MG;96,37
Itumbiara;5211503;GO;88,85
Itumirim;3134301;MG;86,41
Itupeva;3524006;SP;83,66
Itupiranga;1503705;PA;17,64
Ituporanga;4208500;SC;65,01
Iturama;3134400;MG;91,25
Itutinga;3134509;MG;78,6
Ituverava;3524105;SP;96,24
Iuiu;2917334;BA;77,95
Iúna;3203007;ES;61,52
Ivaí;4111407;PR;69,02
Ivaiporã;4111506;PR;90,97
Ivaté;4111555;PR;83,69
Ivatuba;4111605;PR;77,77
Ivinhema;5004700;MS;88
Ivolândia;5211602;GO;59,8
Ivorá;4310751;RS;45,27
Ivoti;4310801;RS;95,28
Jaboatão dos Guararapes;2607901;PE;74,3
Jaborá;4208609;SC;53,92
Jaborandi;2917359;BA;77,34
Jaborandi;3524204;SP;82,57
Jaboti;4111704;PR;77,22
Jaboticaba;4310850;RS;90,86
Jaboticabal;3524303;SP;95,92
Jaboticatubas;3134608;MG;60,41
Jaçanã;2405009;RN;61,05
Jacaraci;2917409;BA;91,39
Jacaraú;2507309;PB;70,93
Jacaré dos Homens;2703403;AL;86,58
Jacareacanga;1503754;PA;39,83
Jacareí;3524402;SP;97,07
Jacarezinho;4111803;PR;92,75
Jaci;3524501;SP;90,29
Jaciara;5104807;MT;91,41
Jacinto;3134707;MG;78,32
Jacinto Machado;4208708;SC;62,39
Jacobina;2917508;BA;90,86
Jacobina do Piauí;2205151;PI;44,94
Jacuí;3134806;MG;63,88
Jacuípe;2703502;AL;59,74
Jacuizinho;4310876;RS;76,15
Jacundá;1503804;PA;30,98
Jacupiranga;3524600;SP;69,9
Jacutinga;3134905;MG;87,91
Jacutinga;4310900;RS;72,25
Jaguapitã;4111902;PR;92,84
Jaguaquara;2917607;BA;83,79
Jaguaraçu;3135001;MG;66,64
Jaguarão;4311007;RS;94,14
Jaguarari;2917706;BA;78,46
Jaguaré;3203056;ES;69,46
Jaguaretama;2306702;CE;71,8
Jaguari;4311106;RS;60,01
Jaguariaíva;4112009;PR;91,1
Jaguaribara;2306801;CE;92,56
Jaguaribe;2306900;CE;90,18
Jaguaripe;2917805;BA;57,41
Jaguariúna;3524709;SP;96,52
Jaguaruana;2307007;CE;81,65
Jaguaruna;4208807;SC;69,74
Jaíba;3135050;MG;86,75
Jaicós;2205201;PI;39,01
Jales;3524808;SP;94,2
Jambeiro;3524907;SP;68,7
Jampruca;3135076;MG;59,19
Janaúba;3135100;MG;94,54
Jandaia;5211701;GO;75,03
Jandaia do Sul;4112108;PR;92,07
Jandaíra;2405108;RN;76,05
Jandaíra;2917904;BA;76,19
Jandira;3525003;SP;99,05
Janduís;2405207;RN;78,65
Jangada;5104906;MT;76,26
Janiópolis;4112207;PR;79,3
Januária;3135209;MG;77,27
Januário Cicco;2405306;RN;83,04
Japaraíba;3135308;MG;84,5
Japaratinga;2703601;AL;32,72
Japaratuba;2803302;SE;78,2
Japeri;3302270;RJ;61,9
Japi;2405405;RN;80,74
Japira;4112306;PR;61,87
Japoatã;2803401;SE;84,26
Japonvar;3135357;MG;71,43
Japorã;5004809;MS;56,1
Japurá;1302108;AM;58,85
Japurá;4112405;PR;92,6
Jaqueira;2607950;PE;43,93
Jaquirana;4311122;RS;63,62
Jaraguá;5211800;GO;83,55
Jaraguá do Sul;4208906;SC;89,37
Jaraguari;5004908;MS;44,91
Jaramataia;2703700;AL;45,83
Jardim;2307106;CE;46,88
Jardim;5005004;MS;92,99
Jardim Alegre;4112504;PR;67,89
Jardim de Angicos;2405504;RN;51,82
Jardim de Piranhas;2405603;RN;80,79
Jardim do Mulato;2205250;PI;94,48
Jardim do Seridó;2405702;RN;90,04
Jardim Olinda;4112603;PR;74,8
Jardinópolis;3525102;SP;94,55
Jardinópolis;4208955;SC;69,82
Jari;4311130;RS;54,05
Jarinu;3525201;SP;68,53
Jaru;1100114;RO;46,12
Jataí;5211909;GO;89,49
Jataizinho;4112702;PR;94,69
Jataúba;2608008;PE;15,52
Jateí;5005103;MS;63,71
Jati;2307205;CE;71,98
Jatobá;2105450;MA;62,02
Jatobá;2608057;PE;74,67
Jatobá do Piauí;2205276;PI;61,83
Jaú;3525300;SP;97,49
Jaú do Tocantins;1711506;TO;52,71
Jaupaci;5212006;GO;75,81
Jauru;5105002;MT;63,73
Jeceaba;3135407;MG;71,04
Jenipapo de Minas;3135456;MG;65,11
Jenipapo dos Vieiras;2105476;MA;44,31
Jequeri;3135506;MG;67,92
Jequiá da Praia;2703759;AL;87,54
Jequié;2918001;BA;92,13
Jequitaí;3135605;MG;79,63
Jequitibá;3135704;MG;52,4
Jequitinhonha;3135803;MG;79,33
Jeremoabo;2918100;BA;72,79
Jericó;2507408;PB;62,19
Jeriquara;3525409;SP;88,32
Jerônimo Monteiro;3203106;ES;80,17
Jerumenha;2205300;PI;76,76
Jesuânia;3135902;MG;71,32
Jesuítas;4112751;PR;81,86
Jesúpolis;5212055;GO;81,51
Ji-Paraná;1100122;RO;59,95
Jijoca de Jericoacoara;2307254;CE;79,26
Jiquiriçá;2918209;BA;49,25
Jitaúna;2918308;BA;63,33
Joaçaba;4209003;SC;92,41
Joaíma;3136009;MG;73
Joanésia;3136108;MG;22,49
Joanópolis;3525508;SP;73,43
João Alfredo;2608107;PE;51,36
João Câmara;2405801;RN;76,93
João Costa;2205359;PI;77,97
João Dias;2405900;RN;32,76
João Dourado;2918357;BA;91,1
João Lisboa;2105500;MA;82,91
João Monlevade;3136207;MG;96,9
João Neiva;3203130;ES;90,91
João Pessoa;2507507;PB;93,51
João Pinheiro;3136306;MG;84,23
João Ramalho;3525607;SP;90,02
Joaquim Felício;3136405;MG;65,39
Joaquim Gomes;2703809;AL;61,95
Joaquim Nabuco;2608206;PE;65,76
Joaquim Pires;2205409;PI;72,67
Joaquim Távora;4112801;PR;89,91
Joca Claudino;2513653;PB;49,14
Joca Marques;2205458;PI;69,67
Jóia;4311155;RS;86,12
Joinville;4209102;SC;96,38
Jordânia;3136504;MG;78,17
Jordão;1200328;AC;46,28
José Boiteux;4209151;SC;62,94
José Bonifácio;3525706;SP;92,4
José da Penha;2406007;RN;80,25
José de Freitas;2205508;PI;65,31
José Gonçalves de Minas;3136520;MG;36,42
José Raydan;3136553;MG;55,9
Joselândia;2105609;MA;47,83
Josenópolis;3136579;MG;69,4
Joviânia;5212105;GO;80,88
Juara;5105101;MT;73,57
Juarez Távora;2507606;PB;69,1
Juarina;1711803;TO;48,71
Juatuba;3136652;MG;96,54
Juazeirinho;2507705;PB;50,04
Juazeiro;2918407;BA;94,84
Juazeiro do Norte;2307304;CE;94,16
Juazeiro do Piauí;2205516;PI;74,2
Jucás;2307403;CE;79,71
Jucati;2608255;PE;30,04
Jucuruçu;2918456;BA;39,1
Jucurutu;2406106;RN;81,01
Juína;5105150;MT;59,46
Juiz de Fora;3136702;MG;96,42
Júlio Borges;2205524;PI;56,07
Júlio de Castilhos;4311205;RS;83,88
Júlio Mesquita;3525805;SP;97,63
Jumirim;3525854;SP;79,04
Junco do Maranhão;2105658;MA;42,7
Junco do Seridó;2507804;PB;6,5
Jundiá;2406155;RN;31,65
Jundiá;2703908;AL;60,2
Jundiaí;3525904;SP;95,88
Jundiaí do Sul;4112900;PR;73,7
Junqueiro;2704005;AL;67,46
Junqueirópolis;3526001;SP;92,94
Jupi;2608305;PE;5,61
Jupiá;4209177;SC;58,5
Juquiá;3526100;SP;69,67
Juquitiba;3526209;SP;59,45
Juramento;3136801;MG;72,83
Juranda;4112959;PR;87,34
Jurema;2205532;PI;44,55
Jurema;2608404;PE;77,85
Juripiranga;2507903;PB;76,66
Juru;2508000;PB;62,03
Juruá;1302207;AM;61,72
Juruaia;3136900;MG;53,73
Juruena;5105176;MT;65,27
Juruti;1503903;PA;79,43
Juscimeira;5105200;MT;70,9
Jussara;2918506;BA;86,46
Jussara;4113007;PR;95,55
Jussara;5212204;GO;73,99
Jussari;2918555;BA;86,88
Jussiape;2918605;BA;75,92
Jutaí;1302306;AM;72,09
Juti;5005152;MS;70,86
Juvenília;3136959;MG;85,19
Kaloré;4113106;PR;88,13
Lábrea;1302405;AM;14,63
Lacerdópolis;4209201;SC;58,02
Ladainha;3137007;MG;44,14
Ladário;5005202;MS;96,59
Lafaiete Coutinho;2918704;BA;60,57
Lagamar;3137106;MG;75,66
Lagarto;2803500;SE;75,44
Lages;4209300;SC;96,69
Lago da Pedra;2105708;MA;27,59
Lago do Junco;2105807;MA;51,31
Lago dos Rodrigues;2105948;MA;42,32
Lago Verde;2105906;MA;57,06
Lagoa;2508109;PB;56,59
Lagoa Alegre;2205557;PI;40,62
Lagoa Bonita do Sul;4311239;RS;39,26
Lagoa d'Anta;2406205;RN;89,57
Lagoa da Canoa;2704104;AL;53,33
Lagoa da Confusão;1711902;TO;67,33
Lagoa da Prata;3137205;MG;97,34
Lagoa de Dentro;2508208;PB;44,37
Lagoa de Itaenga;2608503;PE;34,77
Lagoa de Pedras;2406304;RN;56,97
Lagoa de São Francisco;2205573;PI;69,44
Lagoa de Velhos;2406403;RN;94,25
Lagoa do Barro do Piauí;2205565;PI;28,42
Lagoa do Carro;2608453;PE;51,81
Lagoa do Mato;2105922;MA;72,62
Lagoa do Ouro;2608602;PE;85,33
Lagoa do Piauí;2205581;PI;86,61
Lagoa do Sítio;2205599;PI;89,75
Lagoa do Tocantins;1711951;TO;70,6
Lagoa dos Gatos;2608701;PE;66,96
Lagoa dos Patos;3137304;MG;76,78
Lagoa dos Três Cantos;4311270;RS;81,5
Lagoa Dourada;3137403;MG;83,38
Lagoa Formosa;3137502;MG;80,58
Lagoa Grande;2608750;PE;73,51
Lagoa Grande;3137536;MG;79,73
Lagoa Grande do Maranhão;2105963;MA;79,98
Lagoa Nova;2406502;RN;81,16
Lagoa Real;2918753;BA;67,35
Lagoa Salgada;2406601;RN;77,84
Lagoa Santa;3137601;MG;96,53
Lagoa Santa;5212253;GO;75,42
Lagoa Seca;2508307;PB;56,37
Lagoa Vermelha;4311304;RS;89,87
Lagoão;4311254;RS;42,25
Lagoinha;3526308;SP;60,56
Lagoinha do Piauí;2205540;PI;97,63
Laguna;4209409;SC;87,59
Laguna Carapã;5005251;MS;67,66
Laje;2918803;BA;45,45
Laje do Muriaé;3302304;RJ;76,39
Lajeado;1712009;TO;69,16
Lajeado;4311403;RS;94,5
Lajeado do Bugre;4311429;RS;51,07
Lajeado Grande;4209458;SC;58,73
Lajeado Novo;2105989;MA;64,65
Lajedão;2918902;BA;73,42
Lajedinho;2919009;BA;69,83
Lajedo;2608800;PE;69,45
Lajedo do Tabocal;2919058;BA;65,35
Lajes;2406700;RN;83
Lajes Pintadas;2406809;RN;71,02
Lajinha;3137700;MG;62,05
Lamarão;2919108;BA;88,85
Lambari;3137809;MG;82,13
Lambari D'Oeste;5105234;MT;66,22
Lamim;3137908;MG;58,47
Landri Sales;2205607;PI;84,89
Lapa;4113205;PR;73,46
Lapão;2919157;BA;94,61
Laranja da Terra;3203163;ES;39,29
Laranjal;3138005;MG;84,52
Laranjal;4113254;PR;48,83
Laranjal do Jari;1600279;AP;65,69
Laranjal Paulista;3526407;SP;88,98
Laranjeiras;2803609;SE;91,97
Laranjeiras do Sul;4113304;PR;84,77
Lassance;3138104;MG;71,71
Lastro;2508406;PB;47,79
Laurentino;4209508;SC;70,59
Lauro de Freitas;2919207;BA;97,74
Lauro Müller;4209607;SC;77,01
Lavandeira;1712157;TO;64,68
Lavínia;3526506;SP;84,98
Lavras;3138203;MG;95,71
Lavras da Mangabeira;2307502;CE;69,63
Lavras do Sul;4311502;RS;81
Lavrinhas;3526605;SP;94,15
Leandro Ferreira;3138302;MG;71,24
Lebon Régis;4209706;SC;70,86
Leme;3526704;SP;97,6
Leme do Prado;3138351;MG;71,23
Lençóis;2919306;BA;87,91
Lençóis Paulista;3526803;SP;97,17
Leoberto Leal;4209805;SC;25,55
Leopoldina;3138401;MG;91,76
Leopoldo de Bulhões;5212303;GO;58,49
Leópolis;4113403;PR;78,71
Liberato Salzano;4311601;RS;85,28
Liberdade;3138500;MG;76,05
Licínio de Almeida;2919405;BA;76,43
Lidianópolis;4113429;PR;72,82
Lima Campos;2106003;MA;76,17
Lima Duarte;3138609;MG;80,67
Limeira;3526902;SP;96,21
Limeira do Oeste;3138625;MG;76,66
Limoeiro;2608909;PE;63,27
Limoeiro de Anadia;2704203;AL;58,22
Limoeiro do Ajuru;1504000;PA;26,79
Limoeiro do Norte;2307601;CE;91,42
Lindoeste;4113452;PR;63,08
Lindóia;3527009;SP;89,58
Lindóia do Sul;4209854;SC;55,77
Lindolfo Collor;4311627;RS;91,77
Linha Nova;4311643;RS;83,16
Linhares;3203205;ES;87,43
Lins;3527108;SP;98,16
Livramento;2508505;PB;54,26
Livramento de Nossa Senhora;2919504;BA;71,37
Lizarda;1712405;TO;71,23
Loanda;4113502;PR;93,01
Lobato;4113601;PR;93,02
Logradouro;2508554;PB;70,2
Londrina;4113700;PR;95,01
Lontra;3138658;MG;93,66
Lontras;4209904;SC;70,1
Lorena;3527207;SP;96,2
Loreto;2106102;MA;60,57
Lourdes;3527256;SP;86,53
Louveira;3527306;SP;90,69
Lucas do Rio Verde;5105259;MT;94,61
Lucélia;3527405;SP;95,52
Lucena;2508604;PB;73,04
Lucianópolis;3527504;SP;81,35
Luciara;5105309;MT;77,22
Lucrécia;2406908;RN;61,17
Luís Antônio;3527603;SP;97,48
Luís Correia;2205706;PI;49,22
Luís Domingues;2106201;MA;40,76
Luís Eduardo Magalhães;2919553;BA;92,05
Luís Gomes;2407005;RN;58,96
Luisburgo;3138674;MG;30,67
Luislândia;3138682;MG;44,37
Luiz Alves;4210001;SC;31,4
Luiziana;4113734;PR;79,93
Luiziânia;3527702;SP;92,37
Luminárias;3138708;MG;81,24
Lunardelli;4113759;PR;73,39
Lupércio;3527801;SP;90,83
Lupionópolis;4113809;PR;94,49
Lutécia;3527900;SP;81,18
Luz;3138807;MG;91,22
Luzerna;4210035;SC;80,8
Luziânia;5212501;GO;72,98
Luzilândia;2205805;PI;60,38
Luzinópolis;1712454;TO;76,55
Macaé;3302403;RJ;81,22
Macaíba;2407104;RN;84,85
Macajuba;2919603;BA;70,73
Maçambará;4311718;RS;55,45
Macambira;2803708;SE;61,71
Macapá;1600303;AP;44,06
Macaparana;2609006;PE;79,9
Macarani;2919702;BA;85,3
Macatuba;3528007;SP;96
Macau;2407203;RN;73,75
Macaubal;3528106;SP;89,99
Macaúbas;2919801;BA;82,93
Macedônia;3528205;SP;73,5
Maceió;2704302;AL;67,78
Machacalis;3138906;MG;80,57
Machadinho;4311700;RS;67,97
Machadinho D'Oeste;1100130;RO;40,39
Machado;3139003;MG;83,85
Machados;2609105;PE;76,23
Macieira;4210050;SC;36,73
Macuco;3302452;RJ;90,57
Macururé;2919900;BA;69,95
Madalena;2307635;CE;60,84
Madeiro;2205854;PI;68,39
Madre de Deus;2919926;BA;99,57
Madre de Deus de Minas;3139102;MG;84,22
Mãe d'Água;2508703;PB;66,06
Mãe do Rio;1504059;PA;25,04
Maetinga;2919959;BA;61,05
Mafra;4210100;SC;81,6
Magalhães Barata;1504109;PA;92,91
Magalhães de Almeida;2106300;MA;87,26
Magda;3528304;SP;85,04
Magé;3302502;RJ;30,7
Maiquinique;2920007;BA;79,1
Mairi;2920106;BA;66,63
Mairinque;3528403;SP;83,54
Mairiporã;3528502;SP;63
Mairipotaba;5212600;GO;68,42
Major Gercino;4210209;SC;34,02
Major Isidoro;2704401;AL;45,7
Major Sales;2407252;RN;98,66
Major Vieira;4210308;SC;38,48
Malacacheta;3139201;MG;70,1
Malhada;2920205;BA;59,86
Malhada de Pedras;2920304;BA;48,14
Malhada dos Bois;2803807;SE;94,07
Malhador;2803906;SE;84,17
Mallet;4113908;PR;66,34
Malta;2508802;PB;89,09
Mamanguape;2508901;PB;63,27
Mambaí;5212709;GO;80,74
Mamborê;4114005;PR;83,36
Mamonas;3139250;MG;61,61
Mampituba;4311734;RS;62,69
Manacapuru;1302504;AM;52,41
Manaíra;2509008;PB;65,42
Manaquiri;1302553;AM;38,88
Manari;2609154;PE;38,69
Manaus;1302603;AM;76,24
Mâncio Lima;1200336;AC;59,65
Mandaguaçu;4114104;PR;92,1
Mandaguari;4114203;PR;95,35
Mandirituba;4114302;PR;65,68
Manduri;3528601;SP;87,86
Manfrinópolis;4114351;PR;54,5
Manga;3139300;MG;79,11
Mangaratiba;3302601;RJ;51,08
Mangueirinha;4114401;PR;70,43
Manhuaçu;3139409;MG;82,75
Manhumirim;3139508;MG;82,09
Manicoré;1302702;AM;45,67
Manoel Emídio;2205904;PI;74,26
Manoel Ribas;4114500;PR;62,08
Manoel Urbano;1200344;AC;49,85
Manoel Viana;4311759;RS;76,47
Manoel Vitorino;2920403;BA;57,82
Mansidão;2920452;BA;61,79
Mantena;3139607;MG;85,7
Mantenópolis;3203304;ES;63,29
Maquiné;4311775;RS;51,5
Mar de Espanha;3139805;MG;93,2
Mar Vermelho;2704906;AL;46,8
Mara Rosa;5212808;GO;74,83
Maraã;1302801;AM;50,35
Marabá;1504208;PA;39,95
Marabá Paulista;3528700;SP;59,65
Maracaçumé;2106326;MA;33,7
Maracaí;3528809;SP;88,65
Maracajá;4210407;SC;57,03
Maracaju;5005400;MS;90,73
Maracanã;1504307;PA;60,01
Maracanaú;2307650;CE;96,95
Maracás;2920502;BA;54,99
Maragogi;2704500;AL;63,18
Maragogipe;2920601;BA;64,73
Maraial;2609204;PE;51,26
Marajá do Sena;2106359;MA;12,36
Maranguape;2307700;CE;87,83
Maranhãozinho;2106375;MA;50,51
Marapanim;1504406;PA;68,35
Marapoama;3528858;SP;89,66
Maratá;4311791;RS;87,46
Marataízes;3203320;ES;87,16
Marau;4311809;RS;79,78
Maraú;2920700;BA;22,14
Maravilha;2704609;AL;52,79
Maravilha;4210506;SC;90,95
Maravilhas;3139706;MG;76,45
Marcação;2509057;PB;71,83
Marcelândia;5105580;MT;73,89
Marcelino Ramos;4311908;RS;54,39
Marcelino Vieira;2407302;RN;68,82
Marcionílio Souza;2920809;BA;74,99
Marco;2307809;CE;80,18
Marcolândia;2205953;PI;0,25
Marcos Parente;2206001;PI;93,79
Marechal Cândido Rondon;4114609;PR;95,62
Marechal Deodoro;2704708;AL;95,76
Marechal Floriano;3203346;ES;53,9
Marechal Thaumaturgo;1200351;AC;37,1
Marema;4210555;SC;45,15
Mari;2509107;PB;62,5
Maria da Fé;3139904;MG;65,43
Maria Helena;4114708;PR;79,59
Marialva;4114807;PR;89,02
Mariana;3140001;MG;89,53
Mariana Pimentel;4311981;RS;44,3
Mariano Moro;4312005;RS;63,01
Marianópolis do Tocantins;1712504;TO;64,99
Mariápolis;3528908;SP;88,21
Maribondo;2704807;AL;42,75
Maricá;3302700;RJ;35,22
Marilac;3140100;MG;83,96
Marilândia;3203353;ES;59,14
Marilândia do Sul;4114906;PR;80,08
Marilena;4115002;PR;80,65
Marília;3529005;SP;97,65
Mariluz;4115101;PR;88,82
Maringá;4115200;PR;86,45
Marinópolis;3529104;SP;81,45
Mário Campos;3140159;MG;92,62
Mariópolis;4115309;PR;76,71
Maripá;4115358;PR;78,38
Maripá de Minas;3140209;MG;77,78
Marituba;1504422;PA;51,07
Marizópolis;2509156;PB;89,86
Marliéria;3140308;MG;49,18
Marmeleiro;4115408;PR;71,64
Marmelópolis;3140407;MG;56,1
Marques de Souza;4312054;RS;81,19
Marquinho;4115457;PR;43,93
Martinho Campos;3140506;MG;84,12
Martinópole;2307908;CE;72,63
Martinópolis;3529203;SP;89,85
Martins;2407401;RN;72,37
Martins Soares;3140530;MG;51,55
Maruim;2804003;SE;75,34
Marumbi;4115507;PR;87,08
Marzagão;5212907;GO;85,7
Mascote;2920908;BA;84,24
Massapê;2308005;CE;76,81
Massapê do Piauí;2206050;PI;32,61
Massaranduba;2509206;PB;59,37
Massaranduba;4210605;SC;36,4
Mata;4312104;RS;50,18
Mata de São João;2921005;BA;89,77
Mata Grande;2705002;AL;45,23
Mata Roma;2106409;MA;42,04
Mata Verde;3140555;MG;78,28
Matão;3529302;SP;98,06
Mataraca;2509305;PB;95
Mateiros;1712702;TO;57,21
Matelândia;4115606;PR;88,08
Materlândia;3140605;MG;55,54
Mateus Leme;3140704;MG;87,07
Mathias Lobato;3171501;MG;88,06
Matias Barbosa;3140803;MG;86,61
Matias Cardoso;3140852;MG;72,76
Matias Olímpio;2206100;PI;62,87
Matina;2921054;BA;45,17
Matinha;2106508;MA;40,53
Matinhas;2509339;PB;18,21
Matinhos;4115705;PR;93,5
Matipó;3140902;MG;80,06
Mato Castelhano;4312138;RS;48
Mato Grosso;2509370;PB;46,85
Mato Leitão;4312153;RS;98,14
Mato Queimado;4312179;RS;97,27
Mato Rico;4115739;PR;45,54
Mato Verde;3141009;MG;76,54
Matões;2106607;MA;81,13
Matões do Norte;2106631;MA;48,86
Matos Costa;4210704;SC;54,36
Matozinhos;3141108;MG;97,19
Matrinchã;5212956;GO;71,73
Matriz de Camaragibe;2705101;AL;55,13
Matupá;5105606;MT;74,09
Maturéia;2509396;PB;40,69
Matutina;3141207;MG;84,25
Mauá;3529401;SP;98,87
Mauá da Serra;4115754;PR;90,88
Maués;1302900;AM;54,52
Maurilândia;5213004;GO;94,06
