Municípios;Código municipal;UF;% do total geral
Picos;2208007;PI;96,32
Picuí;2511400;PB;75,95
Piedade;3537800;SP;96,57
Piedade de Caratinga;3150158;MG;92,88
Piedade de Ponte Nova;3150208;MG;90,62
Piedade do Rio Grande;3150307;MG;88,11
Piedade dos Gerais;3150406;MG;65,78
Piên;4119103;PR;89,76
Pilão Arcado;2924405;BA;41,1
Pilar;2511509;PB;79,96
Pilar;2706901;AL;98,74
Pilar de Goiás;5216908;GO;57,89
Pilar do Sul;3537909;SP;96,79
Pilões;2410009;RN;93,3
Pilões;2511608;PB;60,8
Pilõezinhos;2511707;PB;67,76
Pimenta;3150505;MG;93,69
Pimenta Bueno;1100189;RO;85,77
Pimenteiras;2208106;PI;47,74
Pimenteiras do Oeste;1101468;RO;62,57
Pindaí;2924504;BA;38,54
Pindamonhangaba;3538006;SP;99,59
Pindaré-Mirim;2108504;MA;65,27
Pindoba;2707008;AL;63,09
Pindobaçu;2924603;BA;86,67
Pindorama;3538105;SP;97,69
Pindorama do Tocantins;1717008;TO;66,24
Pindoretama;2310852;CE;91,04
Pingo-d'Água;3150539;MG;94,56
Pinhais;4119152;PR;99,96
Pinhal;4314456;RS;88,98
Pinhal da Serra;4314464;RS;92,43
Pinhal de São Bento;4119251;PR;76,78
Pinhal Grande;4314472;RS;61,06
Pinhalão;4119202;PR;85,25
Pinhalzinho;3538204;SP;98,87
Pinhalzinho;4212908;SC;94,19
Pinhão;2805208;SE;72,49
Pinhão;4119301;PR;69,2
Pinheiral;3303955;RJ;98,88
Pinheirinho do Vale;4314498;RS;80,72
Pinheiro;2108603;MA;63,19
Pinheiro Machado;4314506;RS;85,15
Pinheiro Preto;4213005;SC;98,13
Pinheiros;3204104;ES;83,54
Pintadas;2924652;BA;73,53
Pinto Bandeira;4314548;RS;93,91
Pintópolis;3150570;MG;43,41
Pio IX;2208205;PI;57,24
Pio XII;2108702;MA;56,65
Piquerobi;3538303;SP;86,29
Piquet Carneiro;2310902;CE;63,83
Piquete;3538501;SP;98,42
Piracaia;3538600;SP;98,47
Piracanjuba;5217104;GO;85,05
Piracema;3150604;MG;82,98
Piracicaba;3538709;SP;99,75
Piracuruca;2208304;PI;77,11
Piraí;3304003;RJ;97,9
Piraí do Norte;2924678;BA;51,34
Piraí do Sul;4119400;PR;85,15
Piraju;3538808;SP;98,01
Pirajuba;3150703;MG;97,7
Pirajuí;3538907;SP;96,78
Pirambu;2805307;SE;85,93
Piranga;3150802;MG;61,42
Pirangi;3539004;SP;94,66
Piranguçu;3150901;MG;93,73
Piranguinho;3151008;MG;98,45
Piranhas;2707107;AL;81,34
Piranhas;5217203;GO;90,33
Pirapemas;2108801;MA;57,12
Pirapetinga;3151107;MG;93,38
Pirapó;4314555;RS;86,04
Pirapora;3151206;MG;96,95
Pirapora do Bom Jesus;3539103;SP;97,72
Pirapozinho;3539202;SP;98,52
Piraquara;4119509;PR;99,7
Piraquê;1717206;TO;47,92
Pirassununga;3539301;SP;97,32
Piratini;4314605;RS;71,4
Piratininga;3539400;SP;94,83
Piratuba;4213104;SC;98,2
Piraúba;3151305;MG;90,53
Pirenópolis;5217302;GO;85,24
Pires do Rio;5217401;GO;96,78
Pires Ferreira;2310951;CE;76,97
Piripá;2924702;BA;62,35
Piripiri;2208403;PI;85,13
Piritiba;2924801;BA;83,48
Pirpirituba;2511806;PB;81,22
Pitanga;4119608;PR;71,91
Pitangueiras;3539509;SP;98,08
Pitangueiras;4119657;PR;90,45
Pitangui;3151404;MG;93,52
Pitimbu;2511905;PB;84,01
Pium;1717503;TO;62,76
Piúma;3204203;ES;98,87
Piumhi;3151503;MG;97,54
Placas;1505650;PA;45,43
Plácido de Castro;1200385;AC;63,54
Planaltina;5217609;GO;91,12
Planaltina do Paraná;4119707;PR;79,46
Planaltino;2924900;BA;72,86
Planalto;2925006;BA;79,26
Planalto;3539608;SP;93,62
Planalto;4119806;PR;67,33
Planalto;4314704;RS;74,31
Planalto Alegre;4213153;SC;72,5
Planalto da Serra;5106455;MT;81,34
Planura;3151602;MG;98,62
Platina;3539707;SP;93,47
Poá;3539806;SP;99,67
Poção;2611200;PE;75,86
Poção de Pedras;2108900;MA;56,48
Pocinhos;2512002;PB;69,07
Poço Branco;2410108;RN;71,65
Poço Dantas;2512036;PB;66,09
Poço das Antas;4314753;RS;99,41
Poço das Trincheiras;2707206;AL;52,73
Poço de José de Moura;2512077;PB;66,07
Poço Fundo;3151701;MG;80,42
Poço Redondo;2805406;SE;55,4
Poço Verde;2805505;SE;82,37
Poções;2925105;BA;81,37
Poconé;5106505;MT;76,03
Poços de Caldas;3151800;MG;99,67
Pocrane;3151909;MG;70,26
Pojuca;2925204;BA;94,38
Poloni;3539905;SP;92,9
Pombal;2512101;PB;83,78
Pombos;2611309;PE;71,39
Pomerode;4213203;SC;99,55
Pompéia;3540002;SP;97,74
Pompéu;3152006;MG;89,93
Pongaí;3540101;SP;96,11
Ponta de Pedras;1505700;PA;59,22
Ponta Grossa;4119905;PR;99,27
Ponta Porã;5006606;MS;85,77
Pontal;3540200;SP;99,72
Pontal do Araguaia;5106653;MT;89,09
Pontal do Paraná;4119954;PR;99,54
Pontalina;5217708;GO;91,92
Pontalinda;3540259;SP;92,58
Pontão;4314779;RS;64,1
Ponte Alta;4213302;SC;92,5
Ponte Alta do Bom Jesus;1717800;TO;62,66
Ponte Alta do Norte;4213351;SC;96,99
Ponte Alta do Tocantins;1717909;TO;66,33
Ponte Branca;5106703;MT;85,49
Ponte Nova;3152105;MG;96,61
Ponte Preta;4314787;RS;52,14
Ponte Serrada;4213401;SC;93,31
Pontes e Lacerda;5106752;MT;87,65
Pontes Gestal;3540309;SP;95,4
Ponto Belo;3204252;ES;85,72
Ponto Chique;3152131;MG;70,36
Ponto dos Volantes;3152170;MG;58,24
Ponto Novo;2925253;BA;79,86
Populina;3540408;SP;94,67
Poranga;2311009;CE;64,95
Porangaba;3540507;SP;96,05
Porangatu;5218003;GO;89,39
Porciúncula;3304102;RJ;88,65
Porecatu;4120002;PR;97,42
Portalegre;2410207;RN;61,7
Portão;4314803;RS;99,62
Porteirão;5218052;GO;94,8
Porteiras;2311108;CE;56,1
Porteirinha;3152204;MG;62,99
Portel;1505809;PA;50,62
Portelândia;5218102;GO;96,23
Porto;2208502;PI;60,78
Porto Acre;1200807;AC;54,97
Porto Alegre;4314902;RS;99,46
Porto Alegre do Norte;5106778;MT;76,71
Porto Alegre do Piauí;2208551;PI;69,79
Porto Alegre do Tocantins;1718006;TO;74,08
Porto Amazonas;4120101;PR;98,1
Porto Barreiro;4120150;PR;44,48
Porto Belo;4213500;SC;99,7
Porto Calvo;2707305;AL;89,24
Porto da Folha;2805604;SE;75,51
Porto de Moz;1505908;PA;48,66
Porto de Pedras;2707404;AL;77,45
Porto do Mangue;2410256;RN;88,83
Porto dos Gaúchos;5106802;MT;86,73
Porto Esperidião;5106828;MT;62,22
Porto Estrela;5106851;MT;57,17
Porto Feliz;3540606;SP;98,17
Porto Ferreira;3540705;SP;99,11
Porto Firme;3152303;MG;71,8
Porto Franco;2109007;MA;82,04
Porto Grande;1600535;AP;68,72
Porto Lucena;4315008;RS;76,59
Porto Mauá;4315057;RS;97,63
Porto Murtinho;5006903;MS;70,02
Porto Nacional;1718204;TO;91,15
Porto Real;3304110;RJ;99,78
Porto Real do Colégio;2707503;AL;69,16
Porto Rico;4120200;PR;86,27
Porto Rico do Maranhão;2109056;MA;37,8
Porto Seguro;2925303;BA;91,64
Porto União;4213609;SC;96,26
Porto Velho;1100205;RO;91,9
Porto Vera Cruz;4315073;RS;91,88
Porto Vitória;4120309;PR;73,26
Porto Walter;1200393;AC;50,36
Porto Xavier;4315107;RS;81,74
Posse;5218300;GO;82,45
Poté;3152402;MG;67,42
Potengi;2311207;CE;70,03
Potim;3540754;SP;99,76
Potiraguá;2925402;BA;90,81
Potirendaba;3540804;SP;97,74
Potiretama;2311231;CE;80,43
Pouso Alegre;3152501;MG;97,6
Pouso Alto;3152600;MG;92,35
Pouso Novo;4315131;RS;73,08
Pouso Redondo;4213708;SC;85,41
Poxoréu;5107008;MT;75,04
Pracinha;3540853;SP;97,97
Pracuúba;1600550;AP;84,78
Prado;2925501;BA;71,15
Prado Ferreira;4120333;PR;94,45
Pradópolis;3540903;SP;94,22
Prados;3152709;MG;92,76
Praia Grande;3541000;SP;99,67
Praia Grande;4213807;SC;96,41
Praia Norte;1718303;TO;57,25
Prainha;1506005;PA;39,61
Pranchita;4120358;PR;79,05
Prata;2512200;PB;70,59
Prata;3152808;MG;86,45
Prata do Piauí;2208601;PI;83,13
Pratânia;3541059;SP;98
Pratápolis;3152907;MG;95,98
Pratinha;3153004;MG;77,27
Presidente Alves;3541109;SP;95,09
Presidente Bernardes;3153103;MG;78,74
Presidente Bernardes;3541208;SP;87,05
Presidente Castello Branco;4213906;SC;99,01
Presidente Castelo Branco;4120408;PR;98,07
Presidente Dutra;2109106;MA;84,87
Presidente Dutra;2925600;BA;91,41
Presidente Epitácio;3541307;SP;96,04
Presidente Figueiredo;1303536;AM;73,31
Presidente Getúlio;4214003;SC;98,09
Presidente Jânio Quadros;2925709;BA;42,97
Presidente Juscelino;2109205;MA;33,31
Presidente Juscelino;3153202;MG;63,65
Presidente Kennedy;1718402;TO;86,12
Presidente Kennedy;3204302;ES;95,17
Presidente Kubitschek;3153301;MG;84,88
Presidente Lucena;4315149;RS;100
Presidente Médici;1100254;RO;67,15
Presidente Médici;2109239;MA;76,48
Presidente Nereu;4214102;SC;92,41
Presidente Olegário;3153400;MG;82,03
Presidente Prudente;3541406;SP;99,28
Presidente Sarney;2109270;MA;46,53
Presidente Tancredo Neves;2925758;BA;59,24
Presidente Vargas;2109304;MA;45,1
Presidente Venceslau;3541505;SP;96,41
Primavera;1506104;PA;82,11
Primavera;2611408;PE;72,94
Primavera de Rondônia;1101476;RO;65,93
Primavera do Leste;5107040;MT;97,55
Primeira Cruz;2109403;MA;24,67
Primeiro de Maio;4120507;PR;94,17
Princesa;4214151;SC;71,64
Princesa Isabel;2512309;PB;83,81
Professor Jamil;5218391;GO;84,45
Progresso;4315156;RS;74,82
Promissão;3541604;SP;89,69
Propriá;2805703;SE;97,99
Protásio Alves;4315172;RS;94,28
Prudente de Morais;3153608;MG;98,36
Prudentópolis;4120606;PR;75,79
Pugmil;1718451;TO;82,55
Pureza;2410405;RN;60,79
Putinga;4315206;RS;78,77
Puxinanã;2512408;PB;77,28
Quadra;3541653;SP;94,39
Quaraí;4315305;RS;93,77
Quartel Geral;3153707;MG;85,87
Quarto Centenário;4120655;PR;87,46
Quatá;3541703;SP;97,33
Quatiguá;4120705;PR;97,43
Quatipuru;1506112;PA;85,01
Quatis;3304128;RJ;98,11
Quatro Barras;4120804;PR;99,11
Quatro Irmãos;4315313;RS;71,4
Quatro Pontes;4120853;PR;73,88
Quebrangulo;2707602;AL;72,47
Quedas do Iguaçu;4120903;PR;73,54
Queimada Nova;2208650;PI;33,34
Queimadas;2512507;PB;85,42
Queimadas;2925808;BA;69,66
Queimados;3304144;RJ;97,7
Queiroz;3541802;SP;97,71
Queluz;3541901;SP;98
Queluzito;3153806;MG;72,71
Querência;5107065;MT;86,95
Querência do Norte;4121000;PR;75,05
Quevedos;4315321;RS;64,47
Quijingue;2925907;BA;77,35
Quilombo;4214201;SC;88,27
Quinta do Sol;4121109;PR;85,25
Quintana;3542008;SP;95,79
Quinze de Novembro;4315354;RS;97,17
Quipapá;2611507;PE;74,33
Quirinópolis;5218508;GO;94,65
Quissamã;3304151;RJ;97,48
Quitandinha;4121208;PR;87,88
Quiterianópolis;2311264;CE;52,49
Quixaba;2512606;PB;60,63
Quixaba;2611533;PE;56,52
Quixabeira;2925931;BA;77,04
Quixadá;2311306;CE;78,98
Quixelô;2311355;CE;46,57
Quixeramobim;2311405;CE;67,44
Quixeré;2311504;CE;92,96
Rafael Fernandes;2410504;RN;88,93
Rafael Godeiro;2410603;RN;68,41
Rafael Jambeiro;2925956;BA;57,24
Rafard;3542107;SP;99,45
Ramilândia;4121257;PR;79,52
Rancharia;3542206;SP;94,11
Rancho Alegre;4121307;PR;93,91
Rancho Alegre D'Oeste;4121356;PR;87,82
Rancho Queimado;4214300;SC;98,96
Raposa;2109452;MA;83,99
Raposos;3153905;MG;98,14
Raul Soares;3154002;MG;78,15
Realeza;4121406;PR;86,78
Rebouças;4121505;PR;73,59
Recife;2611606;PE;98,32
Recreio;3154101;MG;93,45
Recursolândia;1718501;TO;52,54
Redenção;1506138;PA;94,02
Redenção;2311603;CE;84,2
Redenção da Serra;3542305;SP;92,62
Redenção do Gurguéia;2208700;PI;55,03
Redentora;4315404;RS;49,27
Reduto;3154150;MG;87,71
Regeneração;2208809;PI;75,81
Regente Feijó;3542404;SP;97,57
Reginópolis;3542503;SP;96,13
Registro;3542602;SP;96,91
Relvado;4315453;RS;90,07
Remanso;2926004;BA;65,68
Remígio;2512705;PB;85,35
Renascença;4121604;PR;75,37
Reriutaba;2311702;CE;72,99
Resende;3304201;RJ;99,42
Resende Costa;3154200;MG;89,38
Reserva;4121703;PR;77,76
Reserva do Cabaçal;5107156;MT;80,34
Reserva do Iguaçu;4121752;PR;82,39
Resplendor;3154309;MG;84,52
Ressaquinha;3154408;MG;90,24
Restinga;3542701;SP;97,07
Restinga Sêca;4315503;RS;96,73
Retirolândia;2926103;BA;88,15
Riachão;2109502;MA;61,6
Riachão;2512747;PB;61,91
Riachão das Neves;2926202;BA;54,9
Riachão do Bacamarte;2512754;PB;76,39
Riachão do Dantas;2805802;SE;77,03
Riachão do Jacuípe;2926301;BA;83,05
Riachão do Poço;2512762;PB;51,03
Riachinho;1718550;TO;64,18
Riachinho;3154457;MG;63,24
Riacho da Cruz;2410702;RN;92,27
Riacho das Almas;2611705;PE;72,17
Riacho de Santana;2410801;RN;52,95
Riacho de Santana;2926400;BA;49,88
Riacho de Santo Antônio;2512788;PB;78,39
Riacho dos Cavalos;2512804;PB;58,37
Riacho dos Machados;3154507;MG;58,57
Riacho Frio;2208858;PI;55,57
Riachuelo;2410900;RN;92,75
Riachuelo;2805901;SE;96,23
Rialma;5218607;GO;95,15
Rianápolis;5218706;GO;93,9
Ribamar Fiquene;2109551;MA;66,67
Ribas do Rio Pardo;5007109;MS;79,57
Ribeira;3542800;SP;92,61
Ribeira do Amparo;2926509;BA;45,4
Ribeira do Piauí;2208874;PI;63,37
Ribeira do Pombal;2926608;BA;77,24
Ribeirão;2611804;PE;82,79
Ribeirão Bonito;3542909;SP;97,97
Ribeirão Branco;3543006;SP;91,56
Ribeirão Cascalheira;5107180;MT;71,52
Ribeirão Claro;4121802;PR;97,01
Ribeirão Corrente;3543105;SP;96,53
Ribeirão das Neves;3154606;MG;98,13
Ribeirão do Largo;2926657;BA;47,4
Ribeirão do Pinhal;4121901;PR;95,37
Ribeirão do Sul;3543204;SP;94,64
Ribeirão dos Índios;3543238;SP;94,61
Ribeirão Grande;3543253;SP;93,42
Ribeirão Pires;3543303;SP;99,63
Ribeirão Preto;3543402;SP;99,82
Ribeirão Vermelho;3154705;MG;98,78
Ribeirãozinho;5107198;MT;87,43
Ribeiro Gonçalves;2208908;PI;69,45
Ribeirópolis;2806008;SE;92,45
Rifaina;3543600;SP;98,69
Rincão;3543709;SP;97,98
Rinópolis;3543808;SP;91,85
Rio Acima;3154804;MG;98
Rio Azul;4122008;PR;80,25
Rio Bananal;3204351;ES;63,69
Rio Bom;4122107;PR;85,56
Rio Bonito;3304300;RJ;96,78
Rio Bonito do Iguaçu;4122156;PR;43,3
Rio Branco;1200401;AC;94,66
Rio Branco;5107206;MT;89,51
Rio Branco do Ivaí;4122172;PR;69,75
Rio Branco do Sul;4122206;PR;88,83
Rio Brilhante;5007208;MS;88,42
Rio Casca;3154903;MG;90,95
Rio Claro;3304409;RJ;94,54
Rio Claro;3543907;SP;99,49
Rio Crespo;1100262;RO;43,6
Rio da Conceição;1718659;TO;91,9
Rio das Antas;4214409;SC;90,67
Rio das Flores;3304508;RJ;96,32
Rio das Ostras;3304524;RJ;99,63
Rio das Pedras;3544004;SP;98,4
Rio de Contas;2926707;BA;67,03
Rio de Janeiro;3304557;RJ;99,14
Rio do Antônio;2926806;BA;49,61
Rio do Campo;4214508;SC;92,62
Rio do Fogo;2408953;RN;90,44
Rio do Oeste;4214607;SC;86,33
Rio do Pires;2926905;BA;62,52
Rio do Prado;3155108;MG;73,02
Rio do Sul;4214805;SC;99,5
Rio Doce;3155009;MG;97,61
Rio dos Bois;1718709;TO;58,58
Rio dos Cedros;4214706;SC;98,23
Rio dos Índios;4315552;RS;32,63
Rio Espera;3155207;MG;75,48
Rio Formoso;2611903;PE;75,43
Rio Fortuna;4214904;SC;70,8
Rio Grande;4315602;RS;99,25
Rio Grande da Serra;3544103;SP;98,81
Rio Grande do Piauí;2209005;PI;62,98
Rio Largo;2707701;AL;94,99
Rio Manso;3155306;MG;93,43
Rio Maria;1506161;PA;77,69
Rio Negrinho;4215000;SC;97,98
Rio Negro;4122305;PR;95,23
Rio Negro;5007307;MS;79,37
Rio Novo;3155405;MG;96,4
Rio Novo do Sul;3204401;ES;96,15
Rio Paranaíba;3155504;MG;86,07
Rio Pardo;4315701;RS;92,79
Rio Pardo de Minas;3155603;MG;46,61
Rio Piracicaba;3155702;MG;93,71
Rio Pomba;3155801;MG;94,39
Rio Preto;3155900;MG;95,72
Rio Preto da Eva;1303569;AM;55,83
Rio Quente;5218789;GO;94,53
Rio Real;2927002;BA;83,69
Rio Rufino;4215059;SC;96,1
Rio Sono;1718758;TO;57,87
Rio Tinto;2512903;PB;74,13
Rio Verde;5218805;GO;96,11
Rio Verde de Mato Grosso;5007406;MS;87,1
Rio Vermelho;3156007;MG;48,34
Riolândia;3544202;SP;97,14
Riozinho;4315750;RS;97,1
Riqueza;4215075;SC;68,72
Ritápolis;3156106;MG;89,57
Riversul;3543501;SP;89,36
Roca Sales;4315800;RS;96,44
Rochedo;5007505;MS;71,14
Rochedo de Minas;3156205;MG;96,17
Rodeio;4215109;SC;97,85
Rodeio Bonito;4315909;RS;91,05
Rodeiro;3156304;MG;94,77
Rodelas;2927101;BA;95,03
Rodolfo Fernandes;2411007;RN;92,69
Rodrigues Alves;1200427;AC;55,09
Rolador;4315958;RS;69,33
Rolândia;4122404;PR;98,11
Rolante;4316006;RS;97,41
Rolim de Moura;1100288;RO;87,06
Romaria;3156403;MG;89,31
Romelândia;4215208;SC;54,71
Roncador;4122503;PR;77,91
Ronda Alta;4316105;RS;91,96
Rondinha;4316204;RS;71
Rondolândia;5107578;MT;38,83
Rondon;4122602;PR;94,75
Rondon do Pará;1506187;PA;75,68
Rondonópolis;5107602;MT;97,43
Roque Gonzales;4316303;RS;83,37
Rorainópolis;1400472;RR;57,65
Rosana;3544251;SP;85,26
Rosário;2109601;MA;69,32
Rosário da Limeira;3156452;MG;86,33
Rosário do Catete;2806107;SE;96,76
Rosário do Ivaí;4122651;PR;80,86
Rosário do Sul;4316402;RS;90,63
Rosário Oeste;5107701;MT;62,47
Roseira;3544301;SP;97,94
Roteiro;2707800;AL;96,38
Rubelita;3156502;MG;54,34
Rubiácea;3544400;SP;97,1
Rubiataba;5218904;GO;92,73
Rubim;3156601;MG;79,71
Rubinéia;3544509;SP;97,6
Rurópolis;1506195;PA;64,51
Russas;2311801;CE;91,28
Ruy Barbosa;2411106;RN;64,13
Ruy Barbosa;2927200;BA;84,16
Sabará;3156700;MG;96,85
Sabáudia;4122701;PR;92,43
Sabino;3544608;SP;94,84
Sabinópolis;3156809;MG;70,07
Saboeiro;2311900;CE;59,32
Sacramento;3156908;MG;92,31
Sagrada Família;4316428;RS;66,5
Sagres;3544707;SP;92,15
Sairé;2612000;PE;74,14
Saldanha Marinho;4316436;RS;93,33
Sales;3544806;SP;96,16
Sales Oliveira;3544905;SP;97,36
Salesópolis;3545001;SP;89,53
Salete;4215307;SC;83,99
Salgadinho;2513000;PB;55,86
Salgadinho;2612109;PE;44,81
Salgado;2806206;SE;73,49
Salgado de São Félix;2513109;PB;60,93
Salgado Filho;4122800;PR;82,84
Salgueiro;2612208;PE;87,9
Salinas;3157005;MG;83,27
Salinas da Margarida;2927309;BA;98,8
Salinópolis;1506203;PA;88,88
Salitre;2311959;CE;43,1
Salmourão;3545100;SP;97,27
Saloá;2612307;PE;66,83
Saltinho;3545159;SP;99,59
Saltinho;4215356;SC;63,35
Salto;3545209;SP;99,73
Salto da Divisa;3157104;MG;82,72
Salto de Pirapora;3545308;SP;99,14
Salto do Céu;5107750;MT;67,15
Salto do Itararé;4122909;PR;85,03
Salto do Jacuí;4316451;RS;88,29
Salto do Lontra;4123006;PR;72,34
Salto Grande;3545407;SP;96,18
Salto Veloso;4215406;SC;96,45
Salvador;2927408;BA;98,14
Salvador das Missões;4316477;RS;96,78
Salvador do Sul;4316501;RS;98,09
Salvaterra;1506302;PA;59,41
Sambaíba;2109700;MA;59,38
Sampaio;1718808;TO;79,19
Sananduva;4316600;RS;83,17
Sanclerlândia;5219001;GO;92,14
Sandolândia;1718840;TO;68,57
Sandovalina;3545506;SP;80,72
Sangão;4215455;SC;97,39
Sanharó;2612406;PE;84,61
Sant'Ana do Livramento;4317103;RS;93,59
Santa Adélia;3545605;SP;97,56
Santa Albertina;3545704;SP;95,95
Santa Amélia;4123105;PR;95,04
Santa Bárbara;2927507;BA;68,6
Santa Bárbara;3157203;MG;97,41
Santa Bárbara d'Oeste;3545803;SP;99,93
Santa Bárbara de Goiás;5219100;GO;93,61
Santa Bárbara do Leste;3157252;MG;85,06
Santa Bárbara do Monte Verde;3157278;MG;86,02
Santa Bárbara do Pará;1506351;PA;79,09
Santa Bárbara do Sul;4316709;RS;90,7
Santa Bárbara do Tugúrio;3157302;MG;67,54
Santa Branca;3546009;SP;98,14
Santa Brígida;2927606;BA;49,03
Santa Carmem;5107248;MT;84,17
Santa Cecília;2513158;PB;54,39
Santa Cecília;4215505;SC;95
Santa Cecília do Pavão;4123204;PR;90,93
Santa Cecília do Sul;4316733;RS;90,76
Santa Clara d'Oeste;3546108;SP;93,89
Santa Clara do Sul;4316758;RS;97,87
Santa Cruz;2411205;RN;84,75
Santa Cruz;2513208;PB;78,03
Santa Cruz;2612455;PE;44,39
Santa Cruz Cabrália;2927705;BA;82,82
Santa Cruz da Baixa Verde;2612471;PE;63,84
Santa Cruz da Conceição;3546207;SP;94,6
Santa Cruz da Esperança;3546256;SP;91,02
Santa Cruz da Vitória;2927804;BA;86,52
Santa Cruz das Palmeiras;3546306;SP;98,51
Santa Cruz de Goiás;5219209;GO;68,57
Santa Cruz de Minas;3157336;MG;100
Santa Cruz de Monte Castelo;4123303;PR;84,87
Santa Cruz de Salinas;3157377;MG;53,26
Santa Cruz do Arari;1506401;PA;75,49
Santa Cruz do Capibaribe;2612505;PE;97,35
Santa Cruz do Escalvado;3157401;MG;86,6
Santa Cruz do Piauí;2209104;PI;74,7
Santa Cruz do Rio Pardo;3546405;SP;97,93
Santa Cruz do Sul;4316808;RS;99,36
Santa Cruz do Xingu;5107743;MT;68,54
Santa Cruz dos Milagres;2209153;PI;79,93
Santa Efigênia de Minas;3157500;MG;73,67
Santa Ernestina;3546504;SP;98,87
Santa Fé;4123402;PR;94,08
Santa Fé de Goiás;5219258;GO;85,53
Santa Fé de Minas;3157609;MG;54,37
Santa Fé do Araguaia;1718865;TO;81,63
Santa Fé do Sul;3546603;SP;98,09
Santa Filomena;2209203;PI;64,23
Santa Filomena;2612554;PE;40,92
Santa Filomena do Maranhão;2109759;MA;41,48
Santa Gertrudes;3546702;SP;99,56
Santa Helena;2109809;MA;61,65
Santa Helena;2513307;PB;74,25
Santa Helena;4123501;PR;92,59
Santa Helena;4215554;SC;66,63
Santa Helena de Goiás;5219308;GO;95,95
Santa Helena de Minas;3157658;MG;67,53
Santa Inês;2109908;MA;90,68
Santa Inês;2513356;PB;49,48
Santa Inês;2927903;BA;95,95
Santa Inês;4123600;PR;87
Santa Isabel;3546801;SP;98,12
Santa Isabel;5219357;GO;75,73
Santa Isabel do Ivaí;4123709;PR;90,75
Santa Isabel do Rio Negro;1303601;AM;53,14
Santa Izabel do Oeste;4123808;PR;77,65
Santa Izabel do Pará;1506500;PA;88,25
Santa Juliana;3157708;MG;97,82
Santa Leopoldina;3204500;ES;66,92
Santa Lúcia;3546900;SP;97,77
Santa Lúcia;4123824;PR;92,22
Santa Luz;2209302;PI;75,03
Santa Luzia;2110005;MA;68,02
Santa Luzia;2513406;PB;90
Santa Luzia;2928059;BA;63,93
Santa Luzia;3157807;MG;98,28
Santa Luzia D'Oeste;1100296;RO;50,73
Santa Luzia do Itanhy;2806305;SE;82,87
Santa Luzia do Norte;2707909;AL;96,61
Santa Luzia do Pará;1506559;PA;66,29
Santa Luzia do Paruá;2110039;MA;83,64
Santa Margarida;3157906;MG;86,45
Santa Margarida do Sul;4316972;RS;79,17
Santa Maria;2409332;RN;79,69
Santa Maria;4316907;RS;98,95
Santa Maria da Boa Vista;2612604;PE;51,54
Santa Maria da Serra;3547007;SP;97,52
Santa Maria da Vitória;2928109;BA;70,09
Santa Maria das Barreiras;1506583;PA;54,58
Santa Maria de Itabira;3158003;MG;75,98
Santa Maria de Jetibá;3204559;ES;72,01
Santa Maria do Cambucá;2612703;PE;61,09
Santa Maria do Herval;4316956;RS;96,56
Santa Maria do Oeste;4123857;PR;55,82
Santa Maria do Pará;1506609;PA;77,73
Santa Maria do Salto;3158102;MG;75,48
Santa Maria do Suaçuí;3158201;MG;73,96
Santa Maria do Tocantins;1718881;TO;69,2
Santa Maria Madalena;3304607;RJ;93,11
Santa Mariana;4123907;PR;95,45
Santa Mercedes;3547106;SP;95,8
Santa Mônica;4123956;PR;91,21
Santa Quitéria;2312205;CE;67,91
Santa Quitéria do Maranhão;2110104;MA;45,42
Santa Rita;2110203;MA;57,08
Santa Rita;2513703;PB;95,45
Santa Rita d'Oeste;3547403;SP;88,43
Santa Rita de Caldas;3159209;MG;87,01
Santa Rita de Cássia;2928406;BA;65,75
Santa Rita de Ibitipoca;3159407;MG;80
Santa Rita de Jacutinga;3159308;MG;88,08
Santa Rita de Minas;3159357;MG;91,31
Santa Rita do Araguaia;5219407;GO;92,22
Santa Rita do Itueto;3159506;MG;77,44
Santa Rita do Novo Destino;5219456;GO;56,05
Santa Rita do Pardo;5007554;MS;56,88
Santa Rita do Passa Quatro;3547502;SP;96,82
Santa Rita do Sapucaí;3159605;MG;96,82
Santa Rita do Tocantins;1718899;TO;47,82
Santa Rita do Trivelato;5107768;MT;72,29
Santa Rosa;4317202;RS;98,2
Santa Rosa da Serra;3159704;MG;94,03
Santa Rosa de Goiás;5219506;GO;84,62
Santa Rosa de Lima;2806503;SE;98,02
Santa Rosa de Lima;4215604;SC;93,08
Santa Rosa de Viterbo;3547601;SP;98,73
Santa Rosa do Piauí;2209377;PI;76,77
Santa Rosa do Purus;1200435;AC;47,92
Santa Rosa do Sul;4215653;SC;97,96
Santa Rosa do Tocantins;1718907;TO;66,09
Santa Salete;3547650;SP;91,02
Santa Teresa;3204609;ES;91,07
Santa Teresinha;2513802;PB;62,11
Santa Tereza;4317251;RS;97,97
Santa Tereza de Goiás;5219605;GO;88
Santa Tereza do Oeste;4124020;PR;96,12
Santa Tereza do Tocantins;1719004;TO;78,66
Santa Terezinha;2612802;PE;73,06
Santa Terezinha;2928505;BA;65,56
Santa Terezinha;4215679;SC;51,49
Santa Terezinha;5107776;MT;46,45
Santa Terezinha de Goiás;5219704;GO;79,13
Santa Terezinha de Itaipu;4124053;PR;96,06
Santa Terezinha do Progresso;4215687;SC;70,16
Santa Terezinha do Tocantins;1720002;TO;64,35
Santa Vitória;3159803;MG;92,23
