Municípios;Código municipal;UF;% do total geral
Iracemápolis;3521408;SP;94,9
Iraceminha;4207759;SC;79,39
Iraí;4310504;RS;79,53
Iraí de Minas;3131604;MG;86,77
Irajuba;2914208;BA;75,91
Iramaia;2914307;BA;74,65
Iranduba;1301852;AM;78,77
Irani;4207809;SC;88,51
Irapuã;3521507;SP;86,57
Irapuru;3521606;SP;82,71
Iraquara;2914406;BA;77,21
Irará;2914505;BA;78,81
Irati;4110706;PR;85,39
Irati;4207858;SC;80,56
Irauçuba;2306108;CE;73,82
Irecê;2914604;BA;84,9
Iretama;4110805;PR;77,82
Irineópolis;4207908;SC;86,23
Irituia;1503507;PA;63,99
Irupi;3202652;ES;76,3
Isaías Coelho;2204907;PI;67,58
Israelândia;5210307;GO;71,23
Itá;4208005;SC;91,39
Itaara;4310538;RS;87,33
Itabaiana;2506905;PB;73,34
Itabaiana;2802908;SE;81,59
Itabaianinha;2803005;SE;69,72
Itabela;2914653;BA;80,03
Itaberá;3521705;SP;83,6
Itaberaba;2914703;BA;76,64
Itaberaí;5210406;GO;87,11
Itabi;2803104;SE;60,27
Itabira;3131703;MG;88,12
Itabirinha;3131802;MG;82,19
Itabirito;3131901;MG;89,52
Itaboraí;3301900;RJ;82,86
Itabuna;2914802;BA;84,69
Itacajá;1710508;TO;67,7
Itacambira;3132008;MG;50,86
Itacarambi;3132107;MG;71,9
Itacaré;2914901;BA;77,33
Itacoatiara;1301902;AM;69,74
Itacuruba;2607406;PE;75,48
Itacurubi;4310553;RS;69,51
Itaeté;2915007;BA;77,31
Itagi;2915106;BA;56,46
Itagibá;2915205;BA;79,05
Itagimirim;2915304;BA;80,14
Itaguaçu;3202702;ES;80,95
Itaguaçu da Bahia;2915353;BA;69,91
Itaguaí;3302007;RJ;84,91
Itaguajé;4110904;PR;78,69
Itaguara;3132206;MG;80,44
Itaguari;5210562;GO;84,94
Itaguaru;5210604;GO;77,5
Itaguatins;1710706;TO;67,2
Itaí;3521804;SP;84,44
Itaíba;2607505;PE;77,87
Itaiçaba;2306207;CE;83,33
Itainópolis;2205003;PI;71,15
Itaiópolis;4208104;SC;88,13
Itaipava do Grajaú;2105351;MA;71,93
Itaipé;3132305;MG;67,64
Itaipulândia;4110953;PR;91,07
Itaitinga;2306256;CE;90,04
Itaituba;1503606;PA;85,43
Itajá;2404853;RN;85,08
Itajá;5210802;GO;83,2
Itajaí;4208203;SC;94,81
Itajobi;3521903;SP;84,36
Itaju;3522000;SP;85,62
Itaju do Colônia;2915403;BA;70,59
Itajubá;3132404;MG;91,28
Itajuípe;2915502;BA;71,69
Italva;3302056;RJ;78,36
Itamaraju;2915601;BA;79,78
Itamarandiba;3132503;MG;76,04
Itamarati;1301951;AM;65,9
Itamarati de Minas;3132602;MG;78,77
Itamari;2915700;BA;68,97
Itambacuri;3132701;MG;72,19
Itambaracá;4111001;PR;82,67
Itambé;2607653;PE;75,52
Itambé;2915809;BA;75,63
Itambé;4111100;PR;88,69
Itambé do Mato Dentro;3132800;MG;61,23
Itamogi;3132909;MG;82,67
Itamonte;3133006;MG;84,36
Itanagra;2915908;BA;69,81
Itanhaém;3522109;SP;88,93
Itanhandu;3133105;MG;90,29
Itanhangá;5104542;MT;90,33
Itanhém;2916005;BA;77,84
Itanhomi;3133204;MG;79,15
Itaobim;3133303;MG;74,56
Itaoca;3522158;SP;73,53
Itaocara;3302106;RJ;81,94
Itapaci;5210901;GO;87,81
Itapagipe;3133402;MG;84,11
Itapajé;2306306;CE;76,72
Itaparica;2916104;BA;76,94
Itapé;2916203;BA;68,92
Itapebi;2916302;BA;75,23
Itapecerica;3133501;MG;81,89
Itapecerica da Serra;3522208;SP;90,43
Itapecuru Mirim;2105401;MA;67,47
Itapejara d'Oeste;4111209;PR;87,55
Itapema;4208302;SC;95,81
Itapemirim;3202801;ES;82,55
Itaperuçu;4111258;PR;77,56
Itaperuna;3302205;RJ;86,39
Itapetim;2607703;PE;81,11
Itapetinga;2916401;BA;85,04
Itapetininga;3522307;SP;86,79
Itapeva;3133600;MG;88,16
Itapeva;3522406;SP;85,57
Itapevi;3522505;SP;85,85
Itapicuru;2916500;BA;62,23
Itapipoca;2306405;CE;76,51
Itapira;3522604;SP;89,37
Itapiranga;1302009;AM;75,87
Itapiranga;4208401;SC;93,52
Itapirapuã;5211008;GO;86,54
Itapirapuã Paulista;3522653;SP;69,15
Itapiratins;1710904;TO;79
Itapissuma;2607752;PE;85,16
Itapitanga;2916609;BA;73,65
Itapiúna;2306504;CE;75,43
Itapoá;4208450;SC;90,12
Itápolis;3522703;SP;87,28
Itaporã;5004502;MS;73,64
Itaporã do Tocantins;1711100;TO;89,31
Itaporanga;2507002;PB;78,38
Itaporanga;3522802;SP;76,42
Itaporanga d'Ajuda;2803203;SE;75,51
Itapororoca;2507101;PB;73,13
Itapuã do Oeste;1101104;RO;86,6
Itapuca;4310579;RS;81,79
Itapuí;3522901;SP;90,19
Itapura;3523008;SP;87,03
Itapuranga;5211206;GO;82,85
Itaquaquecetuba;3523107;SP;89,97
Itaquara;2916708;BA;64,91
Itaqui;4310603;RS;86,67
Itaquiraí;5004601;MS;88,65
Itaquitinga;2607802;PE;69,02
Itarana;3202900;ES;74,63
Itarantim;2916807;BA;73,11
Itararé;3523206;SP;82,91
Itarema;2306553;CE;79,65
Itariri;3523305;SP;78,08
Itarumã;5211305;GO;84,97
Itati;4310652;RS;76,54
Itatiaia;3302254;RJ;88,11
Itatiaiuçu;3133709;MG;79,49
Itatiba;3523404;SP;93,22
Itatiba do Sul;4310702;RS;74,32
Itatim;2916856;BA;75,53
Itatinga;3523503;SP;87,82
Itatira;2306603;CE;80,46
Itatuba;2507200;PB;71,56
Itaú;2404903;RN;82,38
Itaú de Minas;3133758;MG;88,4
Itaúba;5104559;MT;83,24
Itaubal;1600253;AP;70,26
Itauçu;5211404;GO;82,7
Itaueira;2205102;PI;75,65
Itaúna;3133808;MG;87,76
Itaúna do Sul;4111308;PR;84,39
Itaverava;3133907;MG;69,51
Itinga;3134004;MG;61,07
Itinga do Maranhão;2105427;MA;81,37
Itiquira;5104609;MT;85,85
Itirapina;3523602;SP;90,85
Itirapuã;3523701;SP;82,16
Itiruçu;2916906;BA;76,51
Itiúba;2917003;BA;68,63
Itobi;3523800;SP;81,64
Itororó;2917102;BA;78,69
Itu;3523909;SP;91,2
Ituaçu;2917201;BA;82,82
Ituberá;2917300;BA;76,73
Itueta;3134103;MG;84,25
Ituiutaba;3134202;MG;83,92
Itumbiara;5211503;GO;90,69
Itumirim;3134301;MG;71,8
Itupeva;3524006;SP;92,69
Itupiranga;1503705;PA;74,43
Ituporanga;4208500;SC;92,17
Iturama;3134400;MG;88,33
Itutinga;3134509;MG;80,69
Ituverava;3524105;SP;87,02
Iuiu;2917334;BA;64,58
Iúna;3203007;ES;79,74
Ivaí;4111407;PR;84,61
Ivaiporã;4111506;PR;85,85
Ivaté;4111555;PR;86,9
Ivatuba;4111605;PR;87,68
Ivinhema;5004700;MS;87,37
Ivolândia;5211602;GO;88,1
Ivorá;4310751;RS;69,32
Ivoti;4310801;RS;94,23
Jaboatão dos Guararapes;2607901;PE;88,26
Jaborá;4208609;SC;86,06
Jaborandi;2917359;BA;72,87
Jaborandi;3524204;SP;86,92
Jaboti;4111704;PR;84,03
Jaboticaba;4310850;RS;69,89
Jaboticabal;3524303;SP;89,41
Jaboticatubas;3134608;MG;77,72
Jaçanã;2405009;RN;78,61
Jacaraci;2917409;BA;81,4
Jacaraú;2507309;PB;75,31
Jacaré dos Homens;2703403;AL;59,24
Jacareacanga;1503754;PA;54,43
Jacareí;3524402;SP;90,84
Jacarezinho;4111803;PR;90,18
Jaci;3524501;SP;87,99
Jaciara;5104807;MT;87,24
Jacinto;3134707;MG;77,56
Jacinto Machado;4208708;SC;86,79
Jacobina;2917508;BA;82,33
Jacobina do Piauí;2205151;PI;76
Jacuí;3134806;MG;78,73
Jacuípe;2703502;AL;77,47
Jacuizinho;4310876;RS;71,17
Jacundá;1503804;PA;79,48
Jacupiranga;3524600;SP;83,29
Jacutinga;3134905;MG;88,55
Jacutinga;4310900;RS;80,94
Jaguapitã;4111902;PR;90,42
Jaguaquara;2917607;BA;78,18
Jaguaraçu;3135001;MG;85,43
Jaguarão;4311007;RS;83,07
Jaguarari;2917706;BA;71,51
Jaguaré;3203056;ES;84,51
Jaguaretama;2306702;CE;74,06
Jaguari;4311106;RS;79,32
Jaguariaíva;4112009;PR;87,18
Jaguaribara;2306801;CE;80,4
Jaguaribe;2306900;CE;73,34
Jaguaripe;2917805;BA;74,09
Jaguariúna;3524709;SP;92,6
Jaguaruana;2307007;CE;79,31
Jaguaruna;4208807;SC;88,33
Jaíba;3135050;MG;75,25
Jaicós;2205201;PI;62,94
Jales;3524808;SP;89,68
Jambeiro;3524907;SP;78,81
Jampruca;3135076;MG;67,67
Janaúba;3135100;MG;81,5
Jandaia;5211701;GO;79,86
Jandaia do Sul;4112108;PR;84,93
Jandaíra;2405108;RN;70,98
Jandaíra;2917904;BA;76,93
Jandira;3525003;SP;92,55
Janduís;2405207;RN;83,91
Jangada;5104906;MT;66,55
Janiópolis;4112207;PR;79,98
Januária;3135209;MG;69,31
Januário Cicco;2405306;RN;67,72
Japaraíba;3135308;MG;83,66
Japaratinga;2703601;AL;77,5
Japaratuba;2803302;SE;74,69
Japeri;3302270;RJ;80,37
Japi;2405405;RN;75,62
Japira;4112306;PR;84,19
Japoatã;2803401;SE;71,57
Japonvar;3135357;MG;69,51
Japorã;5004809;MS;60,1
Japurá;1302108;AM;66,38
Japurá;4112405;PR;84,79
Jaqueira;2607950;PE;75,22
Jaquirana;4311122;RS;72,49
Jaraguá;5211800;GO;84,02
Jaraguá do Sul;4208906;SC;95,36
Jaraguari;5004908;MS;77,77
Jaramataia;2703700;AL;64,93
Jardim;2307106;CE;81,3
Jardim;5005004;MS;86,54
Jardim Alegre;4112504;PR;77,6
Jardim de Angicos;2405504;RN;66,83
Jardim de Piranhas;2405603;RN;85,14
Jardim do Mulato;2205250;PI;78,55
Jardim do Seridó;2405702;RN;82,92
Jardim Olinda;4112603;PR;88,1
Jardinópolis;3525102;SP;89,4
Jardinópolis;4208955;SC;86,39
Jari;4311130;RS;81,8
Jarinu;3525201;SP;89,92
Jaru;1100114;RO;89,6
Jataí;5211909;GO;90,2
Jataizinho;4112702;PR;81,48
Jataúba;2608008;PE;74,35
Jateí;5005103;MS;90,51
Jati;2307205;CE;75,35
Jatobá;2105450;MA;73,75
Jatobá;2608057;PE;76,55
Jatobá do Piauí;2205276;PI;80,75
Jaú;3525300;SP;89,48
Jaú do Tocantins;1711506;TO;80,53
Jaupaci;5212006;GO;82,82
Jauru;5105002;MT;84,24
Jeceaba;3135407;MG;68,83
Jenipapo de Minas;3135456;MG;70,86
Jenipapo dos Vieiras;2105476;MA;43,32
Jequeri;3135506;MG;57,09
Jequiá da Praia;2703759;AL;87,35
Jequié;2918001;BA;82,42
Jequitaí;3135605;MG;73,93
Jequitibá;3135704;MG;74,9
Jequitinhonha;3135803;MG;69,53
Jeremoabo;2918100;BA;73,26
Jericó;2507408;PB;82,94
Jeriquara;3525409;SP;85,81
Jerônimo Monteiro;3203106;ES;76,08
Jerumenha;2205300;PI;69,79
Jesuânia;3135902;MG;75,67
Jesuítas;4112751;PR;87,43
Jesúpolis;5212055;GO;80,07
Ji-Paraná;1100122;RO;91,63
Jijoca de Jericoacoara;2307254;CE;88,76
Jiquiriçá;2918209;BA;78,21
Jitaúna;2918308;BA;71
Joaçaba;4209003;SC;92,86
Joaíma;3136009;MG;62,86
Joanésia;3136108;MG;70,51
Joanópolis;3525508;SP;81,14
João Alfredo;2608107;PE;72,14
João Câmara;2405801;RN;75,63
João Costa;2205359;PI;47,08
João Dias;2405900;RN;80,43
João Dourado;2918357;BA;78,98
João Lisboa;2105500;MA;84,94
João Monlevade;3136207;MG;88,14
João Neiva;3203130;ES;83,15
João Pessoa;2507507;PB;91,21
João Pinheiro;3136306;MG;86,9
João Ramalho;3525607;SP;88,36
Joaquim Felício;3136405;MG;77,11
Joaquim Gomes;2703809;AL;72,87
Joaquim Nabuco;2608206;PE;79,37
Joaquim Pires;2205409;PI;67,66
Joaquim Távora;4112801;PR;86,08
Joca Claudino;2513653;PB;85,03
Joca Marques;2205458;PI;60,59
Jóia;4311155;RS;84,65
Joinville;4209102;SC;94,07
Jordânia;3136504;MG;78,89
Jordão;1200328;AC;47,92
José Boiteux;4209151;SC;88,66
José Bonifácio;3525706;SP;88,94
José da Penha;2406007;RN;86,52
José de Freitas;2205508;PI;75,46
José Gonçalves de Minas;3136520;MG;82,15
José Raydan;3136553;MG;66,5
Joselândia;2105609;MA;76,04
Josenópolis;3136579;MG;74,96
Joviânia;5212105;GO;88,25
Juara;5105101;MT;88,78
Juarez Távora;2507606;PB;75,54
Juarina;1711803;TO;79,24
Juatuba;3136652;MG;85,25
Juazeirinho;2507705;PB;76,14
Juazeiro;2918407;BA;87,2
Juazeiro do Norte;2307304;CE;84,75
Juazeiro do Piauí;2205516;PI;76,78
Jucás;2307403;CE;78,77
Jucati;2608255;PE;73,67
Jucuruçu;2918456;BA;76,56
Jucurutu;2406106;RN;76,86
Juína;5105150;MT;85,03
Juiz de Fora;3136702;MG;89,65
Júlio Borges;2205524;PI;63,17
Júlio de Castilhos;4311205;RS;79,89
Júlio Mesquita;3525805;SP;81,43
Jumirim;3525854;SP;88,82
Junco do Maranhão;2105658;MA;80,95
Junco do Seridó;2507804;PB;82,05
Jundiá;2406155;RN;71,61
Jundiá;2703908;AL;71,18
Jundiaí;3525904;SP;93,26
Jundiaí do Sul;4112900;PR;69,3
Junqueiro;2704005;AL;77,01
Junqueirópolis;3526001;SP;87,18
Jupi;2608305;PE;76,46
Jupiá;4209177;SC;85,77
Juquiá;3526100;SP;78,66
Juquitiba;3526209;SP;80,27
Juramento;3136801;MG;71,6
Juranda;4112959;PR;88,67
Jurema;2205532;PI;65,29
Jurema;2608404;PE;69,67
Juripiranga;2507903;PB;72,77
Juru;2508000;PB;78,98
Juruá;1302207;AM;64,25
Juruaia;3136900;MG;83,64
Juruena;5105176;MT;88,08
Juruti;1503903;PA;64,71
Juscimeira;5105200;MT;79,73
Jussara;2918506;BA;66,79
Jussara;4113007;PR;83,75
Jussara;5212204;GO;89,07
Jussari;2918555;BA;65,67
Jussiape;2918605;BA;86,42
Jutaí;1302306;AM;48,41
Juti;5005152;MS;82,68
Juvenília;3136959;MG;62,21
Kaloré;4113106;PR;82,59
Lábrea;1302405;AM;64,22
Lacerdópolis;4209201;SC;89,64
Ladainha;3137007;MG;64,99
Ladário;5005202;MS;84,88
Lafaiete Coutinho;2918704;BA;78,84
Lagamar;3137106;MG;77,87
Lagarto;2803500;SE;82,36
Lages;4209300;SC;90,63
Lago da Pedra;2105708;MA;80,67
Lago do Junco;2105807;MA;80,84
Lago dos Rodrigues;2105948;MA;79,82
Lago Verde;2105906;MA;63,58
Lagoa;2508109;PB;87,27
Lagoa Alegre;2205557;PI;70,83
Lagoa Bonita do Sul;4311239;RS;83,95
Lagoa d'Anta;2406205;RN;78,73
Lagoa da Canoa;2704104;AL;73,73
Lagoa da Confusão;1711902;TO;88,47
Lagoa da Prata;3137205;MG;87,53
Lagoa de Dentro;2508208;PB;71,67
Lagoa de Itaenga;2608503;PE;73,95
Lagoa de Pedras;2406304;RN;63,73
Lagoa de São Francisco;2205573;PI;84,86
Lagoa de Velhos;2406403;RN;82,85
Lagoa do Barro do Piauí;2205565;PI;78,67
Lagoa do Carro;2608453;PE;76,8
Lagoa do Mato;2105922;MA;69,58
Lagoa do Ouro;2608602;PE;68,29
Lagoa do Piauí;2205581;PI;68,95
Lagoa do Sítio;2205599;PI;72,19
Lagoa do Tocantins;1711951;TO;62,27
Lagoa dos Gatos;2608701;PE;72,93
Lagoa dos Patos;3137304;MG;74,83
Lagoa dos Três Cantos;4311270;RS;89,14
Lagoa Dourada;3137403;MG;80,76
Lagoa Formosa;3137502;MG;81,34
Lagoa Grande;2608750;PE;80,9
Lagoa Grande;3137536;MG;85,55
Lagoa Grande do Maranhão;2105963;MA;76,16
Lagoa Nova;2406502;RN;81,45
Lagoa Real;2918753;BA;80,83
Lagoa Salgada;2406601;RN;76,92
Lagoa Santa;3137601;MG;91,22
Lagoa Santa;5212253;GO;89,2
Lagoa Seca;2508307;PB;77,85
Lagoa Vermelha;4311304;RS;82,24
Lagoão;4311254;RS;55,84
Lagoinha;3526308;SP;69,87
Lagoinha do Piauí;2205540;PI;72,4
Laguna;4209409;SC;89,71
Laguna Carapã;5005251;MS;81,43
Laje;2918803;BA;75,85
Laje do Muriaé;3302304;RJ;73,22
Lajeado;1712009;TO;90,8
Lajeado;4311403;RS;92,09
Lajeado do Bugre;4311429;RS;70,02
Lajeado Grande;4209458;SC;85,3
Lajeado Novo;2105989;MA;73,74
Lajedão;2918902;BA;76,02
Lajedinho;2919009;BA;73,92
Lajedo;2608800;PE;77,02
Lajedo do Tabocal;2919058;BA;72,39
Lajes;2406700;RN;74,7
Lajes Pintadas;2406809;RN;78,17
Lajinha;3137700;MG;86,22
Lamarão;2919108;BA;68,67
Lambari;3137809;MG;88,16
Lambari D'Oeste;5105234;MT;86
Lamim;3137908;MG;74,08
Landri Sales;2205607;PI;72,85
Lapa;4113205;PR;81,13
Lapão;2919157;BA;71,13
Laranja da Terra;3203163;ES;82,22
Laranjal;3138005;MG;78,01
Laranjal;4113254;PR;56,06
Laranjal do Jari;1600279;AP;82,17
Laranjal Paulista;3526407;SP;85,11
Laranjeiras;2803609;SE;82,82
Laranjeiras do Sul;4113304;PR;85,37
Lassance;3138104;MG;77,65
Lastro;2508406;PB;79,02
Laurentino;4209508;SC;92,75
Lauro de Freitas;2919207;BA;91,55
Lauro Müller;4209607;SC;88,73
Lavandeira;1712157;TO;71,67
Lavínia;3526506;SP;83,51
Lavras;3138203;MG;89
Lavras da Mangabeira;2307502;CE;74,96
Lavras do Sul;4311502;RS;71,54
Lavrinhas;3526605;SP;81,81
Leandro Ferreira;3138302;MG;72,6
Lebon Régis;4209706;SC;85,36
Leme;3526704;SP;87,8
Leme do Prado;3138351;MG;83,68
Lençóis;2919306;BA;78,51
Lençóis Paulista;3526803;SP;90,54
Leoberto Leal;4209805;SC;88,51
Leopoldina;3138401;MG;83,95
Leopoldo de Bulhões;5212303;GO;87,58
Leópolis;4113403;PR;83,58
Liberato Salzano;4311601;RS;75,16
Liberdade;3138500;MG;76,35
Licínio de Almeida;2919405;BA;82,26
Lidianópolis;4113429;PR;80
Lima Campos;2106003;MA;75
Lima Duarte;3138609;MG;77,6
Limeira;3526902;SP;92,83
Limeira do Oeste;3138625;MG;89,85
Limoeiro;2608909;PE;73,99
Limoeiro de Anadia;2704203;AL;77,75
Limoeiro do Ajuru;1504000;PA;56,53
Limoeiro do Norte;2307601;CE;85,11
Lindoeste;4113452;PR;84,84
Lindóia;3527009;SP;87,11
Lindóia do Sul;4209854;SC;88,95
Lindolfo Collor;4311627;RS;90,61
Linha Nova;4311643;RS;76,54
Linhares;3203205;ES;87,97
Lins;3527108;SP;88,87
Livramento;2508505;PB;78,43
Livramento de Nossa Senhora;2919504;BA;82,72
Lizarda;1712405;TO;60,4
Loanda;4113502;PR;88,13
Lobato;4113601;PR;85,53
Logradouro;2508554;PB;77,18
Londrina;4113700;PR;90,88
Lontra;3138658;MG;75,27
Lontras;4209904;SC;92,12
Lorena;3527207;SP;88,39
Loreto;2106102;MA;80,09
Lourdes;3527256;SP;88,08
Louveira;3527306;SP;92,73
Lucas do Rio Verde;5105259;MT;94,46
Lucélia;3527405;SP;89,02
Lucena;2508604;PB;76,96
Lucianópolis;3527504;SP;89,56
Luciara;5105309;MT;70,23
Lucrécia;2406908;RN;80,6
Luís Antônio;3527603;SP;91,61
Luís Correia;2205706;PI;74,45
Luís Domingues;2106201;MA;72,79
Luís Eduardo Magalhães;2919553;BA;93,8
Luís Gomes;2407005;RN;77,99
Luisburgo;3138674;MG;79,98
Luislândia;3138682;MG;56,14
Luiz Alves;4210001;SC;92,85
Luiziana;4113734;PR;83,63
Luiziânia;3527702;SP;79,08
Luminárias;3138708;MG;76,86
Lunardelli;4113759;PR;72,66
Lupércio;3527801;SP;83,15
Lupionópolis;4113809;PR;87,48
Lutécia;3527900;SP;84,56
Luz;3138807;MG;85,11
Luzerna;4210035;SC;92,31
Luziânia;5212501;GO;86,25
Luzilândia;2205805;PI;66,32
Luzinópolis;1712454;TO;80,67
Macaé;3302403;RJ;88,56
Macaíba;2407104;RN;83,36
Macajuba;2919603;BA;64,59
Maçambará;4311718;RS;81,8
Macambira;2803708;SE;68,25
Macapá;1600303;AP;89,08
Macaparana;2609006;PE;77,85
Macarani;2919702;BA;68,69
Macatuba;3528007;SP;90,61
Macau;2407203;RN;84,89
Macaubal;3528106;SP;86,57
Macaúbas;2919801;BA;75,97
Macedônia;3528205;SP;85,54
Maceió;2704302;AL;89,65
Machacalis;3138906;MG;76,3
Machadinho;4311700;RS;81,34
Machadinho D'Oeste;1100130;RO;82,7
Machado;3139003;MG;82,74
Machados;2609105;PE;76,24
Macieira;4210050;SC;86,11
Macuco;3302452;RJ;86,49
Macururé;2919900;BA;66,72
Madalena;2307635;CE;76,76
Madeiro;2205854;PI;84,77
Madre de Deus;2919926;BA;88,1
Madre de Deus de Minas;3139102;MG;82,85
Mãe d'Água;2508703;PB;74,3
Mãe do Rio;1504059;PA;72,88
Maetinga;2919959;BA;70,75
Mafra;4210100;SC;88,68
Magalhães Barata;1504109;PA;61,97
Magalhães de Almeida;2106300;MA;74,4
Magda;3528304;SP;82,92
Magé;3302502;RJ;86,25
Maiquinique;2920007;BA;75,02
Mairi;2920106;BA;72,66
Mairinque;3528403;SP;88,8
Mairiporã;3528502;SP;91,03
Mairipotaba;5212600;GO;77,37
Major Gercino;4210209;SC;88,55
Major Isidoro;2704401;AL;75,88
Major Sales;2407252;RN;86,84
Major Vieira;4210308;SC;76,71
Malacacheta;3139201;MG;69,85
Malhada;2920205;BA;64,39
Malhada de Pedras;2920304;BA;81,53
Malhada dos Bois;2803807;SE;74,31
Malhador;2803906;SE;74,14
Mallet;4113908;PR;78,52
Malta;2508802;PB;81,89
Mamanguape;2508901;PB;74,55
Mambaí;5212709;GO;82,47
Mamborê;4114005;PR;88,31
Mamonas;3139250;MG;70,38
Mampituba;4311734;RS;83,94
Manacapuru;1302504;AM;73,21
Manaíra;2509008;PB;79,48
Manaquiri;1302553;AM;59,77
Manari;2609154;PE;54,89
Manaus;1302603;AM;89,22
Mâncio Lima;1200336;AC;57,41
Mandaguaçu;4114104;PR;89,47
Mandaguari;4114203;PR;86,22
Mandirituba;4114302;PR;82,89
Manduri;3528601;SP;86,86
Manfrinópolis;4114351;PR;81,91
Manga;3139300;MG;67,46
Mangaratiba;3302601;RJ;87,84
Mangueirinha;4114401;PR;85,35
Manhuaçu;3139409;MG;90,05
Manhumirim;3139508;MG;81,82
Manicoré;1302702;AM;60,27
Manoel Emídio;2205904;PI;68,65
Manoel Ribas;4114500;PR;82,73
Manoel Urbano;1200344;AC;53,06
Manoel Viana;4311759;RS;79,5
Manoel Vitorino;2920403;BA;81,53
Mansidão;2920452;BA;66,05
Mantena;3139607;MG;78,79
Mantenópolis;3203304;ES;81,97
Maquiné;4311775;RS;79,9
Mar de Espanha;3139805;MG;84,89
Mar Vermelho;2704906;AL;73,82
Mara Rosa;5212808;GO;79,14
Maraã;1302801;AM;46,43
Marabá;1504208;PA;87,22
Marabá Paulista;3528700;SP;81,03
Maracaçumé;2106326;MA;79,72
Maracaí;3528809;SP;85,55
Maracajá;4210407;SC;93,58
Maracaju;5005400;MS;93,42
Maracanã;1504307;PA;58,44
Maracanaú;2307650;CE;87,07
Maracás;2920502;BA;78,52
Maragogi;2704500;AL;81,23
Maragogipe;2920601;BA;71,62
Maraial;2609204;PE;73,37
Marajá do Sena;2106359;MA;48,98
Maranguape;2307700;CE;84,69
Maranhãozinho;2106375;MA;62,54
Marapanim;1504406;PA;57,13
Marapoama;3528858;SP;89,9
Maratá;4311791;RS;82,51
Marataízes;3203320;ES;86,17
Marau;4311809;RS;92,39
Maraú;2920700;BA;78,62
Maravilha;2704609;AL;68,62
Maravilha;4210506;SC;89,68
Maravilhas;3139706;MG;86,39
Marcação;2509057;PB;65,1
Marcelândia;5105580;MT;89,63
Marcelino Ramos;4311908;RS;81,08
Marcelino Vieira;2407302;RN;75,56
Marcionílio Souza;2920809;BA;68,65
Marco;2307809;CE;78,14
Marcolândia;2205953;PI;74,54
Marcos Parente;2206001;PI;70,9
Marechal Cândido Rondon;4114609;PR;92,68
Marechal Deodoro;2704708;AL;83,9
Marechal Floriano;3203346;ES;80,81
Marechal Thaumaturgo;1200351;AC;43,16
Marema;4210555;SC;86,79
Mari;2509107;PB;75,08
Maria da Fé;3139904;MG;84,04
Maria Helena;4114708;PR;78,84
Marialva;4114807;PR;89,77
Mariana;3140001;MG;88,37
Mariana Pimentel;4311981;RS;67,05
Mariano Moro;4312005;RS;84,28
Marianópolis do Tocantins;1712504;TO;77,48
Mariápolis;3528908;SP;82,8
Maribondo;2704807;AL;76,67
Maricá;3302700;RJ;92,77
Marilac;3140100;MG;75,99
Marilândia;3203353;ES;82,53
Marilândia do Sul;4114906;PR;85,73
Marilena;4115002;PR;80,32
Marília;3529005;SP;90,53
Mariluz;4115101;PR;77,87
Maringá;4115200;PR;94,41
Marinópolis;3529104;SP;88,15
Mário Campos;3140159;MG;87,53
Mariópolis;4115309;PR;85,75
Maripá;4115358;PR;93,03
Maripá de Minas;3140209;MG;77,92
Marituba;1504422;PA;84,76
Marizópolis;2509156;PB;74,48
Marliéria;3140308;MG;83,06
Marmeleiro;4115408;PR;85,58
Marmelópolis;3140407;MG;68,66
Marques de Souza;4312054;RS;84,06
Marquinho;4115457;PR;81,47
Martinho Campos;3140506;MG;78,55
Martinópole;2307908;CE;70
Martinópolis;3529203;SP;82,9
Martins;2407401;RN;85,75
Martins Soares;3140530;MG;80,17
Maruim;2804003;SE;79,23
Marumbi;4115507;PR;82,31
Marzagão;5212907;GO;91,4
Mascote;2920908;BA;73,44
Massapê;2308005;CE;73,79
Massapê do Piauí;2206050;PI;59,18
Massaranduba;2509206;PB;72,61
Massaranduba;4210605;SC;91,17
Mata;4312104;RS;72,89
Mata de São João;2921005;BA;81,5
Mata Grande;2705002;AL;61,16
Mata Roma;2106409;MA;59,93
Mata Verde;3140555;MG;75,81
Matão;3529302;SP;90,97
Mataraca;2509305;PB;71,46
Mateiros;1712702;TO;78,2
Matelândia;4115606;PR;91,93
Materlândia;3140605;MG;78,66
Mateus Leme;3140704;MG;85,06
Mathias Lobato;3171501;MG;76,66
Matias Barbosa;3140803;MG;87,66
Matias Cardoso;3140852;MG;74,58
Matias Olímpio;2206100;PI;71,64
Matina;2921054;BA;76,66
Matinha;2106508;MA;66,16
Matinhas;2509339;PB;70,63
Matinhos;4115705;PR;89,85
Matipó;3140902;MG;82,98
Mato Castelhano;4312138;RS;77,93
Mato Grosso;2509370;PB;77,78
Mato Leitão;4312153;RS;84,81
Mato Queimado;4312179;RS;82,18
Mato Rico;4115739;PR;73,77
Mato Verde;3141009;MG;76,64
Matões;2106607;MA;71,22
Matões do Norte;2106631;MA;68,26
Matos Costa;4210704;SC;84,04
Matozinhos;3141108;MG;86,47
Matrinchã;5212956;GO;84,89
Matriz de Camaragibe;2705101;AL;75,35
Matupá;5105606;MT;93,05
Maturéia;2509396;PB;81,33
Matutina;3141207;MG;87,38
Mauá;3529401;SP;91,05
Mauá da Serra;4115754;PR;83,54
Maués;1302900;AM;52,38
Maurilândia;5213004;GO;80,83
Maurilândia do Tocantins;1712801;TO;67,9
