Municípios;Código municipal;UF;% do total geral
Maurilândia do Tocantins;1712801;TO;86,26
Mauriti;2308104;CE;77,34
Maxaranguape;2407500;RN;80,49
Maximiliano de Almeida;4312203;RS;83,49
Mazagão;1600402;AP;84,62
Medeiros;3141306;MG;60,83
Medeiros Neto;2921104;BA;71,17
Medianeira;4115804;PR;56,85
Medicilândia;1504455;PA;64,68
Medina;3141405;MG;68,35
Meleiro;4210803;SC;79,54
Melgaço;1504505;PA;91,37
Mendes;3302809;RJ;72,83
Mendes Pimentel;3141504;MG;69,87
Mendonça;3529500;SP;43,02
Mercedes;4115853;PR;60,38
Mercês;3141603;MG;71,53
Meridiano;3529609;SP;53,77
Meruoca;2308203;CE;81,12
Mesópolis;3529658;SP;55,78
Mesquita;3141702;MG;83,91
Mesquita;3302858;RJ;70,14
Messias;2705200;AL;59,46
Messias Targino;2407609;RN;66,08
Miguel Alves;2206209;PI;87,97
Miguel Calmon;2921203;BA;75,55
Miguel Leão;2206308;PI;92,38
Miguel Pereira;3302908;RJ;70,78
Miguelópolis;3529708;SP;54,25
Milagres;2308302;CE;74,83
Milagres;2921302;BA;76,44
Milagres do Maranhão;2106672;MA;95,18
Milhã;2308351;CE;76,61
Milton Brandão;2206357;PI;84,11
Mimoso de Goiás;5213053;GO;64,8
Mimoso do Sul;3203403;ES;66,93
Minaçu;5213087;GO;65,27
Minador do Negrão;2705309;AL;84,28
Minas do Leão;4312252;RS;81,7
Minas Novas;3141801;MG;83,26
Minduri;3141900;MG;70,92
Mineiros;5213103;GO;47,22
Mineiros do Tietê;3529807;SP;60,75
Ministro Andreazza;1101203;RO;75,87
Mira Estrela;3530003;SP;49,64
Mirabela;3142007;MG;78,74
Miracatu;3529906;SP;65,45
Miracema;3303005;RJ;70,63
Miracema do Tocantins;1713205;TO;67,38
Mirador;2106706;MA;85,59
Mirador;4115903;PR;70,17
Miradouro;3142106;MG;62,67
Miraguaí;4312302;RS;82,03
Miraí;3142205;MG;65,59
Miraíma;2308377;CE;68,85
Miranda;5005608;MS;66,8
Miranda do Norte;2106755;MA;81,27
Mirandiba;2609303;PE;75,77
Mirandópolis;3530102;SP;60,82
Mirangaba;2921401;BA;90,99
Miranorte;1713304;TO;68,2
Mirante;2921450;BA;91,42
Mirante da Serra;1101302;RO;71,32
Mirante do Paranapanema;3530201;SP;67,34
Miraselva;4116000;PR;62,05
Mirassol;3530300;SP;49,71
Mirassol d'Oeste;5105622;MT;58,71
Mirassolândia;3530409;SP;51,1
Miravânia;3142254;MG;87,67
Mirim Doce;4210852;SC;69,55
Mirinzal;2106805;MA;86,92
Missal;4116059;PR;69,85
Missão Velha;2308401;CE;75,15
Mocajuba;1504604;PA;85,49
Mococa;3530508;SP;56,17
Modelo;4210902;SC;70,48
Moeda;3142304;MG;81,26
Moema;3142403;MG;66,94
Mogeiro;2509404;PB;84,17
Mogi das Cruzes;3530607;SP;58,87
Mogi Guaçu;3530706;SP;57,01
Mogi Mirim;3530805;SP;57,1
Moiporá;5213400;GO;67,37
Moita Bonita;2804102;SE;81,48
Moju;1504703;PA;80,96
Mojuí dos Campos;1504752;PA;85,69
Mombaça;2308500;CE;69,74
Mombuca;3530904;SP;59,17
Monção;2106904;MA;87,27
Monções;3531001;SP;63,33
Mondaí;4211009;SC;54,98
Mongaguá;3531100;SP;57,83
Monjolos;3142502;MG;80,8
Monsenhor Gil;2206407;PI;83,22
Monsenhor Hipólito;2206506;PI;77,89
Monsenhor Paulo;3142601;MG;58,76
Monsenhor Tabosa;2308609;CE;69,47
Montadas;2509503;PB;72,39
Montalvânia;3142700;MG;83,91
Montanha;3203502;ES;63,73
Montanhas;2407708;RN;81,76
Montauri;4312351;RS;82,99
Monte Alegre;1504802;PA;84,7
Monte Alegre;2407807;RN;69,03
Monte Alegre de Goiás;5213509;GO;77,15
Monte Alegre de Minas;3142809;MG;49,78
Monte Alegre de Sergipe;2804201;SE;77,77
Monte Alegre do Piauí;2206605;PI;85,78
Monte Alegre do Sul;3531209;SP;61
Monte Alegre dos Campos;4312377;RS;84,09
Monte Alto;3531308;SP;54,86
Monte Aprazível;3531407;SP;50,37
Monte Azul;3142908;MG;81,81
Monte Azul Paulista;3531506;SP;56,84
Monte Belo;3143005;MG;67,53
Monte Belo do Sul;4312385;RS;84,73
Monte Carlo;4211058;SC;65,57
Monte Carmelo;3143104;MG;51,8
Monte Castelo;3531605;SP;61,79
Monte Castelo;4211108;SC;84,15
Monte das Gameleiras;2407906;RN;83,29
Monte do Carmo;1713601;TO;66,29
Monte Formoso;3143153;MG;81,36
Monte Horebe;2509602;PB;75,75
Monte Mor;3531803;SP;56,32
Monte Negro;1101401;RO;72,05
Monte Santo;2921500;BA;88,02
Monte Santo de Minas;3143203;MG;58,12
Monte Santo do Tocantins;1713700;TO;65,34
Monte Sião;3143401;MG;50,3
Monteiro;2509701;PB;68,07
Monteiro Lobato;3531704;SP;61,73
Monteirópolis;2705408;AL;86,61
Montenegro;4312401;RS;65,78
Montes Altos;2107001;MA;83,11
Montes Claros;3143302;MG;59,16
Montes Claros de Goiás;5213707;GO;50,13
Montezuma;3143450;MG;86,99
Montividiu;5213756;GO;41,71
Montividiu do Norte;5213772;GO;66,33
Morada Nova;2308708;CE;72,59
Morada Nova de Minas;3143500;MG;57,85
Moraújo;2308807;CE;79,41
Moreilândia;2614303;PE;81,5
Moreira Sales;4116109;PR;62,58
Moreno;2609402;PE;75,16
Mormaço;4312427;RS;86,48
Morpará;2921609;BA;90,98
Morretes;4116208;PR;79,07
Morrinhos;2308906;CE;72,13
Morrinhos;5213806;GO;49,57
Morrinhos do Sul;4312443;RS;90,7
Morro Agudo;3531902;SP;50,83
Morro Agudo de Goiás;5213855;GO;75,33
Morro Cabeça no Tempo;2206654;PI;90,85
Morro da Fumaça;4211207;SC;64,08
Morro da Garça;3143609;MG;69,9
Morro do Chapéu;2921708;BA;81,79
Morro do Chapéu do Piauí;2206670;PI;87,34
Morro do Pilar;3143708;MG;86,48
Morro Grande;4211256;SC;83,36
Morro Redondo;4312450;RS;80,06
Morro Reuter;4312476;RS;75,66
Morros;2107100;MA;91,47
Mortugaba;2921807;BA;86,81
Morungaba;3532009;SP;53,72
Mossâmedes;5213905;GO;64,93
Mossoró;2408003;RN;56,65
Mostardas;4312500;RS;81,24
Motuca;3532058;SP;58,78
Mozarlândia;5214002;GO;52,59
Muaná;1504901;PA;89,26
Mucajaí;1400308;RR;71,14
Mucambo;2309003;CE;66,84
Mucugê;2921906;BA;77,38
Muçum;4312609;RS;67,39
Mucuri;2922003;BA;60,92
Mucurici;3203601;ES;76,07
Muitos Capões;4312617;RS;69,37
Muliterno;4312625;RS;83,14
Mulungu;2309102;CE;74,77
Mulungu;2509800;PB;86,18
Mulungu do Morro;2922052;BA;89,18
Mundo Novo;2922102;BA;80,3
Mundo Novo;5005681;MS;58,63
Mundo Novo;5214051;GO;68,87
Munhoz;3143807;MG;75,21
Munhoz de Melo;4116307;PR;60,55
Muniz Ferreira;2922201;BA;84,67
Muniz Freire;3203700;ES;65,17
Muquém do São Francisco;2922250;BA;85,03
Muqui;3203809;ES;67,93
Muriaé;3143906;MG;58,91
Muribeca;2804300;SE;80,92
Murici;2705507;AL;64,89
Murici dos Portelas;2206696;PI;90,42
Muricilândia;1713957;TO;70,71
Muritiba;2922300;BA;83,21
Murutinga do Sul;3532108;SP;59,91
Mutuípe;2922409;BA;81,18
Mutum;3144003;MG;61,79
Mutunópolis;5214101;GO;79,03
Muzambinho;3144102;MG;59,97
Nacip Raydan;3144201;MG;77,87
Nantes;3532157;SP;51,51
Nanuque;3144300;MG;64,01
Não-Me-Toque;4312658;RS;57,89
Naque;3144359;MG;75,09
Narandiba;3532207;SP;49,78
Natal;2408102;RN;56,54
Natalândia;3144375;MG;74,29
Natércia;3144409;MG;72,66
Natividade;1714203;TO;73,49
Natividade;3303104;RJ;68,96
Natividade da Serra;3532306;SP;65,14
Natuba;2509909;PB;85,48
Navegantes;4211306;SC;53,52
Naviraí;5005707;MS;48,4
Nazaré;1714302;TO;84,99
Nazaré;2922508;BA;80,04
Nazaré da Mata;2609501;PE;68,85
Nazaré do Piauí;2206704;PI;85,11
Nazaré Paulista;3532405;SP;64,64
Nazareno;3144508;MG;70,34
Nazarezinho;2510006;PB;78,85
Nazária;2206720;PI;85,29
Nazário;5214408;GO;57,57
Neópolis;2804409;SE;70,83
Nepomuceno;3144607;MG;67,7
Nerópolis;5214507;GO;47,78
Neves Paulista;3532504;SP;56,35
Nhamundá;1303007;AM;90,11
Nhandeara;3532603;SP;50,87
Nicolau Vergueiro;4312674;RS;73,14
Nilo Peçanha;2922607;BA;84,96
Nilópolis;3303203;RJ;66,55
Nina Rodrigues;2107209;MA;84,24
Ninheira;3144656;MG;89,29
Nioaque;5005806;MS;68,26
Nipoã;3532702;SP;48,61
Niquelândia;5214606;GO;65,04
Nísia Floresta;2408201;RN;72,06
Niterói;3303302;RJ;62,01
Nobres;5105903;MT;72,77
Nonoai;4312708;RS;72,38
Nordestina;2922656;BA;86,87
Normandia;1400407;RR;83,11
Nortelândia;5106000;MT;73,15
Nossa Senhora Aparecida;2804458;SE;83,85
Nossa Senhora da Glória;2804508;SE;63,65
Nossa Senhora das Dores;2804607;SE;69,65
Nossa Senhora das Graças;4116406;PR;60
Nossa Senhora de Lourdes;2804706;SE;85,64
Nossa Senhora de Nazaré;2206753;PI;89,66
Nossa Senhora do Livramento;5106109;MT;82,3
Nossa Senhora do Socorro;2804805;SE;52,88
Nossa Senhora dos Remédios;2206803;PI;87,77
Nova Aliança;3532801;SP;41,32
Nova Aliança do Ivaí;4116505;PR;57,5
Nova Alvorada;4312757;RS;75,34
Nova Alvorada do Sul;5006002;MS;50,14
Nova América;5214705;GO;71,15
Nova América da Colina;4116604;PR;56,44
Nova Andradina;5006200;MS;46,19
Nova Araçá;4312807;RS;61,4
Nova Aurora;4116703;PR;59,11
Nova Aurora;5214804;GO;74,16
Nova Bandeirantes;5106158;MT;70,18
Nova Bassano;4312906;RS;72,51
Nova Belém;3144672;MG;61,9
Nova Boa Vista;4312955;RS;78,39
Nova Brasilândia;5106208;MT;78,6
Nova Brasilândia D'Oeste;1100148;RO;72,44
Nova Bréscia;4313003;RS;77,66
Nova Campina;3532827;SP;70,51
Nova Canaã;2922706;BA;78,89
Nova Canaã do Norte;5106216;MT;65,79
Nova Canaã Paulista;3532843;SP;60,85
Nova Candelária;4313011;RS;65,31
Nova Cantu;4116802;PR;67,1
Nova Castilho;3532868;SP;49,75
Nova Colinas;2107258;MA;84,08
Nova Crixás;5214838;GO;51,46
Nova Cruz;2408300;RN;72,1
Nova Era;3144706;MG;71,58
Nova Erechim;4211405;SC;61,15
Nova Esperança;4116901;PR;50,67
Nova Esperança do Piriá;1504950;PA;78,4
Nova Esperança do Sudoeste;4116950;PR;68,91
Nova Esperança do Sul;4313037;RS;64,45
Nova Europa;3532900;SP;54,04
Nova Fátima;2922730;BA;84,37
Nova Fátima;4117008;PR;52,27
Nova Floresta;2510105;PB;73,95
Nova Friburgo;3303401;RJ;60,94
Nova Glória;5214861;GO;68,6
Nova Granada;3533007;SP;44,92
Nova Guarita;5108808;MT;77,56
Nova Guataporanga;3533106;SP;56,12
Nova Hartz;4313060;RS;65,96
Nova Ibiá;2922755;BA;71,98
Nova Iguaçu;3303500;RJ;72,73
Nova Iguaçu de Goiás;5214879;GO;67,66
Nova Independência;3533205;SP;47,15
Nova Iorque;2107308;MA;86,98
Nova Ipixuna;1504976;PA;79,68
Nova Itaberaba;4211454;SC;76,43
Nova Itarana;2922805;BA;82,87
Nova Lacerda;5106182;MT;57,14
Nova Laranjeiras;4117057;PR;80,33
Nova Lima;3144805;MG;67,8
Nova Londrina;4117107;PR;58,67
Nova Luzitânia;3533304;SP;58,15
Nova Mamoré;1100338;RO;70,53
Nova Marilândia;5108857;MT;65,27
Nova Maringá;5108907;MT;48,6
Nova Módica;3144904;MG;72,07
Nova Monte Verde;5108956;MT;59,45
Nova Mutum;5106224;MT;27,03
Nova Nazaré;5106174;MT;65,67
Nova Odessa;3533403;SP;53,91
Nova Olímpia;4117206;PR;52,83
Nova Olímpia;5106232;MT;65,14
Nova Olinda;1714880;TO;71,41
Nova Olinda;2309201;CE;71,87
Nova Olinda;2510204;PB;85,53
Nova Olinda do Maranhão;2107357;MA;82,72
Nova Olinda do Norte;1303106;AM;85,09
Nova Pádua;4313086;RS;80,25
Nova Palma;4313102;RS;79,47
Nova Palmeira;2510303;PB;78,75
Nova Petrópolis;4313201;RS;60,58
Nova Ponte;3145000;MG;48,34
Nova Porteirinha;3145059;MG;72,99
Nova Prata;4313300;RS;65,29
Nova Prata do Iguaçu;4117255;PR;75,12
Nova Ramada;4313334;RS;88,77
Nova Redenção;2922854;BA;82,46
Nova Resende;3145109;MG;78,29
Nova Roma;5214903;GO;76,14
Nova Roma do Sul;4313359;RS;77,95
Nova Rosalândia;1715002;TO;76,78
Nova Russas;2309300;CE;64,64
Nova Santa Bárbara;4117214;PR;68,25
Nova Santa Helena;5106190;MT;63,03
Nova Santa Rita;2207959;PI;90,38
Nova Santa Rita;4313375;RS;68,68
Nova Santa Rosa;4117222;PR;63,39
Nova Serrana;3145208;MG;40,57
Nova Soure;2922904;BA;87,97
Nova Tebas;4117271;PR;71,5
Nova Timboteua;1505007;PA;83,44
Nova Trento;4211504;SC;77,34
Nova Ubiratã;5106240;MT;47,29
Nova União;1101435;RO;75,09
Nova União;3136603;MG;77,74
Nova Venécia;3203908;ES;65,67
Nova Veneza;4211603;SC;77,42
Nova Veneza;5215009;GO;60,29
Nova Viçosa;2923001;BA;69,55
Nova Xavantina;5106257;MT;56,95
Novais;3533254;SP;48,65
Novo Acordo;1715101;TO;74,03
Novo Airão;1303205;AM;74,84
Novo Alegre;1715150;TO;81,89
Novo Aripuanã;1303304;AM;88,43
Novo Barreiro;4313490;RS;81,12
Novo Brasil;5215207;GO;65,13
Novo Cabrais;4313391;RS;87,38
Novo Cruzeiro;3145307;MG;79,33
Novo Gama;5215231;GO;52,27
Novo Hamburgo;4313409;RS;66,14
Novo Horizonte;2923035;BA;87,93
Novo Horizonte;3533502;SP;48,49
Novo Horizonte;4211652;SC;75,58
Novo Horizonte do Norte;5106273;MT;82,18
Novo Horizonte do Oeste;1100502;RO;73,14
Novo Horizonte do Sul;5006259;MS;58,41
Novo Itacolomi;4117297;PR;57,16
Novo Jardim;1715259;TO;80,62
Novo Lino;2705606;AL;72,76
Novo Machado;4313425;RS;85,82
Novo Mundo;5106265;MT;69,91
Novo Oriente;2309409;CE;79,29
Novo Oriente de Minas;3145356;MG;73,88
Novo Oriente do Piauí;2206902;PI;85,76
Novo Planalto;5215256;GO;69,12
Novo Progresso;1505031;PA;61,55
Novo Repartimento;1505064;PA;75,02
Novo Santo Antônio;2206951;PI;84,49
Novo Santo Antônio;5106315;MT;74,18
Novo São Joaquim;5106281;MT;60,7
Novo Tiradentes;4313441;RS;88,4
Novo Triunfo;2923050;BA;83,6
Novo Xingu;4313466;RS;76,21
Novorizonte;3145372;MG;80,04
Nuporanga;3533601;SP;51,8
Óbidos;1505106;PA;82,38
Ocara;2309458;CE;84,13
Ocauçu;3533700;SP;57,12
Oeiras;2207009;PI;72,04
Oeiras do Pará;1505205;PA;92,47
Oiapoque;1600501;AP;69,73
Olaria;3145406;MG;82,02
Óleo;3533809;SP;62,8
Olho d'Água;2510402;PB;69,54
Olho d'Água das Cunhãs;2107407;MA;83,57
Olho d'Água das Flores;2705705;AL;74,45
Olho d'Água do Borges;2408409;RN;78,96
Olho d'Água do Casado;2705804;AL;89,51
Olho D'Água do Piauí;2207108;PI;91,05
Olho d'Água Grande;2705903;AL;92,79
Olhos-d'Água;3145455;MG;72,22
Olímpia;3533908;SP;48,56
Olímpio Noronha;3145505;MG;73,72
Olinda;2609600;PE;67,77
Olinda Nova do Maranhão;2107456;MA;93,9
Olindina;2923100;BA;85,26
Olivedos;2510501;PB;85,46
Oliveira;3145604;MG;67,47
Oliveira de Fátima;1715507;TO;79,65
Oliveira dos Brejinhos;2923209;BA;85,42
Oliveira Fortes;3145703;MG;86,41
Olivença;2706000;AL;86,99
Onça de Pitangui;3145802;MG;74,8
Onda Verde;3534005;SP;41,84
Oratórios;3145851;MG;71,13
Oriente;3534104;SP;64,21
Orindiúva;3534203;SP;43,53
Oriximiná;1505304;PA;74,21
Orizânia;3145877;MG;77,38
Orizona;5215306;GO;64,55
Orlândia;3534302;SP;57,12
Orleans;4211702;SC;65,86
Orobó;2609709;PE;77,83
Orocó;2609808;PE;85,54
Orós;2309508;CE;75,95
Ortigueira;4117305;PR;68,08
Osasco;3534401;SP;57,31
Oscar Bressane;3534500;SP;60,42
Osório;4313508;RS;66,31
Osvaldo Cruz;3534609;SP;50,93
Otacílio Costa;4211751;SC;66,66
Ourém;1505403;PA;83,96
Ouriçangas;2923308;BA;85,25
Ouricuri;2609907;PE;71,42
Ourilândia do Norte;1505437;PA;63,11
Ourinhos;3534708;SP;51,94
Ourizona;4117404;PR;63,38
Ouro;4211801;SC;64,36
Ouro Branco;2408508;RN;72,31
Ouro Branco;2706109;AL;72,9
Ouro Branco;3145901;MG;60,81
Ouro Fino;3146008;MG;62,8
Ouro Preto;3146107;MG;70,65
Ouro Preto do Oeste;1100155;RO;66,9
Ouro Velho;2510600;PB;80,18
Ouro Verde;3534807;SP;61,18
Ouro Verde;4211850;SC;77,64
Ouro Verde de Goiás;5215405;GO;68,72
Ouro Verde de Minas;3146206;MG;76,31
Ouro Verde do Oeste;4117453;PR;60,14
Ouroeste;3534757;SP;43,61
Ourolândia;2923357;BA;86,97
Ouvidor;5215504;GO;52,67
Pacaembu;3534906;SP;63,33
Pacajá;1505486;PA;76,54
Pacajus;2309607;CE;66,77
Pacaraima;1400456;RR;63,42
Pacatuba;2309706;CE;62,29
Pacatuba;2804904;SE;88,86
Paço do Lumiar;2107506;MA;64,71
Pacoti;2309805;CE;77,96
Pacujá;2309904;CE;77,12
Padre Bernardo;5215603;GO;58,42
Padre Carvalho;3146255;MG;85,77
Padre Marcos;2207207;PI;86,15
Padre Paraíso;3146305;MG;70,59
Paes Landim;2207306;PI;86,33
Pai Pedro;3146552;MG;85,95
Paial;4211876;SC;78,47
Paiçandu;4117503;PR;47,96
Paim Filho;4313607;RS;83,31
Paineiras;3146404;MG;68,97
Painel;4211892;SC;77,76
Pains;3146503;MG;65,76
Paiva;3146602;MG;81,24
Pajeú do Piauí;2207355;PI;87,69
Palestina;2706208;AL;84,17
Palestina;3535002;SP;46,59
Palestina de Goiás;5215652;GO;67,8
Palestina do Pará;1505494;PA;75,69
Palhano;2310001;CE;88,42
Palhoça;4211900;SC;47,99
Palma;3146701;MG;68,75
Palma Sola;4212007;SC;64,27
Palmácia;2310100;CE;81,39
Palmares;2610004;PE;69,19
Palmares do Sul;4313656;RS;84,29
Palmares Paulista;3535101;SP;51,88
Palmas;1721000;TO;43,39
Palmas;4117602;PR;65,36
Palmas de Monte Alto;2923407;BA;88,99
Palmeira;4117701;PR;70,63
Palmeira;4212056;SC;72,78
Palmeira d'Oeste;3535200;SP;55,01
Palmeira das Missões;4313706;RS;64,68
Palmeira do Piauí;2207405;PI;90,91
Palmeira dos Índios;2706307;AL;73,94
Palmeirais;2207504;PI;90,03
Palmeirândia;2107605;MA;93,55
Palmeirante;1715705;TO;73,03
Palmeiras;2923506;BA;82,97
Palmeiras de Goiás;5215702;GO;44,51
Palmeiras do Tocantins;1713809;TO;78,89
Palmeirina;2610103;PE;81,07
Palmeirópolis;1715754;TO;69,05
Palmelo;5215801;GO;67,64
Palminópolis;5215900;GO;64,38
Palmital;3535309;SP;61,5
Palmital;4117800;PR;72,17
Palmitinho;4313805;RS;72,67
Palmitos;4212106;SC;67,64
Palmópolis;3146750;MG;80,14
Palotina;4117909;PR;51,35
Panamá;5216007;GO;61,55
Panambi;4313904;RS;53,91
Pancas;3204005;ES;62,86
Panelas;2610202;PE;79,35
Panorama;3535408;SP;51,49
Pantano Grande;4313953;RS;74,92
Pão de Açúcar;2706406;AL;79,78
Papagaios;3146909;MG;66,46
Papanduva;4212205;SC;76,16
Paquetá;2207553;PI;91,72
Pará de Minas;3147105;MG;54,99
Paracambi;3303609;RJ;75,53
Paracatu;3147006;MG;60,62
Paracuru;2310209;CE;72,41
Paragominas;1505502;PA;57,55
Paraguaçu;3147204;MG;62,12
Paraguaçu Paulista;3535507;SP;54,74
Paraí;4314001;RS;75,85
Paraíba do Sul;3303708;RJ;68,48
Paraibano;2107704;MA;81,73
Paraibuna;3535606;SP;66,43
Paraipaba;2310258;CE;77,34
Paraíso;3535705;SP;54,67
Paraíso;4212239;SC;78,4
Paraíso das Águas;5006275;MS;40,02
Paraíso do Norte;4118006;PR;47,77
Paraíso do Sul;4314027;RS;85,34
Paraíso do Tocantins;1716109;TO;53,83
Paraisópolis;3147303;MG;61,5
Parambu;2310308;CE;69,35
Paramirim;2923605;BA;88,25
Paramoti;2310407;CE;78,56
Paraná;2408607;RN;79,46
Paranã;1716208;TO;76,07
Paranacity;4118105;PR;56,01
Paranaguá;4118204;PR;75,11
Paranaíba;5006309;MS;53,37
Paranaiguara;5216304;GO;60,08
Paranaíta;5106299;MT;71,12
Paranapanema;3535804;SP;50,7
Paranapoema;4118303;PR;61,89
Paranapuã;3535903;SP;58,51
Paranatama;2610301;PE;88,3
Paranatinga;5106307;MT;54,37
Paranavaí;4118402;PR;51,06
Paranhos;5006358;MS;73,08
Paraopeba;3147402;MG;64,16
Parapuã;3536000;SP;59,05
Parari;2510659;PB;83,23
Paratinga;2923704;BA;91,24
Paraty;3303807;RJ;60,27
Paraú;2408706;RN;78,66
Parauapebas;1505536;PA;49,78
Paraúna;5216403;GO;52,16
Parazinho;2408805;RN;87,11
Pardinho;3536109;SP;40,84
Pareci Novo;4314035;RS;80,52
Parecis;1101450;RO;80,12
Parelhas;2408904;RN;64,87
Pariconha;2706422;AL;88,97
Parintins;1303403;AM;76,94
Paripiranga;2923803;BA;88,2
Paripueira;2706448;AL;61,73
Pariquera-Açu;3536208;SP;70,32
Parisi;3536257;SP;43,59
Parnaguá;2207603;PI;81,11
Parnaíba;2207702;PI;64,81
Parnamirim;2403251;RN;44,72
Parnamirim;2610400;PE;78,32
Parnarama;2107803;MA;84,33
Parobé;4314050;RS;67
Passa e Fica;2409100;RN;73,56
Passa Quatro;3147600;MG;67,49
Passa Sete;4314068;RS;88,79
Passa Tempo;3147709;MG;73,79
Passa Vinte;3147808;MG;71,91
Passabém;3147501;MG;82,13
Passagem;2409209;RN;82,45
Passagem;2510709;PB;85,7
Passagem Franca;2107902;MA;81,89
Passagem Franca do Piauí;2207751;PI;84,81
Passira;2610509;PE;77,65
Passo de Camaragibe;2706505;AL;65,54
Passo de Torres;4212254;SC;70,57
Passo do Sobrado;4314076;RS;85,47
Passo Fundo;4314100;RS;60,39
Passos;3147907;MG;52,79
Passos Maia;4212270;SC;68,89
Pastos Bons;2108009;MA;82,25
Patis;3147956;MG;84,85
Pato Bragado;4118451;PR;54,98
Pato Branco;4118501;PR;50,87
Patos;2510808;PB;48,81
Patos de Minas;3148004;MG;50,68
Patos do Piauí;2207777;PI;87,9
Patrocínio;3148103;MG;53,2
Patrocínio do Muriaé;3148202;MG;62,63
Patrocínio Paulista;3536307;SP;51,25
Patu;2409308;RN;63,18
Paty do Alferes;3303856;RJ;76,66
Pau Brasil;2923902;BA;72,98
Pau D'Arco;1505551;PA;72,64
Pau D'Arco;1716307;TO;72,91
Pau D'Arco do Piauí;2207793;PI;86
Pau dos Ferros;2409407;RN;50,86
Paudalho;2610608;PE;79,37
Pauini;1303502;AM;94,05
Paula Cândido;3148301;MG;79,14
Paula Freitas;4118600;PR;77,41
Paulicéia;3536406;SP;56,38
Paulínia;3536505;SP;52,18
Paulino Neves;2108058;MA;92,8
Paulista;2510907;PB;75,37
Paulista;2610707;PE;60,56
Paulistana;2207801;PI;77,65
Paulistânia;3536570;SP;50,13
Paulistas;3148400;MG;79,32
Paulo Afonso;2924009;BA;67,12
Paulo Bento;4314134;RS;83,48
Paulo de Faria;3536604;SP;49,02
Paulo Frontin;4118709;PR;86,22
Paulo Jacinto;2706604;AL;78,26
Paulo Lopes;4212304;SC;76,79
Paulo Ramos;2108108;MA;83,71
Pavão;3148509;MG;70,03
Paverama;4314159;RS;82,44
Pavussu;2207850;PI;88,73
Pé de Serra;2924058;BA;83,72
Peabiru;4118808;PR;56,69
Peçanha;3148608;MG;78,97
Pederneiras;3536703;SP;57,63
Pedra;2610806;PE;79,86
Pedra Azul;3148707;MG;71,65
Pedra Bela;3536802;SP;69,58
Pedra Bonita;3148756;MG;84,93
Pedra Branca;2310506;CE;70,25
Pedra Branca;2511004;PB;77,03
Pedra Branca do Amapari;1600154;AP;73,31
Pedra do Anta;3148806;MG;73,26
Pedra do Indaiá;3148905;MG;75,03
Pedra Dourada;3149002;MG;55,68
Pedra Grande;2409506;RN;81,29
Pedra Lavrada;2511103;PB;81,77
Pedra Mole;2805000;SE;88,19
Pedra Preta;2409605;RN;88,36
Pedra Preta;5106372;MT;54,65
Pedralva;3149101;MG;75,79
Pedranópolis;3536901;SP;58,08
Pedrão;2924108;BA;94,45
Pedras Altas;4314175;RS;71,94
Pedras de Fogo;2511202;PB;66,65
Pedras de Maria da Cruz;3149150;MG;82,36
Pedras Grandes;4212403;SC;84,49
Pedregulho;3537008;SP;51,3
Pedreira;3537107;SP;55,78
Pedreiras;2108207;MA;70,48
Pedrinhas;2805109;SE;76,73
Pedrinhas Paulista;3537156;SP;60,94
Pedrinópolis;3149200;MG;62,58
Pedro Afonso;1716505;TO;68,36
Pedro Alexandre;2924207;BA;83,64
Pedro Avelino;2409704;RN;75,85
Pedro Canário;3204054;ES;72,28
Pedro de Toledo;3537206;SP;61,49
Pedro do Rosário;2108256;MA;90,78
Pedro Gomes;5006408;MS;62,86
Pedro II;2207900;PI;75,97
Pedro Laurentino;2207934;PI;90,53
Pedro Leopoldo;3149309;MG;64,02
Pedro Osório;4314209;RS;73,44
Pedro Régis;2512721;PB;88,15
Pedro Teixeira;3149408;MG;73,96
Pedro Velho;2409803;RN;81,48
Peixe;1716604;TO;72,45
Peixe-Boi;1505601;PA;84,6
Peixoto de Azevedo;5106422;MT;65,92
Pejuçara;4314308;RS;76,31
Pelotas;4314407;RS;64,52
Penaforte;2310605;CE;74,14
Penalva;2108306;MA;90,79
Penápolis;3537305;SP;52,07
Pendências;2409902;RN;77,33
Penedo;2706703;AL;69,53
Penha;4212502;SC;62,97
Pentecoste;2310704;CE;76,12
Pequeri;3149507;MG;58,64
Pequi;3149606;MG;64,91
Pequizeiro;1716653;TO;76,2
Perdigão;3149705;MG;48,94
Perdizes;3149804;MG;39,88
Perdões;3149903;MG;65,04
Pereira Barreto;3537404;SP;53,03
Pereiras;3537503;SP;60,97
Pereiro;2310803;CE;75,89
Peri Mirim;2108405;MA;94,32
Periquito;3149952;MG;81,61
Peritiba;4212601;SC;73,08
Peritoró;2108454;MA;86,7
Perobal;4118857;PR;55,19
Pérola;4118907;PR;54,78
Pérola d'Oeste;4119004;PR;71,99
Perolândia;5216452;GO;57,56
Peruíbe;3537602;SP;61,78
Pescador;3150000;MG;64,78
Pescaria Brava;4212650;SC;89,48
Pesqueira;2610905;PE;69,52
Petrolândia;2611002;PE;65,9
Petrolândia;4212700;SC;74,98
Petrolina;2611101;PE;55,55
Petrolina de Goiás;5216809;GO;61,82
Petrópolis;3303906;RJ;68,47
Piaçabuçu;2706802;AL;79,23
Piacatu;3537701;SP;51,15
Piancó;2511301;PB;66,71
Piatã;2924306;BA;82,87
Piau;3150109;MG;79,25
Picada Café;4314423;RS;75,23
