"CD_MUN";"NM_MUN";"V00001";"V00002";"V00003";"V00004";"V00005";"V00006";"V00007";"V00008";"V00009";"V00010";"V00011";"V00012";"V00013";"V00014";"V00015";"V00016";"V00017";"V00018";"V00019";"V00020";"V00021";"V00022";"V00023";"V00024";"V00025";"V00026";"V00027";"V00028";"V00029";"V00030";"V00031";"V00032";"V00033";"V00034";"V00035";"V00036";"V00037";"V00038";"V00039";"V00040";"V00041";"V00042";"V00043";"V00044";"V00045";"V00046";"V00047";"V00048";"V00049";"V00050";"V00051";"V00052";"V00053";"V00054";"V00055";"V00056";"V00057";"V00058";"V00059";"V00060";"V00061";"V00062";"V00063";"V00064";"V00065";"V00066";"V00067";"V00068";"V00069";"V00070";"V00071";"V00072";"V00073";"V00074";"V00075";"V00076";"V00077";"V00078";"V00079";"V00080";"V00081";"V00082";"V00083";"V00084";"V00085";"V00086";"V00087";"V00088";"V00089"
"2313906";"Uruoca";"4663";"0";"0";"4663";"13739";"0";"3";"1977";"0";"0";"6944";"0";"0";"6795";"0";"0";"757";"1131";"1270";"945";"332";"121";"26";"3";"0";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4558";"3";"91";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"13739";"1977";"6944";"6795";"757";"1131";"1270";"945";"332";"121";"26";"3";"0";"3";"13445";"17";"268";"1929";"3";"28"
"2313955";"Varjota";"6118";"3";"7";"6118";"18089";"8";"7";"2692";"0";"0";"8933";"5";"7";"9156";"3";"0";"973";"1523";"1657";"1172";"507";"137";"42";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"7";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5478";"3";"626";"0";"0";"0";"0";"3";"0";"0";"0";"0";"0";"7";"0";"0";"0";"0";"0";"0";"0";"0";"0";"18089";"2692";"8933";"9156";"973";"1523";"1657";"1172";"507";"137";"42";"0";"0";"0";"16308";"15";"1762";"2402";"3";"274"
"2314003";"Várzea Alegre";"14038";"0";"4";"14038";"38937";"7";"9";"4748";"0";"3";"18951";"0";"4";"19986";"0";"5";"2469";"4037";"3742";"2414";"923";"220";"26";"6";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"13609";"14";"378";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4";"0";"0";"0";"0";"0";"0";"38937";"4748";"18951";"19986";"2469";"4037";"3742";"2414";"923";"220";"26";"6";"0";"0";"37922";"55";"947";"4596";"0";"122"
"2314102";"Viçosa do Ceará";"18271";"0";"3";"18271";"59697";"3";"6";"9313";"0";"0";"29939";"0";"0";"29758";"0";"3";"2263";"3970";"4730";"3811";"1977";"783";"250";"96";"21";"20";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"17689";"75";"477";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"59697";"9313";"29939";"29758";"2263";"3970";"4730";"3811";"1977";"783";"250";"96";"21";"20";"58067";"282";"1336";"9074";"41";"173"
"2400109";"Acari";"3810";"0";"37";"3810";"10556";"0";"37";"1137";"0";"0";"5093";"0";"14";"5463";"0";"23";"683";"1110";"1034";"606";"224";"90";"7";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"37";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3746";"3";"52";"0";"0";"0";"0";"0";"0";"0";"0";"0";"37";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"10556";"1137";"5093";"5463";"683";"1110";"1034";"606";"224";"90";"7";"0";"0";"0";"10397";"12";"143";"1121";"0";"5"
"2400208";"Açu";"19230";"9";"9";"19230";"56422";"38";"23";"7150";"0";"0";"27429";"18";"3";"28993";"9";"8";"2954";"5070";"5269";"3613";"1449";"487";"133";"26";"0";"6";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"18794";"202";"198";"0";"0";"3";"0";"6";"0";"0";"0";"0";"0";"6";"0";"0";"3";"0";"0";"0";"0";"0";"0";"56422";"7150";"27429";"28993";"2954";"5070";"5269";"3613";"1449";"487";"133";"26";"0";"6";"55588";"448";"344";"7036";"56";"27"
"2400307";"Afonso Bezerra";"3368";"3";"4";"3368";"10822";"8";"4";"1436";"0";"0";"5445";"5";"3";"5377";"3";"0";"468";"800";"868";"599";"360";"129";"48";"9";"6";"17";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3355";"0";"4";"0";"0";"0";"0";"0";"0";"0";"0";"3";"0";"0";"0";"0";"4";"0";"0";"0";"0";"0";"0";"10822";"1436";"5445";"5377";"468";"800";"868";"599";"360";"129";"48";"9";"6";"17";"10782";"3";"30";"1430";"0";"3"
"2400406";"Água Nova";"991";"0";"0";"991";"2946";"0";"0";"368";"0";"0";"1442";"0";"0";"1504";"0";"0";"140";"245";"273";"214";"88";"22";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"983";"0";"7";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2946";"368";"1442";"1504";"140";"245";"273";"214";"88";"22";"0";"0";"0";"0";"2929";"0";"16";"364";"0";"4"
"2400505";"Alexandria";"4838";"0";"0";"4838";"13599";"6";"23";"1588";"0";"0";"6638";"0";"14";"6961";"0";"9";"876";"1329";"1239";"860";"359";"111";"20";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4706";"6";"118";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"13599";"1588";"6638";"6961";"876";"1329";"1239";"860";"359";"111";"20";"0";"0";"0";"13290";"18";"287";"1542";"3";"35"
"2400604";"Almino Afonso";"1661";"0";"0";"1661";"4684";"0";"0";"479";"0";"0";"2332";"0";"0";"2352";"0";"0";"296";"444";"432";"302";"143";"27";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1651";"0";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4684";"479";"2332";"2352";"296";"444";"432";"302";"143";"27";"3";"0";"0";"0";"4667";"0";"9";"478";"0";"0"
"2400703";"Alto do Rodrigues";"4210";"7";"0";"4210";"12450";"30";"0";"1681";"8";"0";"6069";"13";"0";"6381";"13";"0";"571";"1120";"1176";"866";"307";"95";"20";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4121";"54";"23";"0";"0";"0";"0";"7";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"12450";"1681";"6069";"6381";"571";"1120";"1176";"866";"307";"95";"20";"3";"0";"0";"12255";"131";"59";"1641";"28";"3"
"2400802";"Angicos";"3949";"0";"0";"3949";"11626";"0";"0";"1421";"0";"0";"5616";"0";"0";"6010";"0";"0";"637";"1030";"1036";"732";"311";"123";"37";"6";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3926";"4";"7";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"11626";"1421";"5616";"6010";"637";"1030";"1036";"732";"311";"123";"37";"6";"3";"0";"11579";"10";"34";"1418";"0";"0"
"2400901";"Antônio Martins";"2372";"0";"0";"2372";"6577";"0";"0";"720";"0";"0";"3260";"0";"0";"3317";"0";"0";"378";"720";"651";"404";"144";"33";"8";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2370";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"6577";"720";"3260";"3317";"378";"720";"651";"404";"144";"33";"8";"0";"0";"0";"6572";"0";"3";"720";"0";"0"
"2401008";"Apodi";"12897";"6";"36";"12897";"36033";"16";"40";"4089";"0";"0";"17759";"11";"35";"18274";"4";"4";"2078";"3620";"3703";"2346";"782";"190";"25";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"36";"0";"0";"0";"0";"0";"0";"0";"0";"0";"12623";"34";"214";"0";"0";"0";"0";"0";"3";"0";"0";"3";"0";"0";"0";"32";"4";"0";"0";"0";"0";"0";"0";"36033";"4089";"17759";"18274";"2078";"3620";"3703";"2346";"782";"190";"25";"0";"0";"0";"35396";"107";"514";"4014";"8";"54"
"2401107";"Areia Branca";"8177";"0";"8";"8177";"24063";"13";"15";"3091";"0";"0";"11640";"3";"8";"12423";"0";"7";"1258";"2181";"2179";"1516";"647";"218";"64";"7";"3";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"0";"0";"0";"0";"0";"0";"0";"0";"8080";"39";"36";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4";"0";"0";"0";"0";"0";"0";"4";"0";"0";"24063";"3091";"11640";"12423";"1258";"2181";"2179";"1516";"647";"218";"64";"7";"3";"3";"23831";"119";"106";"3053";"15";"8"
"2401206";"Arês";"4258";"0";"17";"4258";"13217";"5";"17";"1914";"0";"0";"6506";"0";"10";"6711";"3";"7";"601";"1044";"1139";"796";"382";"155";"49";"21";"5";"6";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"17";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4220";"15";"3";"0";"0";"10";"0";"0";"0";"0";"0";"0";"17";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"13217";"1914";"6506";"6711";"601";"1044";"1139";"796";"382";"155";"49";"21";"5";"6";"13109";"51";"21";"1887";"11";"3"
"2401305";"Campo Grande";"3233";"0";"0";"3233";"9730";"0";"0";"1096";"0";"0";"4948";"0";"0";"4782";"0";"0";"570";"788";"827";"564";"254";"118";"50";"12";"0";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3209";"0";"23";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"9730";"1096";"4948";"4782";"570";"788";"827";"564";"254";"118";"50";"12";"0";"3";"9654";"4";"72";"1088";"0";"7"
"2401404";"Baía Formosa";"2780";"0";"0";"2780";"8819";"3";"0";"1206";"0";"0";"4486";"0";"0";"4333";"0";"0";"400";"674";"696";"479";"295";"131";"42";"24";"6";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2690";"28";"54";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"8819";"1206";"4486";"4333";"400";"674";"696";"479";"295";"131";"42";"24";"6";"5";"8625";"83";"104";"1173";"14";"11"
"2401453";"Baraúna";"8870";"0";"28";"8870";"26860";"15";"36";"3763";"0";"3";"13471";"3";"29";"13389";"4";"7";"1194";"2202";"2530";"1748";"719";"282";"79";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"25";"0";"0";"0";"0";"0";"0";"0";"0";"0";"8764";"72";"26";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"6";"5";"17";"0";"0";"0";"0";"0";"0";"0";"26860";"3763";"13471";"13389";"1194";"2202";"2530";"1748";"719";"282";"79";"4";"0";"0";"26557";"238";"62";"3714";"38";"7"
"2401503";"Barcelona";"1388";"0";"0";"1388";"3983";"3";"0";"477";"0";"0";"1969";"0";"0";"2014";"0";"0";"222";"366";"413";"230";"102";"29";"6";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1388";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3983";"477";"1969";"2014";"222";"366";"413";"230";"102";"29";"6";"0";"0";"0";"3983";"0";"0";"477";"0";"0"
"2401602";"Bento Fernandes";"1549";"7";"0";"1549";"4745";"41";"9";"626";"10";"0";"2358";"19";"5";"2387";"13";"4";"245";"371";"425";"277";"121";"54";"20";"10";"0";"6";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1548";"0";"0";"0";"0";"0";"0";"0";"0";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4745";"626";"2358";"2387";"245";"371";"425";"277";"121";"54";"20";"10";"0";"6";"4742";"0";"0";"625";"0";"0"
"2401651";"Bodó";"765";"0";"0";"765";"2306";"0";"0";"253";"0";"0";"1163";"0";"0";"1143";"0";"0";"109";"212";"207";"126";"61";"26";"3";"0";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"765";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2306";"253";"1163";"1143";"109";"212";"207";"126";"61";"26";"3";"0";"3";"0";"2306";"0";"0";"253";"0";"0"
"2401701";"Bom Jesus";"3455";"0";"30";"3455";"9921";"0";"30";"1297";"0";"0";"4767";"0";"17";"5154";"0";"13";"554";"942";"970";"601";"248";"79";"26";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"30";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3452";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"30";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"9921";"1297";"4767";"5154";"554";"942";"970";"601";"248";"79";"26";"3";"0";"0";"9916";"3";"0";"1297";"0";"0"
"2401800";"Brejinho";"4197";"5";"0";"4197";"12171";"29";"0";"1720";"0";"0";"5970";"11";"0";"6201";"7";"0";"646";"1143";"1168";"756";"314";"89";"26";"11";"0";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4174";"13";"3";"0";"0";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"12171";"1720";"5970";"6201";"646";"1143";"1168";"756";"314";"89";"26";"11";"0";"3";"12111";"42";"12";"1706";"9";"0"
"2401859";"Caiçara do Norte";"1976";"0";"0";"1976";"6291";"0";"0";"956";"0";"0";"3215";"0";"0";"3076";"0";"0";"246";"461";"503";"436";"181";"87";"17";"0";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1971";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"6291";"956";"3215";"3076";"246";"461";"503";"436";"181";"87";"17";"0";"3";"0";"6277";"4";"6";"954";"0";"0"
"2401909";"Caiçara do Rio do Vento";"1050";"0";"0";"1050";"3268";"0";"0";"483";"0";"0";"1643";"0";"0";"1625";"0";"0";"151";"257";"268";"207";"99";"32";"7";"6";"3";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1050";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3268";"483";"1643";"1625";"151";"257";"268";"207";"99";"32";"7";"6";"3";"3";"3268";"0";"0";"483";"0";"0"
"2402006";"Caicó";"22060";"6";"124";"22060";"60591";"19";"135";"6740";"0";"9";"28670";"11";"66";"31921";"8";"65";"4311";"6161";"5663";"3758";"1403";"501";"90";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"119";"0";"0";"0";"0";"0";"0";"0";"0";"0";"19982";"211";"1803";"11";"0";"12";"0";"6";"0";"0";"0";"0";"46";"0";"3";"0";"48";"0";"0";"6";"13";"6";"0";"60591";"6740";"28670";"31921";"4311";"6161";"5663";"3758";"1403";"501";"90";"0";"0";"0";"56188";"505";"3795";"6233";"66";"393"
"2402105";"Campo Redondo";"3467";"0";"4";"3467";"10207";"0";"7";"1307";"0";"0";"5014";"0";"0";"5193";"0";"5";"499";"891";"1029";"638";"256";"87";"28";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3465";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";"10207";"1307";"5014";"5193";"499";"891";"1029";"638";"256";"87";"28";"3";"0";"0";"10204";"0";"0";"1307";"0";"0"
"2402204";"Canguaretama";"9169";"0";"11";"9169";"29626";"12";"21";"4680";"0";"0";"14487";"3";"9";"15139";"3";"9";"1155";"2131";"2314";"1875";"961";"393";"162";"51";"3";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"6";"0";"0";"0";"0";"0";"0";"0";"0";"0";"9029";"52";"19";"35";"0";"0";"0";"0";"0";"0";"0";"0";"0";"8";"0";"0";"3";"0";"0";"0";"0";"0";"0";"29626";"4680";"14487";"15139";"1155";"2131";"2314";"1875";"961";"393";"162";"51";"3";"3";"29217";"214";"75";"4624";"29";"0"
"2402303";"Caraúbas";"7036";"0";"86";"7036";"19624";"0";"93";"2164";"0";"0";"9546";"0";"76";"10078";"0";"15";"1287";"1908";"1923";"1203";"471";"143";"14";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"86";"0";"0";"0";"0";"0";"0";"0";"0";"0";"6863";"13";"147";"0";"0";"0";"0";"0";"0";"0";"0";"0";"25";"0";"0";"61";"0";"0";"0";"0";"0";"0";"0";"19624";"2164";"9546";"10078";"1287";"1908";"1923";"1203";"471";"143";"14";"3";"0";"0";"19270";"39";"307";"2115";"4";"35"
"2402402";"Carnaúba dos Dantas";"2800";"0";"18";"2800";"7970";"0";"22";"1020";"0";"0";"3961";"0";"11";"4009";"0";"8";"445";"723";"814";"569";"168";"42";"6";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"17";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2745";"0";"42";"0";"0";"0";"0";"0";"0";"0";"0";"0";"18";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"7970";"1020";"3961";"4009";"445";"723";"814";"569";"168";"42";"6";"0";"0";"0";"7829";"0";"140";"995";"0";"16"
"2402501";"Carnaubais";"3234";"5";"15";"3234";"9671";"8";"33";"1219";"0";"9";"4862";"6";"16";"4809";"0";"17";"481";"833";"864";"639";"245";"82";"20";"0";"0";"6";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3215";"0";"0";"16";"0";"0";"5";"0";"0";"0";"0";"0";"0";"5";"0";"0";"10";"0";"0";"0";"0";"0";"0";"9671";"1219";"4862";"4809";"481";"833";"864";"639";"245";"82";"20";"0";"0";"6";"9588";"12";"3";"1206";"0";"0"
"2402600";"Ceará-Mirim";"24896";"48";"52";"24896";"77849";"155";"57";"11388";"25";"0";"38096";"91";"25";"39751";"58";"30";"3323";"6082";"6635";"4844";"2335";"885";"331";"61";"9";"12";"11";"10";"9";"0";"3";"0";"0";"0";"0";"0";"52";"0";"0";"0";"0";"0";"0";"0";"0";"0";"24415";"423";"3";"18";"0";"0";"44";"0";"0";"0";"0";"0";"46";"0";"6";"0";"0";"0";"0";"0";"0";"0";"0";"77849";"11388";"38096";"39751";"3323";"6082";"6635";"4844";"2335";"885";"331";"61";"9";"12";"76494";"1240";"25";"11123";"220";"0"
"2402709";"Cerro Corá";"3684";"0";"7";"3684";"10983";"0";"16";"1321";"0";"0";"5364";"0";"7";"5619";"0";"9";"501";"979";"1026";"728";"272";"106";"20";"3";"0";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4";"0";"0";"0";"0";"0";"0";"0";"3664";"0";"17";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"7";"0";"0";"0";"0";"0";"0";"10983";"1321";"5364";"5619";"501";"979";"1026";"728";"272";"106";"20";"3";"0";"3";"10945";"7";"30";"1316";"0";"0"
"2402808";"Coronel Ezequiel";"1883";"0";"0";"1883";"5117";"0";"0";"652";"0";"0";"2575";"0";"0";"2542";"0";"0";"322";"573";"546";"286";"102";"16";"10";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1882";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5117";"652";"2575";"2542";"322";"573";"546";"286";"102";"16";"10";"0";"0";"0";"5113";"0";"4";"651";"0";"0"
"2402907";"Coronel João Pessoa";"1439";"0";"0";"1439";"4232";"4";"0";"513";"0";"0";"2130";"3";"0";"2102";"0";"0";"201";"379";"417";"266";"118";"39";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1427";"0";"11";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4232";"513";"2130";"2102";"201";"379";"417";"266";"118";"39";"3";"0";"0";"0";"4203";"0";"27";"509";"0";"4"
"2403004";"Cruzeta";"2936";"0";"29";"2936";"7955";"14";"29";"879";"0";"0";"3898";"0";"13";"4057";"5";"16";"572";"868";"738";"482";"188";"37";"6";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"29";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2858";"10";"66";"0";"0";"0";"0";"0";"0";"0";"0";"0";"29";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"7955";"879";"3898";"4057";"572";"868";"738";"482";"188";"37";"6";"0";"0";"0";"7809";"16";"130";"859";"0";"15"
"2403103";"Currais Novos";"14619";"0";"69";"14619";"41231";"10";"69";"4741";"0";"0";"19681";"4";"34";"21550";"0";"35";"2440";"4065";"4036";"2616";"959";"279";"65";"17";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"69";"0";"0";"0";"0";"0";"0";"0";"0";"0";"13893";"133";"567";"0";"0";"0";"0";"0";"0";"0";"0";"0";"64";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"41231";"4741";"19681";"21550";"2440";"4065";"4036";"2616";"959";"279";"65";"17";"0";"0";"39519";"319";"1379";"4531";"33";"143"
"2403202";"Doutor Severiano";"2407";"0";"0";"2407";"7034";"10";"0";"852";"0";"0";"3399";"3";"0";"3635";"0";"0";"372";"605";"702";"446";"183";"54";"12";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2395";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"7034";"852";"3399";"3635";"372";"605";"702";"446";"183";"54";"12";"3";"0";"0";"7002";"0";"28";"845";"0";"3"
"2403251";"Parnamirim";"90149";"15";"128";"90149";"252362";"86";"142";"31840";"8";"5";"118981";"29";"50";"133381";"34";"88";"14768";"26116";"24451";"16359";"5712";"1679";"406";"71";"6";"9";"0";"3";"4";"0";"0";"0";"0";"0";"0";"0";"118";"3";"3";"0";"0";"0";"0";"0";"0";"0";"53959";"10773";"25219";"39";"0";"9";"6";"8";"0";"0";"0";"0";"88";"8";"0";"17";"3";"0";"4";"0";"5";"0";"0";"252362";"31840";"118981";"133381";"14768";"26116";"24451";"16359";"5712";"1679";"406";"71";"6";"9";"160107";"30924";"61072";"20090";"4285";"7299"
"2403301";"Encanto";"2015";"0";"5";"2015";"6003";"0";"13";"796";"0";"3";"2963";"0";"3";"3040";"0";"10";"262";"529";"565";"433";"146";"42";"6";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"0";"0";"0";"0";"0";"0";"0";"0";"1991";"0";"20";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"6003";"796";"2963";"3040";"262";"529";"565";"433";"146";"42";"6";"3";"0";"0";"5946";"0";"57";"786";"0";"8"
"2403400";"Equador";"1960";"0";"0";"1960";"5360";"0";"0";"648";"0";"0";"2619";"0";"0";"2741";"0";"0";"354";"565";"520";"351";"112";"32";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1951";"0";"6";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5360";"648";"2619";"2741";"354";"565";"520";"351";"112";"32";"0";"0";"0";"0";"5337";"0";"19";"646";"0";"0"
"2403509";"Espírito Santo";"3557";"0";"0";"3557";"10615";"5";"0";"1465";"0";"0";"5391";"3";"0";"5224";"0";"0";"528";"924";"968";"650";"297";"113";"35";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3554";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"10615";"1465";"5391";"5224";"528";"924";"968";"650";"297";"113";"35";"3";"0";"0";"10607";"6";"0";"1462";"0";"0"
"2403608";"Extremoz";"20470";"4";"33";"20470";"61561";"12";"48";"9718";"0";"0";"29991";"7";"48";"31570";"4";"0";"2615";"5353";"5904";"3997";"1673";"539";"139";"21";"3";"7";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"26";"0";"0";"0";"0";"0";"0";"0";"0";"0";"19755";"530";"140";"11";"0";"0";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"10";"0";"20";"0";"0";"0";"61561";"9718";"29991";"31570";"2615";"5353";"5904";"3997";"1673";"539";"139";"21";"3";"7";"59697";"1470";"330";"9435";"203";"54"
"2403707";"Felipe Guerra";"2064";"5";"0";"2064";"5930";"10";"0";"572";"0";"0";"2930";"6";"0";"3000";"4";"0";"333";"512";"606";"397";"152";"44";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2052";"0";"10";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5930";"572";"2930";"3000";"333";"512";"606";"397";"152";"44";"4";"0";"0";"0";"5895";"0";"35";"567";"0";"4"
