"CD_MUN";"NM_MUN";"V01317";"V01318";"V01319";"V01320";"V01321";"V01322";"V01323";"V01324";"V01325";"V01326";"V01327";"V01328";"V01329";"V01330";"V01331";"V01332";"V01333";"V01334";"V01335";"V01336";"V01337";"V01338";"V01339";"V01340";"V01341";"V01342";"V01343";"V01344";"V01345";"V01346";"V01347";"V01348";"V01349";"V01350";"V01351";"V01352";"V01353";"V01354";"V01355";"V01356";"V01357";"V01358";"V01359";"V01360";"V01361";"V01362";"V01363";"V01364";"V01365";"V01366";"V01367";"V01368";"V01369";"V01370";"V01371";"V01372";"V01373";"V01374";"V01375";"V01376";"V01377";"V01378";"V01379";"V01380";"V01381";"V01382";"V01383";"V01384";"V01385";"V01386";"V01387";"V01388";"V01389";"V01390";"V01391";"V01392";"V01393";"V01394";"V01395";"V01396";"V01397";"V01398";"V01399";"V01400";"V01401";"V01402";"V01403";"V01404";"V01405";"V01406";"V01407";"V01408";"V01409";"V01410";"V01411"
"1101450";"Parecis";"1230";"384";"3";"2424";"58";"655";"206";"0";"1255";"36";"575";"177";"3";"1166";"20";"472";"186";"0";"796";"17";"342";"129";"116";"60";"0";"0";"548";"248";"13";"3";"0";"17";"115";"229";"92";"0";"14";"42";"67";"44";"0";"0";"0";"0";"0";"4";"49";"249";"340";"142";"0";"0";"5";"3";"0";"258";"35";"0";"584";"18";"247";"72";"0";"531";"19";"560";"193";"0";"1022";"12";"162";"63";"0";"284";"0";"88";"11";"0";"174";"10";"565";"189";"0";"1081";"26";"86";"3";"0";"197";"3";"484";"165";"3";"967";"12"
"1101468";"Pimenteiras do Oeste";"602";"392";"6";"1117";"12";"321";"211";"0";"532";"3";"280";"175";"4";"583";"3";"223";"135";"3";"367";"0";"142";"75";"57";"75";"0";"3";"159";"207";"0";"0";"0";"3";"63";"76";"67";"0";"3";"39";"54";"27";"0";"0";"0";"0";"0";"0";"25";"124";"138";"66";"0";"0";"0";"0";"0";"118";"91";"0";"309";"0";"117";"74";"0";"227";"0";"245";"166";"4";"462";"0";"105";"45";"0";"105";"0";"41";"27";"0";"94";"0";"275";"180";"0";"434";"0";"41";"21";"0";"102";"0";"234";"151";"4";"474";"0"
"1101476";"Primavera de Rondônia";"1199";"212";"5";"1658";"0";"607";"118";"4";"846";"0";"592";"84";"0";"812";"0";"446";"79";"0";"601";"0";"170";"276";"39";"39";"0";"0";"237";"364";"0";"0";"3";"13";"110";"176";"133";"0";"0";"15";"22";"27";"0";"0";"0";"0";"0";"7";"34";"168";"238";"143";"0";"0";"0";"0";"0";"263";"22";"0";"369";"0";"188";"35";"3";"307";"0";"509";"89";"0";"731";"0";"237";"52";"0";"251";"0";"93";"8";"0";"133";"0";"512";"109";"4";"713";"0";"78";"0";"0";"111";"0";"510";"78";"0";"701";"0"
"1101484";"São Felipe D'Oeste";"2034";"291";"18";"2909";"0";"1008";"170";"5";"1504";"0";"1026";"121";"3";"1405";"0";"747";"132";"4";"1074";"0";"557";"190";"100";"30";"4";"0";"763";"311";"0";"0";"0";"20";"167";"286";"269";"0";"3";"19";"52";"42";"0";"0";"0";"3";"0";"0";"24";"255";"498";"289";"0";"0";"0";"0";"0";"397";"20";"0";"547";"0";"335";"47";"0";"546";"0";"855";"143";"9";"1334";"0";"445";"69";"0";"480";"0";"126";"3";"0";"177";"0";"882";"163";"5";"1327";"0";"133";"0";"0";"162";"0";"893";"115";"3";"1243";"0"
"1101492";"São Francisco do Guaporé";"5492";"1300";"6";"8976";"384";"2767";"704";"0";"4523";"190";"2723";"594";"3";"4453";"170";"2034";"530";"0";"3090";"103";"1394";"639";"363";"156";"0";"0";"2027";"1063";"59";"30";"0";"136";"576";"834";"466";"0";"19";"194";"194";"77";"0";"0";"0";"0";"0";"0";"252";"1053";"1211";"556";"0";"3";"36";"38";"4";"1285";"210";"0";"2286";"120";"1213";"264";"3";"2216";"96";"2249";"647";"0";"3575";"118";"739";"154";"0";"897";"11";"419";"51";"0";"786";"28";"2344";"635";"0";"3735";"153";"445";"45";"0";"726";"25";"2276";"530";"3";"3726";"132"
"1101500";"Seringueiras";"3826";"801";"20";"6449";"47";"1926";"477";"0";"3282";"16";"1900";"321";"10";"3167";"30";"1387";"381";"0";"2142";"13";"963";"418";"285";"78";"0";"0";"1561";"575";"8";"3";"0";"76";"385";"548";"359";"0";"14";"92";"136";"100";"0";"0";"0";"0";"0";"4";"150";"666";"901";"408";"0";"0";"3";"4";"0";"857";"85";"3";"1488";"7";"834";"165";"3";"1611";"11";"1547";"378";"7";"2663";"12";"581";"145";"0";"685";"7";"283";"13";"0";"499";"3";"1641";"446";"0";"2782";"13";"289";"17";"0";"495";"3";"1607";"289";"8";"2671";"24"
"1101559";"Teixeirópolis";"1367";"392";"5";"2486";"0";"665";"227";"0";"1260";"0";"702";"165";"3";"1226";"0";"484";"178";"0";"915";"0";"331";"153";"142";"32";"0";"0";"652";"263";"0";"0";"0";"24";"101";"192";"163";"0";"7";"34";"69";"57";"0";"0";"0";"0";"0";"0";"47";"227";"379";"256";"0";"0";"0";"0";"0";"279";"35";"0";"491";"0";"268";"92";"0";"507";"0";"546";"173";"0";"1088";"0";"274";"84";"0";"400";"0";"100";"7";"0";"156";"0";"565";"214";"0";"1104";"0";"106";"7";"0";"160";"0";"596";"152";"3";"1066";"0"
"1101609";"Theobroma";"2441";"674";"10";"4975";"3";"1244";"391";"7";"2539";"0";"1197";"283";"3";"2436";"0";"918";"315";"3";"1764";"0";"674";"237";"230";"67";"3";"0";"1270";"494";"0";"0";"0";"18";"180";"403";"294";"0";"6";"45";"128";"93";"0";"0";"0";"0";"0";"3";"86";"410";"788";"464";"0";"0";"0";"0";"0";"496";"58";"0";"1091";"0";"416";"101";"0";"976";"0";"1028";"341";"4";"2154";"0";"501";"146";"0";"754";"0";"165";"7";"0";"339";"0";"1075";"376";"4";"2200";"0";"183";"5";"0";"321";"0";"1010";"261";"3";"2115";"0"
"1101708";"Urupá";"3088";"704";"26";"6888";"4";"1538";"382";"3";"3496";"0";"1550";"320";"10";"3392";"0";"1110";"329";"8";"2492";"0";"739";"369";"218";"93";"0";"7";"1615";"877";"0";"0";"0";"46";"274";"426";"339";"0";"14";"68";"117";"88";"0";"0";"3";"0";"0";"0";"148";"690";"982";"659";"0";"0";"0";"0";"0";"666";"54";"0";"1420";"0";"620";"135";"4";"1523";"0";"1232";"336";"12";"2878";"0";"565";"150";"0";"1067";"0";"231";"9";"0";"502";"0";"1303";"358";"3";"2994";"0";"233";"7";"0";"436";"0";"1314";"301";"9";"2956";"0"
"1101757";"Vale do Anari";"2145";"719";"3";"4902";"4";"1095";"413";"0";"2535";"3";"1050";"301";"0";"2367";"0";"827";"354";"0";"1631";"0";"608";"217";"263";"82";"0";"0";"1167";"464";"0";"0";"0";"20";"178";"347";"261";"0";"4";"85";"148";"96";"0";"0";"0";"0";"0";"0";"83";"432";"700";"398";"0";"0";"0";"0";"0";"460";"62";"0";"1173";"0";"356";"118";"0";"1071";"0";"911";"380";"0";"2014";"3";"405";"142";"0";"639";"0";"156";"13";"0";"390";"0";"934";"388";"0";"2138";"3";"159";"13";"0";"342";"0";"884";"281";"0";"2019";"0"
"1101807";"Vale do Paraíso";"1867";"522";"0";"4085";"0";"948";"308";"0";"2049";"0";"919";"214";"0";"2036";"0";"669";"259";"0";"1517";"0";"462";"207";"190";"60";"0";"0";"994";"523";"0";"0";"0";"0";"139";"301";"210";"0";"0";"26";"127";"79";"0";"0";"0";"0";"0";"3";"66";"350";"666";"424";"0";"0";"0";"0";"0";"370";"34";"0";"792";"0";"336";"83";"0";"875";"0";"816";"262";"0";"1746";"0";"345";"124";"0";"672";"0";"133";"8";"0";"265";"0";"813";"295";"0";"1784";"0";"113";"0";"0";"255";"0";"805";"203";"0";"1781";"0"
"1200013";"Acrelândia";"3477";"1670";"52";"8788";"25";"1797";"953";"19";"4362";"9";"1680";"717";"19";"4426";"12";"1089";"659";"16";"2690";"4";"730";"351";"461";"183";"10";"0";"1713";"977";"0";"0";"4";"58";"280";"422";"290";"0";"37";"205";"249";"126";"0";"0";"3";"0";"0";"3";"242";"896";"1023";"503";"0";"0";"0";"0";"3";"1004";"300";"7";"2521";"3";"791";"411";"11";"2281";"3";"1214";"729";"14";"3173";"5";"463";"218";"5";"813";"4";"342";"66";"3";"815";"0";"1452";"873";"16";"3547";"9";"359";"85";"4";"880";"0";"1318";"619";"14";"3546";"9"
"1200054";"Assis Brasil";"1306";"346";"11";"5233";"1111";"635";"204";"0";"2689";"545";"671";"130";"6";"2544";"549";"357";"161";"0";"1640";"233";"154";"197";"84";"63";"0";"0";"767";"872";"141";"72";"0";"19";"117";"125";"60";"0";"3";"35";"56";"13";"0";"0";"0";"0";"0";"20";"156";"575";"596";"275";"4";"37";"69";"29";"16";"401";"46";"4";"1538";"530";"330";"66";"0";"1344";"290";"438";"166";"0";"1901";"197";"122";"25";"0";"448";"44";"149";"7";"0";"498";"182";"485";"184";"0";"2191";"352";"128";"7";"3";"460";"183";"537";"114";"3";"2081";"353"
"1200104";"Brasiléia";"5069";"1657";"27";"18957";"268";"2522";"931";"9";"9496";"130";"2545";"704";"6";"9461";"134";"1548";"693";"8";"6349";"49";"885";"647";"380";"286";"3";"0";"3367";"2982";"16";"29";"0";"73";"447";"581";"347";"0";"30";"196";"263";"69";"0";"0";"3";"0";"0";"13";"627";"2091";"2405";"1165";"3";"0";"16";"8";"8";"1440";"233";"6";"5023";"133";"1255";"439";"6";"4959";"66";"1788";"757";"5";"7186";"41";"565";"134";"0";"1787";"9";"509";"49";"0";"1657";"48";"1999";"841";"9";"7839";"74";"493";"51";"0";"1662";"29";"2038";"624";"5";"7799";"92"
"1200138";"Bujari";"2634";"1903";"35";"8300";"22";"1344";"1076";"16";"4255";"7";"1290";"825";"12";"4045";"9";"711";"730";"12";"2709";"3";"399";"305";"397";"323";"5";"4";"1427";"1282";"0";"3";"3";"37";"191";"266";"162";"0";"33";"183";"317";"138";"0";"0";"3";"6";"0";"32";"263";"811";"1058";"530";"0";"0";"0";"0";"0";"822";"365";"0";"2333";"6";"639";"442";"4";"2069";"4";"867";"837";"12";"3016";"3";"304";"236";"0";"882";"0";"276";"109";"0";"751";"0";"1060";"953";"15";"3504";"6";"273";"87";"0";"748";"0";"1007";"728";"11";"3297";"3"
"1200179";"Capixaba";"1431";"1008";"29";"7902";"3";"740";"569";"10";"4101";"0";"689";"430";"11";"3801";"3";"389";"402";"5";"2656";"3";"216";"159";"226";"169";"0";"3";"1379";"1275";"0";"3";"3";"20";"78";"130";"89";"0";"25";"99";"157";"86";"0";"0";"0";"0";"0";"23";"206";"727";"1114";"555";"0";"0";"0";"0";"0";"449";"178";"3";"2127";"0";"348";"261";"0";"1927";"0";"448";"415";"11";"2978";"0";"158";"124";"0";"868";"0";"154";"56";"0";"692";"0";"573";"502";"6";"3408";"0";"152";"36";"0";"656";"0";"532";"380";"7";"3145";"3"
"1200203";"Cruzeiro do Sul";"20987";"7099";"85";"61455";"1529";"9989";"3982";"26";"30473";"708";"10996";"3096";"39";"30982";"759";"5215";"2684";"17";"18387";"303";"2526";"2666";"1387";"1239";"0";"7";"8417";"9968";"121";"116";"5";"304";"1645";"1967";"1067";"0";"108";"726";"1081";"502";"0";"0";"3";"0";"0";"31";"1596";"6621";"6978";"3061";"0";"36";"68";"48";"12";"6509";"1152";"3";"16412";"593";"5934";"1989";"15";"17979";"424";"6704";"3003";"20";"22043";"280";"1806";"817";"0";"5015";"32";"2179";"242";"0";"5259";"164";"7793";"3639";"17";"25214";"490";"2309";"250";"0";"5182";"154";"8667";"2760";"36";"25800";"542"
"1200252";"Epitaciolândia";"3435";"1461";"3";"13818";"19";"1647";"869";"0";"6882";"10";"1782";"568";"3";"6936";"5";"1080";"637";"0";"4735";"0";"581";"482";"381";"223";"0";"0";"2476";"2254";"0";"0";"0";"94";"328";"350";"219";"0";"38";"184";"204";"104";"0";"0";"0";"0";"0";"10";"406";"1627";"1780";"870";"0";"0";"0";"0";"0";"984";"219";"0";"3699";"9";"887";"385";"3";"3584";"0";"1176";"621";"0";"5219";"0";"347";"173";"0";"1313";"0";"322";"33";"0";"1243";"0";"1314";"803";"0";"5637";"8";"356";"53";"0";"1249";"3";"1407";"493";"3";"5686";"0"
"1200302";"Feijó";"7760";"2303";"14";"21066";"3837";"3860";"1305";"4";"10815";"1947";"3893";"970";"3";"10238";"1874";"1875";"855";"0";"5772";"740";"1013";"834";"494";"325";"0";"0";"2922";"2841";"493";"204";"6";"115";"584";"656";"388";"0";"41";"207";"310";"152";"0";"0";"0";"0";"0";"28";"567";"1993";"2140";"978";"5";"106";"260";"166";"25";"2608";"409";"0";"6468";"1841";"2177";"649";"3";"6100";"1082";"2272";"900";"6";"6845";"737";"657";"256";"0";"1622";"81";"849";"94";"0";"2155";"663";"2984";"1161";"3";"8648";"1258";"886";"68";"0";"2033";"620";"2989";"855";"3";"8200";"1232"
"1200328";"Jordão";"1015";"541";"9";"3843";"3437";"534";"313";"4";"1944";"1770";"477";"222";"5";"1899";"1662";"208";"181";"0";"1027";"529";"147";"60";"120";"49";"0";"0";"624";"401";"429";"73";"0";"13";"77";"71";"27";"0";"16";"48";"72";"13";"0";"0";"0";"0";"0";"0";"120";"421";"354";"121";"0";"81";"211";"120";"20";"392";"138";"0";"1342";"1781";"305";"161";"4";"1187";"953";"260";"202";"3";"1121";"591";"50";"24";"0";"190";"71";"121";"41";"0";"414";"652";"405";"267";"3";"1530";"1118";"127";"25";"0";"429";"613";"343";"187";"4";"1470";"1047"
"1200336";"Mâncio Lima";"2929";"1253";"31";"12983";"2004";"1442";"685";"8";"6626";"1034";"1474";"552";"18";"6351";"950";"733";"476";"9";"3875";"531";"371";"357";"258";"206";"3";"3";"1866";"1998";"326";"165";"0";"32";"219";"270";"158";"0";"17";"123";"185";"97";"0";"0";"3";"0";"0";"4";"377";"1380";"1406";"656";"0";"51";"182";"163";"48";"948";"220";"5";"3831";"703";"783";"282";"6";"3634";"585";"901";"541";"11";"4437";"585";"271";"160";"5";"1063";"81";"315";"61";"0";"1252";"206";"1114";"610";"6";"5370";"799";"312";"22";"0";"1153";"212";"1152";"503";"17";"5189";"712"
"1200344";"Manoel Urbano";"1837";"1502";"10";"7677";"932";"958";"867";"3";"4009";"455";"870";"628";"3";"3664";"474";"425";"482";"3";"2174";"131";"275";"140";"304";"177";"0";"0";"1270";"902";"101";"17";"0";"25";"156";"148";"58";"0";"30";"154";"191";"77";"0";"0";"0";"0";"0";"3";"186";"759";"850";"346";"0";"6";"44";"34";"14";"654";"379";"3";"2299";"399";"515";"393";"0";"2140";"277";"525";"582";"4";"2678";"191";"112";"120";"0";"552";"44";"237";"121";"0";"751";"121";"718";"731";"0";"3256";"328";"232";"103";"0";"740";"146";"633";"520";"3";"2924";"322"
"1200351";"Marechal Thaumaturgo";"2768";"1226";"42";"10047";"2877";"1412";"703";"13";"5277";"1469";"1352";"514";"28";"4766";"1396";"606";"411";"13";"2623";"606";"428";"152";"291";"101";"0";"7";"1824";"787";"441";"117";"0";"50";"216";"191";"70";"0";"17";"109";"146";"58";"0";"0";"0";"4";"0";"0";"280";"1063";"915";"334";"16";"82";"210";"97";"48";"1087";"286";"12";"3267";"1359";"864";"362";"11";"3160";"831";"662";"443";"11";"3068";"522";"116";"88";"0";"531";"106";"373";"75";"3";"1038";"494";"1031";"609";"9";"4230";"964";"356";"41";"0";"974";"445";"980";"439";"25";"3782";"926"
"1200385";"Plácido de Castro";"3500";"1600";"16";"11377";"40";"1777";"892";"7";"5796";"13";"1723";"705";"3";"5581";"12";"949";"652";"3";"3927";"3";"545";"388";"374";"261";"0";"3";"2128";"1799";"3";"0";"0";"34";"261";"349";"247";"0";"40";"169";"221";"147";"0";"0";"0";"0";"0";"14";"313";"1106";"1557";"902";"0";"0";"0";"0";"0";"1155";"271";"0";"2908";"3";"818";"446";"0";"2798";"5";"1106";"631";"0";"4313";"0";"415";"227";"0";"1358";"0";"396";"81";"0";"936";"0";"1374";"790";"0";"4858";"4";"407";"58";"0";"964";"0";"1307";"622";"3";"4615";"11"
"1200393";"Porto Walter";"2295";"544";"3";"7059";"696";"1159";"327";"0";"3712";"348";"1132";"208";"0";"3338";"339";"487";"204";"0";"1733";"134";"295";"178";"132";"71";"0";"0";"1012";"710";"101";"24";"0";"36";"156";"160";"82";"0";"6";"58";"78";"38";"0";"0";"0";"0";"0";"0";"205";"650";"633";"194";"0";"13";"52";"28";"11";"882";"101";"0";"2451";"350";"705";"159";"0";"2198";"177";"548";"205";"0";"2045";"125";"130";"54";"0";"345";"15";"293";"12";"0";"805";"114";"855";"306";"0";"2902";"226";"296";"28";"0";"726";"117";"824";"176";"0";"2601";"217"
"1200401";"Rio Branco";"88695";"34377";"872";"236335";"1548";"41703";"18371";"273";"112959";"604";"46985";"15962";"430";"123374";"680";"25852";"14252";"245";"82798";"249";"12590";"13196";"7270";"6848";"49";"133";"37774";"45014";"51";"76";"30";"1447";"8057";"10141";"5434";"8";"812";"4409";"5557";"2472";"0";"9";"39";"45";"14";"167";"6078";"27227";"33544";"15390";"0";"0";"38";"19";"3";"23964";"5272";"81";"54525";"436";"22467";"9259";"167";"61475";"311";"32913";"15549";"268";"96631";"281";"9248";"3907";"41";"23687";"38";"8468";"1288";"19";"18131";"106";"33181";"16705";"218";"94811";"372";"8088";"1159";"15";"17257";"88";"38843";"14414";"367";"106106";"498"
"1200427";"Rodrigues Alves";"2665";"1146";"56";"10976";"65";"1341";"684";"26";"5676";"33";"1323";"450";"26";"5300";"23";"632";"427";"11";"3085";"14";"376";"239";"280";"132";"5";"3";"1741";"1340";"3";"0";"0";"47";"193";"222";"113";"0";"9";"120";"179";"63";"0";"3";"0";"3";"0";"6";"282";"1081";"1169";"520";"0";"0";"0";"0";"0";"954";"207";"11";"3364";"8";"760";"315";"16";"3233";"17";"728";"478";"17";"3589";"16";"196";"102";"0";"786";"0";"312";"58";"5";"1088";"0";"1008";"606";"19";"4584";"27";"287";"38";"0";"1039";"0";"1022";"391";"24";"4260";"20"
"1200435";"Santa Rosa do Purus";"512";"83";"0";"1856";"4045";"237";"54";"0";"1003";"1997";"271";"25";"0";"851";"2045";"126";"27";"0";"519";"626";"70";"56";"16";"5";"0";"0";"298";"218";"486";"120";"0";"14";"43";"35";"20";"0";"0";"10";"4";"0";"0";"0";"0";"0";"0";"0";"42";"209";"191";"64";"0";"37";"259";"195";"24";"176";"21";"0";"576";"2005";"148";"24";"0";"529";"1024";"148";"26";"0";"651";"841";"31";"0";"0";"95";"136";"44";"4";"0";"198";"669";"190";"40";"0";"805";"1328";"73";"0";"0";"170";"719";"191";"20";"0";"680";"1324"
"1200450";"Senador Guiomard";"3990";"1882";"26";"15067";"19";"2005";"1044";"6";"7512";"7";"1985";"831";"13";"7555";"7";"1099";"792";"3";"5036";"4";"634";"450";"447";"331";"0";"3";"2699";"2337";"0";"0";"0";"50";"275";"410";"294";"0";"17";"194";"326";"183";"0";"0";"0";"0";"0";"0";"345";"1472";"2079";"1119";"0";"0";"0";"0";"0";"1202";"301";"0";"3854";"7";"962";"449";"5";"3703";"0";"1324";"812";"6";"5830";"0";"489";"282";"0";"1680";"0";"443";"71";"0";"1310";"3";"1549";"942";"3";"6202";"0";"376";"54";"0";"1200";"0";"1597";"750";"13";"6355";"6"
"1200500";"Sena Madureira";"6447";"2065";"15";"30742";"1429";"3058";"1168";"4";"15952";"696";"3377";"873";"0";"14788";"713";"1798";"881";"3";"9545";"292";"918";"847";"456";"369";"0";"0";"4931";"4606";"229";"46";"0";"82";"564";"660";"354";"0";"13";"214";"287";"184";"0";"0";"3";"0";"0";"32";"925";"3285";"3587";"1615";"6";"58";"90";"50";"13";"1832";"304";"0";"8334";"692";"1764";"539";"3";"8724";"389";"2159";"828";"3";"11047";"251";"641";"291";"0";"2629";"44";"563";"73";"0";"2801";"232";"2469";"1058";"4";"13142";"452";"647";"54";"0";"2591";"241";"2705";"776";"0";"12185";"458"
"1200609";"Tarauacá";"8218";"3346";"46";"27974";"3075";"4210";"1898";"19";"14394";"1599";"4004";"1436";"26";"13576";"1447";"2023";"1167";"7";"7426";"551";"1076";"920";"649";"495";"3";"4";"3834";"3583";"373";"143";"4";"168";"650";"714";"362";"0";"63";"380";"401";"204";"0";"0";"4";"0";"0";"28";"807";"2723";"2618";"1179";"0";"62";"220";"118";"27";"2800";"789";"8";"9244";"1463";"2352";"917";"13";"8288";"842";"2368";"1260";"7";"8489";"607";"666";"326";"0";"1944";"84";"971";"188";"3";"3114";"505";"3226";"1678";"12";"11279";"1071";"907";"206";"0";"2865";"457";"3076";"1201";"25";"10705";"966"
"1200708";"Xapuri";"3130";"1458";"23";"13561";"28";"1532";"812";"10";"7006";"14";"1595";"634";"9";"6555";"8";"880";"648";"3";"4509";"6";"517";"347";"397";"230";"0";"0";"2692";"1815";"3";"0";"0";"33";"230";"318";"189";"0";"44";"187";"195";"134";"0";"0";"0";"0";"0";"7";"335";"1490";"1754";"878";"0";"0";"0";"0";"0";"980";"209";"0";"3614";"13";"784";"389";"5";"3640";"4";"1004";"598";"6";"4962";"6";"334";"199";"0";"1344";"0";"330";"46";"0";"1237";"0";"1185";"740";"9";"5768";"8";"346";"43";"0";"1129";"3";"1234";"564";"9";"5426";"5"
"1200807";"Porto Acre";"3488";"2175";"47";"10894";"65";"1823";"1235";"17";"5550";"24";"1665";"938";"21";"5344";"24";"967";"908";"3";"3521";"18";"607";"340";"574";"325";"0";"0";"2010";"1509";"0";"9";"0";"58";"241";"372";"244";"0";"57";"203";"369";"212";"0";"0";"0";"0";"0";"9";"307";"974";"1375";"830";"0";"0";"6";"0";"0";"1099";"379";"13";"2933";"13";"851";"543";"6";"2743";"6";"1124";"922";"3";"3961";"12";"408";"316";"0";"1255";"3";"369";"118";"0";"996";"0";"1450";"1102";"7";"4553";"16";"402";"76";"0";"924";"0";"1259";"835";"15";"4419";"19"
"1300029";"Alvarães";"1037";"452";"0";"11368";"2934";"534";"279";"0";"5855";"1511";"490";"164";"0";"5513";"1416";"193";"154";"0";"2420";"586";"110";"62";"93";"48";"0";"0";"1327";"1082";"303";"272";"0";"0";"45";"51";"45";"0";"0";"15";"62";"35";"0";"0";"0";"0";"0";"0";"178";"875";"891";"418";"0";"49";"206";"197";"89";"347";"80";"0";"3971";"1082";"308";"119";"0";"3369";"888";"267";"174";"0";"3299";"763";"80";"49";"0";"716";"161";"111";"14";"0";"1367";"382";"406";"247";"0";"4486";"1118";"111";"12";"0";"1309";"340";"361";"144";"0";"4199";"1056"
"1300060";"Amaturá";"284";"361";"0";"4006";"6026";"136";"194";"0";"2058";"3064";"144";"151";"0";"1942";"2956";"58";"79";"0";"895";"1064";"40";"15";"62";"9";"0";"0";"545";"338";"811";"231";"0";"3";"14";"18";"10";"0";"0";"15";"33";"6";"0";"0";"0";"0";"0";"0";"41";"260";"381";"167";"5";"44";"369";"399";"166";"86";"125";"0";"1269";"2448";"71";"64";"0";"1125";"1647";"78";"116";"0";"1289";"1555";"33";"25";"0";"287";"342";"17";"38";"0";"424";"834";"113";"148";"0";"1618";"2222";"31";"31";"0";"384";"880";"108";"116";"0";"1547";"2062"
"1300086";"Anamã";"1263";"271";"0";"7769";"622";"639";"153";"0";"4074";"312";"619";"105";"0";"3692";"292";"231";"101";"0";"1862";"85";"132";"80";"44";"31";"0";"0";"1047";"813";"60";"16";"0";"0";"71";"90";"32";"0";"0";"10";"35";"11";"0";"0";"0";"0";"0";"0";"123";"656";"762";"300";"0";"0";"29";"32";"6";"472";"11";"0";"2311";"252";"379";"62";"0";"2304";"167";"335";"120";"0";"2626";"141";"61";"28";"0";"525";"23";"154";"0";"0";"774";"59";"476";"141";"0";"3298";"242";"175";"0";"0";"744";"93";"438";"97";"0";"2947";"191"
"1300102";"Anori";"1975";"1058";"0";"13713";"377";"988";"626";"0";"7120";"213";"978";"425";"0";"6593";"159";"412";"310";"0";"3326";"83";"219";"182";"207";"87";"0";"0";"1795";"1525";"64";"14";"0";"7";"92";"156";"103";"0";"9";"80";"130";"48";"0";"0";"0";"0";"0";"0";"219";"1130";"1338";"596";"0";"0";"31";"27";"16";"589";"215";"0";"4240";"121";"575";"284";"0";"3713";"94";"610";"423";"0";"4729";"117";"176";"100";"0";"1028";"30";"211";"74";"0";"1436";"36";"769";"542";"0";"5679";"176";"192";"56";"0";"1389";"35";"778";"357";"0";"5201";"117"
"1300144";"Apuí";"5375";"1768";"52";"13085";"296";"2855";"1049";"8";"6766";"139";"2517";"703";"23";"6319";"125";"1781";"665";"6";"3247";"44";"1092";"680";"406";"220";"0";"0";"1878";"1356";"17";"21";"0";"78";"571";"673";"403";"0";"26";"166";"269";"100";"0";"0";"0";"0";"0";"6";"217";"1108";"1294";"548";"0";"0";"5";"11";"3";"1330";"278";"3";"3627";"71";"1164";"372";"3";"3392";"81";"2166";"837";"7";"5079";"78";"698";"205";"0";"985";"15";"452";"93";"0";"1177";"22";"2387";"933";"4";"5581";"102";"426";"60";"0";"1210";"14";"2069";"608";"15";"5104";"99"
"1300201";"Atalaia do Norte";"1491";"532";"6";"6119";"6990";"734";"314";"0";"3164";"3581";"752";"213";"4";"2955";"3406";"291";"177";"0";"1470";"1419";"141";"135";"113";"52";"0";"0";"759";"700";"1006";"371";"0";"4";"79";"112";"54";"0";"0";"41";"63";"38";"0";"0";"0";"0";"0";"4";"100";"535";"568";"219";"6";"123";"528";"376";"183";"544";"99";"0";"1997";"3147";"412";"134";"0";"1759";"1949";"402";"195";"0";"1975";"1510";"98";"67";"0";"376";"328";"210";"14";"0";"689";"1088";"522";"280";"0";"2471";"2476";"179";"18";"0";"615";"1054";"561";"173";"3";"2329";"2327"
"1300300";"Autazes";"4399";"903";"10";"20441";"14994";"2279";"554";"3";"10849";"7639";"2082";"281";"0";"9554";"7347";"1107";"322";"0";"5708";"3566";"646";"406";"192";"78";"0";"0";"3273";"2403";"1764";"1703";"0";"24";"257";"394";"213";"0";"0";"47";"91";"46";"0";"0";"0";"0";"0";"12";"346";"1782";"2309";"1073";"9";"271";"1175";"1155";"599";"1315";"104";"0";"6057";"5438";"1084";"170";"0";"5378";"4136";"1426";"378";"0";"7096";"4251";"438";"83";"0";"1803";"1064";"409";"28";"0";"2110";"1819";"1827";"493";"0";"8704";"5752";"426";"3";"0";"1893";"1706";"1603";"244";"0";"7622";"5587"
