system:index,area_ha,class,class_color,class_name_n1,class_name_n4,nome,territory,year,.geo
2_2_5,1522242.058959548,11,519799,Vegetação Herbácea e Arbustiva,Campo Alagado e Área Pantanosa,Macapá,3,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2_6,18002.073302240005,12,d6bc74,Vegetação Herbácea e Arbustiva,Formação Campestre,Macapá,3,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2_7,22150.52080997955,15,edde8e,Agropecuária,Pastagem,Macapá,3,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2_8,7598.417319151995,24,d4271e,Área não Vegetada,Área Urbanizada,Macapá,3,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2_9,4053.3367489502493,25,db4d4f,Área não Vegetada,Outras Áreas não Vegetadas,Macapá,3,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2_10,0.62539072265625,29,ffaa5f,Vegetação Herbácea e Arbustiva,Afloramento Rochoso,Macapá,3,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2_11,118.44358981323204,30,9c0027,Área não Vegetada,Mineração,Macapá,3,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2_12,46.56209936523437,31,091077,Corpo D'água,Aquicultura,Macapá,3,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2_13,347272.40314737835,33,2532e4,Corpo D'água,"Rio, Lago e Oceano",Macapá,3,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2_14,23.775721014404283,41,f54ca9,Agropecuária,Outras Lavouras Temporárias,Macapá,3,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3_0,3366443.3033975135,3,1f8d49,Floresta,Formação Florestal,Portel,4,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3_1,40.376182562255835,4,7dc975,Floresta,Formação Savânica,Portel,4,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3_2,772768.2758826374,6,007785,Floresta,Floresta Alagável,Portel,4,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3_3,2.2341152160644526,9,7a5900,Agropecuária,Silvicultura,Portel,4,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3_4,42195.64525938269,11,519799,Vegetação Herbácea e Arbustiva,Campo Alagado e Área Pantanosa,Portel,4,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3_5,1379.06064689331,12,d6bc74,Vegetação Herbácea e Arbustiva,Formação Campestre,Portel,4,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3_6,17819.43955941149,15,edde8e,Agropecuária,Pastagem,Portel,4,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3_7,352.0092532897948,24,d4271e,Área não Vegetada,Área Urbanizada,Portel,4,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3_8,459.86776036377057,25,db4d4f,Área não Vegetada,Outras Áreas não Vegetadas,Portel,4,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3_9,307896.5055266208,33,2532e4,Corpo D'água,"Rio, Lago e Oceano",Portel,4,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4_0,3417534.1736703846,3,1f8d49,Floresta,Formação Florestal,Rio Branco-Brasiléia,5,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4_1,162.47793540649405,4,7dc975,Floresta,Formação Savânica,Rio Branco-Brasiléia,5,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4_2,14594.699193090777,6,007785,Floresta,Floresta Alagável,Rio Branco-Brasiléia,5,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4_3,838.5614695922859,11,519799,Vegetação Herbácea e Arbustiva,Campo Alagado e Área Pantanosa,Rio Branco-Brasiléia,5,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4_4,1831.8728183715818,12,d6bc74,Vegetação Herbácea e Arbustiva,Formação Campestre,Rio Branco-Brasiléia,5,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4_5,345948.98431230074,15,edde8e,Agropecuária,Pastagem,Rio Branco-Brasiléia,5,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4_6,4176.896696386772,24,d4271e,Área não Vegetada,Área Urbanizada,Rio Branco-Brasiléia,5,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4_7,18554.873615832486,25,db4d4f,Área não Vegetada,Outras Áreas não Vegetadas,Rio Branco-Brasiléia,5,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4_8,7850.095215466314,33,2532e4,Corpo D'água,"Rio, Lago e Oceano",Rio Branco-Brasiléia,5,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5_0,858632.9514966306,3,1f8d49,Floresta,Formação Florestal,Salgado-Bragantino,6,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5_1,41.20979552612318,4,7dc975,Floresta,Formação Savânica,Salgado-Bragantino,6,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5_2,162990.49007019607,5,04381d,Floresta,Mangue,Salgado-Bragantino,6,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5_3,124247.77376243901,6,007785,Floresta,Floresta Alagável,Salgado-Bragantino,6,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5_4,22922.648975145497,11,519799,Vegetação Herbácea e Arbustiva,Campo Alagado e Área Pantanosa,Salgado-Bragantino,6,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5_5,7011.8825012146335,12,d6bc74,Vegetação Herbácea e Arbustiva,Formação Campestre,Salgado-Bragantino,6,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5_6,118444.7248944261,15,edde8e,Agropecuária,Pastagem,Salgado-Bragantino,6,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5_7,1487.0263541076718,23,ffa07a,Área não Vegetada,"Praia, Duna e Areal",Salgado-Bragantino,6,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5_8,7520.207310662816,24,d4271e,Área não Vegetada,Área Urbanizada,Salgado-Bragantino,6,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5_9,7000.547172106917,25,db4d4f,Área não Vegetada,Outras Áreas não Vegetadas,Salgado-Bragantino,6,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5_10,37.89887672119134,30,9c0027,Área não Vegetada,Mineração,Salgado-Bragantino,6,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5_11,2627.889921380622,32,fc8114,Vegetação Herbácea e Arbustiva,Apicum,Salgado-Bragantino,6,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5_12,148486.50763849285,33,2532e4,Corpo D'água,"Rio, Lago e Oceano",Salgado-Bragantino,6,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5_13,222.64709449462782,35,9065d0,Agropecuária,Dendê,Salgado-Bragantino,6,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5_14,18.3232828125,41,f54ca9,Agropecuária,Outras Lavouras Temporárias,Salgado-Bragantino,6,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5_15,355.997104919434,48,e6ccff,Agropecuária,Outras Lavouras Perenes,Salgado-Bragantino,6,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_0_0,2.102495945189048E7,3,1f8d49,Floresta,Formação Florestal,Altamira,1,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_0_1,175032.24965093954,4,7dc975,Floresta,Formação Savânica,Altamira,1,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_0_2,800500.4970144747,6,007785,Floresta,Floresta Alagável,Altamira,1,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_0_3,1.427634484863281,9,7a5900,Agropecuária,Silvicultura,Altamira,1,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_0_4,18356.085278789964,11,519799,Vegetação Herbácea e Arbustiva,Campo Alagado e Área Pantanosa,Altamira,1,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_0_5,18798.073084240772,12,d6bc74,Vegetação Herbácea e Arbustiva,Formação Campestre,Altamira,1,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_0_6,294919.5523303806,15,edde8e,Agropecuária,Pastagem,Altamira,1,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_0_7,2639.842493469243,24,d4271e,Área não Vegetada,Área Urbanizada,Altamira,1,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_0_8,5951.918337860087,25,db4d4f,Área não Vegetada,Outras Áreas não Vegetadas,Altamira,1,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_0_9,18213.11779035641,29,ffaa5f,Vegetação Herbácea e Arbustiva,Afloramento Rochoso,Altamira,1,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_0_10,463.93052239380194,30,9c0027,Área não Vegetada,Mineração,Altamira,1,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_0_11,259215.72534872527,33,2532e4,Corpo D'água,"Rio, Lago e Oceano",Altamira,1,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_0_12,74.33336921386703,35,9065d0,Agropecuária,Dendê,Altamira,1,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_0_13,73.66673989868175,41,f54ca9,Agropecuária,Outras Lavouras Temporárias,Altamira,1,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_1_0,1.2489613536265176E7,3,1f8d49,Floresta,Formação Florestal,Juruá-Tefé,2,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_1_1,35.84855019531249,4,7dc975,Floresta,Formação Savânica,Juruá-Tefé,2,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_1_2,2314052.561537703,6,007785,Floresta,Floresta Alagável,Juruá-Tefé,2,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_1_3,26382.788166107468,11,519799,Vegetação Herbácea e Arbustiva,Campo Alagado e Área Pantanosa,Juruá-Tefé,2,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_1_4,857.1489397766104,12,d6bc74,Vegetação Herbácea e Arbustiva,Formação Campestre,Juruá-Tefé,2,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_1_5,31261.608910400137,15,edde8e,Agropecuária,Pastagem,Juruá-Tefé,2,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_1_6,1441.4496223388658,24,d4271e,Área não Vegetada,Área Urbanizada,Juruá-Tefé,2,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_1_7,2689.1912103393593,25,db4d4f,Área não Vegetada,Outras Áreas não Vegetadas,Juruá-Tefé,2,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_1_8,377231.9687840198,33,2532e4,Corpo D'água,"Rio, Lago e Oceano",Juruá-Tefé,2,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_2_0,3254978.1313187727,3,1f8d49,Floresta,Formação Florestal,Macapá,3,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_2_1,1045.8137139099115,4,7dc975,Floresta,Formação Savânica,Macapá,3,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_2_2,92142.15932894038,5,04381d,Floresta,Mangue,Macapá,3,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_2_3,656482.1203923906,6,007785,Floresta,Floresta Alagável,Macapá,3,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_2_4,8960.626378216777,9,7a5900,Agropecuária,Silvicultura,Macapá,3,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_2_5,1507025.0361345594,11,519799,Vegetação Herbácea e Arbustiva,Campo Alagado e Área Pantanosa,Macapá,3,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_2_6,18003.412959716814,12,d6bc74,Vegetação Herbácea e Arbustiva,Formação Campestre,Macapá,3,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_2_7,21968.791270782833,15,edde8e,Agropecuária,Pastagem,Macapá,3,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_2_8,7899.405611339165,24,d4271e,Área não Vegetada,Área Urbanizada,Macapá,3,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_2_9,3719.780956518531,25,db4d4f,Área não Vegetada,Outras Áreas não Vegetadas,Macapá,3,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_2_10,0.62539072265625,29,ffaa5f,Vegetação Herbácea e Arbustiva,Afloramento Rochoso,Macapá,3,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_2_11,118.08602504272424,30,9c0027,Área não Vegetada,Mineração,Macapá,3,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_2_12,29.402322497558593,31,091077,Corpo D'água,Aquicultura,Macapá,3,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_2_13,362476.84960519924,33,2532e4,Corpo D'água,"Rio, Lago e Oceano",Macapá,3,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_2_14,23.68633084106444,41,f54ca9,Agropecuária,Outras Lavouras Temporárias,Macapá,3,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_3_0,3364127.2114309617,3,1f8d49,Floresta,Formação Florestal,Portel,4,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_3_1,38.857953771972625,4,7dc975,Floresta,Formação Savânica,Portel,4,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_3_2,772952.6771111984,6,007785,Floresta,Floresta Alagável,Portel,4,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_3_3,2.2341152160644526,9,7a5900,Agropecuária,Silvicultura,Portel,4,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_3_4,39746.388238844775,11,519799,Vegetação Herbácea e Arbustiva,Campo Alagado e Área Pantanosa,Portel,4,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_3_5,1348.9598297363277,12,d6bc74,Vegetação Herbácea e Arbustiva,Formação Campestre,Portel,4,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_3_6,19922.27224332282,15,edde8e,Agropecuária,Pastagem,Portel,4,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_3_7,357.0129697875974,24,d4271e,Área não Vegetada,Área Urbanizada,Portel,4,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_3_8,471.30465286255037,25,db4d4f,Área não Vegetada,Outras Áreas não Vegetadas,Portel,4,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_3_9,310328.18565988017,33,2532e4,Corpo D'água,"Rio, Lago e Oceano",Portel,4,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_3_10,47.85219266967765,35,9065d0,Agropecuária,Dendê,Portel,4,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_4_0,3388899.041491866,3,1f8d49,Floresta,Formação Florestal,Rio Branco-Brasiléia,5,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_4_1,162.02790091552714,4,7dc975,Floresta,Formação Savânica,Rio Branco-Brasiléia,5,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_4_2,14544.239233471633,6,007785,Floresta,Floresta Alagável,Rio Branco-Brasiléia,5,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_4_3,839.9862360290531,11,519799,Vegetação Herbácea e Arbustiva,Campo Alagado e Área Pantanosa,Rio Branco-Brasiléia,5,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_4_4,1740.2492814270004,12,d6bc74,Vegetação Herbácea e Arbustiva,Formação Campestre,Rio Branco-Brasiléia,5,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_4_5,374334.20963227167,15,edde8e,Agropecuária,Pastagem,Rio Branco-Brasiléia,5,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_4_6,4447.385462371879,24,d4271e,Área não Vegetada,Área Urbanizada,Rio Branco-Brasiléia,5,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_4_7,18397.940464410378,25,db4d4f,Área não Vegetada,Outras Áreas não Vegetadas,Rio Branco-Brasiléia,5,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_4_8,8140.394737866229,33,2532e4,Corpo D'água,"Rio, Lago e Oceano",Rio Branco-Brasiléia,5,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_5_0,847992.2459809497,3,1f8d49,Floresta,Formação Florestal,Salgado-Bragantino,6,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_5_1,31.555398083496005,4,7dc975,Floresta,Formação Savânica,Salgado-Bragantino,6,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_5_2,162853.27438522267,5,04381d,Floresta,Mangue,Salgado-Bragantino,6,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_5_3,122992.61096485588,6,007785,Floresta,Floresta Alagável,Salgado-Bragantino,6,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_5_4,22873.8382847953,11,519799,Vegetação Herbácea e Arbustiva,Campo Alagado e Área Pantanosa,Salgado-Bragantino,6,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_5_5,6909.17787208254,12,d6bc74,Vegetação Herbácea e Arbustiva,Formação Campestre,Salgado-Bragantino,6,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_5_6,128866.55848744625,15,edde8e,Agropecuária,Pastagem,Salgado-Bragantino,6,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_5_7,1792.1223190307637,23,ffa07a,Área não Vegetada,"Praia, Duna e Areal",Salgado-Bragantino,6,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_5_8,7872.295932403547,24,d4271e,Área não Vegetada,Área Urbanizada,Salgado-Bragantino,6,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_5_9,7673.411998016356,25,db4d4f,Área não Vegetada,Outras Áreas não Vegetadas,Salgado-Bragantino,6,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_5_10,61.49629385986346,30,9c0027,Área não Vegetada,Mineração,Salgado-Bragantino,6,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_5_11,2678.6637174011257,32,fc8114,Vegetação Herbácea e Arbustiva,Apicum,Salgado-Bragantino,6,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_5_12,148859.68307140266,33,2532e4,Corpo D'água,"Rio, Lago e Oceano",Salgado-Bragantino,6,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_5_13,143.54405286254877,35,9065d0,Agropecuária,Dendê,Salgado-Bragantino,6,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_5_14,44.603632971191395,41,f54ca9,Agropecuária,Outras Lavouras Temporárias,Salgado-Bragantino,6,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_5_15,356.6226421569828,48,e6ccff,Agropecuária,Outras Lavouras Perenes,Salgado-Bragantino,6,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_0_0,2.1008202301064212E7,3,1f8d49,Floresta,Formação Florestal,Altamira,1,1989,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_0_1,174976.10700071973,4,7dc975,Floresta,Formação Savânica,Altamira,1,1989,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_0_2,799513.5775454504,6,007785,Floresta,Floresta Alagável,Altamira,1,1989,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_0_3,1.5168604431152342,9,7a5900,Agropecuária,Silvicultura,Altamira,1,1989,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_0_4,18258.79220905134,11,519799,Vegetação Herbácea e Arbustiva,Campo Alagado e Área Pantanosa,Altamira,1,1989,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_0_5,18385.76299840095,12,d6bc74,Vegetação Herbácea e Arbustiva,Formação Campestre,Altamira,1,1989,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_0_6,313486.55576052563,15,edde8e,Agropecuária,Pastagem,Altamira,1,1989,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_0_7,2787.5716043334965,24,d4271e,Área não Vegetada,Área Urbanizada,Altamira,1,1989,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_0_8,4463.541210540751,25,db4d4f,Área não Vegetada,Outras Áreas não Vegetadas,Altamira,1,1989,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_0_9,18210.45579887692,29,ffaa5f,Vegetação Herbácea e Arbustiva,Afloramento Rochoso,Altamira,1,1989,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_0_10,894.472643756104,30,9c0027,Área não Vegetada,Mineração,Altamira,1,1989,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_0_11,259875.37858361445,33,2532e4,Corpo D'água,"Rio, Lago e Oceano",Altamira,1,1989,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_0_12,21.148313494873033,35,9065d0,Agropecuária,Dendê,Altamira,1,1989,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_0_13,72.32809950561534,41,f54ca9,Agropecuária,Outras Lavouras Temporárias,Altamira,1,1989,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_1_0,1.2488945907028964E7,3,1f8d49,Floresta,Formação Florestal,Juruá-Tefé,2,1989,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_1_1,28.005550256347643,4,7dc975,Floresta,Formação Savânica,Juruá-Tefé,2,1989,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_1_2,2315391.007787043,6,007785,Floresta,Floresta Alagável,Juruá-Tefé,2,1989,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_1_3,26680.601677972856,11,519799,Vegetação Herbácea e Arbustiva,Campo Alagado e Área Pantanosa,Juruá-Tefé,2,1989,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_1_4,563.8869056091306,12,d6bc74,Vegetação Herbácea e Arbustiva,Formação Campestre,Juruá-Tefé,2,1989,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_1_5,33352.56203272075,15,edde8e,Agropecuária,Pastagem,Juruá-Tefé,2,1989,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_1_6,1491.605401525879,24,d4271e,Área não Vegetada,Área Urbanizada,Juruá-Tefé,2,1989,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_1_7,2683.7548503418016,25,db4d4f,Área não Vegetada,Outras Áreas não Vegetadas,Juruá-Tefé,2,1989,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_1_8,374425.1569328432,33,2532e4,Corpo D'água,"Rio, Lago e Oceano",Juruá-Tefé,2,1989,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_2_0,3253909.746202919,3,1f8d49,Floresta,Formação Florestal,Macapá,3,1989,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_2_1,1042.6849031188958,4,7dc975,Floresta,Formação Savânica,Macapá,3,1989,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_2_2,92806.89579755846,5,04381d,Floresta,Mangue,Macapá,3,1989,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_2_3,652079.1010784059,6,007785,Floresta,Floresta Alagável,Macapá,3,1989,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_2_4,11731.857050714329,9,7a5900,Agropecuária,Silvicultura,Macapá,3,1989,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_2_5,1499579.3457065274,11,519799,Vegetação Herbácea e Arbustiva,Campo Alagado e Área Pantanosa,Macapá,3,1989,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_2_6,17822.842553009155,12,d6bc74,Vegetação Herbácea e Arbustiva,Formação Campestre,Macapá,3,1989,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_2_7,26377.796304608564,15,edde8e,Agropecuária,Pastagem,Macapá,3,1989,"{""type"":""MultiPoint"",""coordinates"":[]}"
